                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
 1478:   52:-       |  52:-       |  52:-       |  52:-       |  48:mulq    r10=0x587adb9d60004bd0  
 1479:   52:addq    |  52:-       |  52:-       |  52:-       |  52:-       
 1480:   56:-       |  52:addq    |  52:-       |  52:-       |  52:-       
 1481:   56:-       |  56:-       |  52:addq    |  52:-       |  52:-       
 1482:   56:-       |  56:-       |  56:-       |  52:addq    |  52:-       
 1483:   56:-       |  56:-       |  56:-       |  56:-       |  52:addq    r10=0x587adb9e15053efd  
 1484:   56:mulq    |  56:-       |  56:-       |  56:-       |  56:-       
 1485:   60:-       |  56:mulq    |  56:-       |  56:-       |  56:-       
 1486:   60:-       |  60:-       |  56:mulq    |  56:-       |  56:-       
 1487:   60:-       |  60:-       |  60:-       |  56:mulq    |  56:-       
 1488:   60:-       |  60:-       |  60:-       |  60:-       |  56:mulq    r11=0xa402fecf1a6d3009  
 1489:   60:addq    |  60:-       |  60:-       |  60:-       |  60:-       
 1490:   64:-       |  60:addq    |  60:-       |  60:-       |  60:-       
 1491:   64:-       |  64:-       |  60:addq    |  60:-       |  60:-       
 1492:   64:-       |  64:-       |  64:-       |  60:addq    |  60:-       
 1493:   64:-       |  64:-       |  64:-       |  64:-       |  60:addq    r11=0xa402fecfcf722336  
 1494:   64:mulq    |  64:-       |  64:-       |  64:-       |  64:-       
 1495:   68:-       |  64:mulq    |  64:-       |  64:-       |  64:-       
 1496:   68:-       |  68:-       |  64:mulq    |  64:-       |  64:-       
 1497:   68:-       |  68:-       |  68:-       |  64:mulq    |  64:-       
 1498:   68:-       |  68:-       |  68:-       |  68:-       |  64:mulq    r12=0xc0b9d78c2b21ec5e  
 1499:   68:addq    |  68:-       |  68:-       |  68:-       |  68:-       
 1500:   72:-       |  68:addq    |  68:-       |  68:-       |  68:-       
 1501:   72:-       |  72:-       |  68:addq    |  68:-       |  68:-       
 1502:   72:-       |  72:-       |  72:-       |  68:addq    |  68:-       
 1503:   72:-       |  72:-       |  72:-       |  72:-       |  68:addq    r12=0xc0b9d78ce026df8b  
 1504:   72:mulq    |  72:-       |  72:-       |  72:-       |  72:-       
 1505:   76:-       |  72:mulq    |  72:-       |  72:-       |  72:-       
 1506:   76:-       |  76:-       |  72:mulq    |  72:-       |  72:-       
 1507:   76:-       |  76:-       |  76:-       |  72:mulq    |  72:-       
 1508:   76:-       |  76:-       |  76:-       |  76:-       |  72:mulq    r1=0x8d8a4bd23caa7c5f  
 1509:   76:addq    |  76:-       |  76:-       |  76:-       |  76:-       
 1510:   80:-       |  76:addq    |  76:-       |  76:-       |  76:-       
 1511:   80:-       |  80:-       |  76:addq    |  76:-       |  76:-       
 1512:   80:-       |  80:-       |  80:-       |  76:addq    |  76:-       
 1513:   80:-       |  80:-       |  80:-       |  80:-       |  76:addq    r1=0x8d8a4bd2f1af6f8c  
 1514:   80:srl     |  80:-       |  80:-       |  80:-       |  80:-       
 1515:   84:-       |  80:srl     |  80:-       |  80:-       |  80:-       
 1516:   84:-       |  84:-       |  80:srl     |  80:-       |  80:-       
 1517:   84:-       |  84:-       |  84:-       |  80:srl     |  80:-       
 1518:   84:-       |  84:-       |  84:-       |  84:-       |  80:srl     r10=1484446622  
 1519:   84:stq     |  84:-       |  84:-       |  84:-       |  84:-       
 1520:   88:-       |  84:stq     |  84:-       |  84:-       |  84:-       
 1521:   88:-       |  88:-       |  84:stq     |  84:-       |  84:-       
 1522:   88:-       |  88:-       |  88:-       |  84:stq     |  84:-       BUS_STORE MEM[4544] = 1484446622 accepted 1
 1523:   88:-       |  88:-       |  88:-       |  88:-       |  84:stq     
 1524:   88:srl     |  88:-       |  88:-       |  88:-       |  88:-       
 1525:   92:-       |  88:srl     |  88:-       |  88:-       |  88:-       
 1526:   92:-       |  92:-       |  88:srl     |  88:-       |  88:-       
 1527:   92:-       |  92:-       |  92:-       |  88:srl     |  88:-       
 1528:   92:-       |  92:-       |  92:-       |  92:-       |  88:srl     r11=-1543307569  
 1529:   92:stq     |  92:-       |  92:-       |  92:-       |  92:-       
 1530:   96:-       |  92:stq     |  92:-       |  92:-       |  92:-       
 1531:   96:-       |  96:-       |  92:stq     |  92:-       |  92:-       
 1532:   96:-       |  96:-       |  96:-       |  92:stq     |  92:-       BUS_STORE MEM[4552] = -1543307569 accepted 1
 1533:   96:-       |  96:-       |  96:-       |  96:-       |  92:stq     
 1534:   96:srl     |  96:-       |  96:-       |  96:-       |  96:-       
 1535:  100:-       |  96:srl     |  96:-       |  96:-       |  96:-       
 1536:  100:-       | 100:-       |  96:srl     |  96:-       |  96:-       
 1537:  100:-       | 100:-       | 100:-       |  96:srl     |  96:-       
 1538:  100:-       | 100:-       | 100:-       | 100:-       |  96:srl     r12=-1061562484  
 1539:  100:stq     | 100:-       | 100:-       | 100:-       | 100:-       
 1540:  104:-       | 100:stq     | 100:-       | 100:-       | 100:-       
 1541:  104:-       | 104:-       | 100:stq     | 100:-       | 100:-       
 1542:  104:-       | 104:-       | 104:-       | 100:stq     | 100:-       BUS_STORE MEM[4560] = -1061562484 accepted 1
 1543:  104:-       | 104:-       | 104:-       | 104:-       | 100:stq     
 1544:  104:srl     | 104:-       | 104:-       | 104:-       | 104:-       
 1545:  108:-       | 104:srl     | 104:-       | 104:-       | 104:-       
 1546:  108:-       | 108:-       | 104:srl     | 104:-       | 104:-       
 1547:  108:-       | 108:-       | 108:-       | 104:srl     | 104:-       
 1548:  108:-       | 108:-       | 108:-       | 108:-       | 104:srl     r13=-1920316462  
 1549:  108:stq     | 108:-       | 108:-       | 108:-       | 108:-       
 1550:  112:-       | 108:stq     | 108:-       | 108:-       | 108:-       
 1551:  112:-       | 112:-       | 108:stq     | 108:-       | 108:-       
 1552:  112:-       | 112:-       | 112:-       | 108:stq     | 108:-       BUS_STORE MEM[4568] = -1920316462 accepted 1
 1553:  112:-       | 112:-       | 112:-       | 112:-       | 108:stq     
 1554:  112:addq    | 112:-       | 112:-       | 112:-       | 112:-       
 1555:  116:-       | 112:addq    | 112:-       | 112:-       | 112:-       
 1556:  116:-       | 116:-       | 112:addq    | 112:-       | 112:-       
 1557:  116:-       | 116:-       | 116:-       | 112:addq    | 112:-       
 1558:  116:-       | 116:-       | 116:-       | 116:-       | 112:addq    r0=4576  
 1559:  116:bne     | 116:-       | 116:-       | 116:-       | 116:-       
 1560:  120:-       | 116:bne     | 116:-       | 116:-       | 116:-       
 1561:  120:-       | 120:-       | 116:bne     | 116:-       | 116:-       
 1562:  120:-       | 120:-       | 120:-       | 116:bne     | 116:-       
 1563:   40:-       | 120:-       | 120:-       | 120:-       | 116:bne     
 1564:   40:addq    |  40:-       | 120:-       | 120:-       | 120:-       
 1565:   44:-       |  40:addq    |  40:-       | 120:-       | 120:-       
 1566:   44:-       |  44:-       |  40:addq    |  40:-       | 120:-       
 1567:   44:-       |  44:-       |  44:-       |  40:addq    |  40:-       
 1568:   44:-       |  44:-       |  44:-       |  44:-       |  40:addq    r4=16  
 1569:   44:cmple   |  44:-       |  44:-       |  44:-       |  44:-       
 1570:   48:-       |  44:cmple   |  44:-       |  44:-       |  44:-       
 1571:   48:-       |  48:-       |  44:cmple   |  44:-       |  44:-       
 1572:   48:-       |  48:-       |  48:-       |  44:cmple   |  44:-       
 1573:   48:-       |  48:-       |  48:-       |  48:-       |  44:cmple   r5=0  
 1574:   48:mulq    |  48:-       |  48:-       |  48:-       |  48:-       
 1575:   52:-       |  48:mulq    |  48:-       |  48:-       |  48:-       
 1576:   52:-       |  52:-       |  48:mulq    |  48:-       |  48:-       
 1577:   52:-       |  52:-       |  52:-       |  48:mulq    |  48:-       
 1578:   52:-       |  52:-       |  52:-       |  52:-       |  48:mulq    r10=0xcd3501d8fb517d5c  
 1579:   52:addq    |  52:-       |  52:-       |  52:-       |  52:-       
 1580:   56:-       |  52:addq    |  52:-       |  52:-       |  52:-       
 1581:   56:-       |  56:-       |  52:addq    |  52:-       |  52:-       
 1582:   56:-       |  56:-       |  56:-       |  52:addq    |  52:-       
 1583:   56:-       |  56:-       |  56:-       |  56:-       |  52:addq    r10=0xcd3501d9b0567089  
 1584:   56:mulq    |  56:-       |  56:-       |  56:-       |  56:-       
 1585:   60:-       |  56:mulq    |  56:-       |  56:-       |  56:-       
 1586:   60:-       |  60:-       |  56:mulq    |  56:-       |  56:-       
 1587:   60:-       |  60:-       |  60:-       |  56:mulq    |  56:-       
 1588:   60:-       |  60:-       |  60:-       |  60:-       |  56:mulq    r11=0x5944073a4ffb6765  
 1589:   60:addq    |  60:-       |  60:-       |  60:-       |  60:-       
 1590:   64:-       |  60:addq    |  60:-       |  60:-       |  60:-       
 1591:   64:-       |  64:-       |  60:addq    |  60:-       |  60:-       
 1592:   64:-       |  64:-       |  64:-       |  60:addq    |  60:-       
 1593:   64:-       |  64:-       |  64:-       |  64:-       |  60:addq    r11=0x5944073b5005a92  
 1594:   64:mulq    |  64:-       |  64:-       |  64:-       |  64:-       
 1595:   68:-       |  64:mulq    |  64:-       |  64:-       |  64:-       
 1596:   68:-       |  68:-       |  64:mulq    |  64:-       |  64:-       
 1597:   68:-       |  68:-       |  68:-       |  64:mulq    |  64:-       
 1598:   68:-       |  68:-       |  68:-       |  68:-       |  64:mulq    r12=0xaa7f3f171fde24a  
 1599:   68:addq    |  68:-       |  68:-       |  68:-       |  68:-       
 1600:   72:-       |  68:addq    |  68:-       |  68:-       |  68:-       
 1601:   72:-       |  72:-       |  68:addq    |  68:-       |  68:-       
 1602:   72:-       |  72:-       |  72:-       |  68:addq    |  68:-       
 1603:   72:-       |  72:-       |  72:-       |  72:-       |  68:addq    r12=0xaa7f3f22702d577  
 1604:   72:mulq    |  72:-       |  72:-       |  72:-       |  72:-       
 1605:   76:-       |  72:mulq    |  72:-       |  72:-       |  72:-       
 1606:   76:-       |  76:-       |  72:mulq    |  72:-       |  72:-       
 1607:   76:-       |  76:-       |  76:-       |  72:mulq    |  72:-       
 1608:   76:-       |  76:-       |  76:-       |  76:-       |  72:mulq    r1=0x6940c9135ec69b  
 1609:   76:addq    |  76:-       |  76:-       |  76:-       |  76:-       
 1610:   80:-       |  76:addq    |  76:-       |  76:-       |  76:-       
 1611:   80:-       |  80:-       |  76:addq    |  76:-       |  76:-       
 1612:   80:-       |  80:-       |  80:-       |  76:addq    |  76:-       
 1613:   80:-       |  80:-       |  80:-       |  80:-       |  76:addq    r1=0x6940c91b863b9c8  
 1614:   80:srl     |  80:-       |  80:-       |  80:-       |  80:-       
 1615:   84:-       |  80:srl     |  80:-       |  80:-       |  80:-       
 1616:   84:-       |  84:-       |  80:srl     |  80:-       |  80:-       
 1617:   84:-       |  84:-       |  84:-       |  80:srl     |  80:-       
 1618:   84:-       |  84:-       |  84:-       |  84:-       |  80:srl     r10=-852164135  
 1619:   84:stq     |  84:-       |  84:-       |  84:-       |  84:-       
 1620:   88:-       |  84:stq     |  84:-       |  84:-       |  84:-       
 1621:   88:-       |  88:-       |  84:stq     |  84:-       |  84:-       
 1622:   88:-       |  88:-       |  88:-       |  84:stq     |  84:-       BUS_STORE MEM[4576] = -852164135 accepted 1
 1623:   88:-       |  88:-       |  88:-       |  88:-       |  84:stq     
 1624:   88:srl     |  88:-       |  88:-       |  88:-       |  88:-       
 1625:   92:-       |  88:srl     |  88:-       |  88:-       |  88:-       
 1626:   92:-       |  92:-       |  88:srl     |  88:-       |  88:-       
 1627:   92:-       |  92:-       |  92:-       |  88:srl     |  88:-       
 1628:   92:-       |  92:-       |  92:-       |  92:-       |  88:srl     r11=1497630523  
 1629:   92:stq     |  92:-       |  92:-       |  92:-       |  92:-       
 1630:   96:-       |  92:stq     |  92:-       |  92:-       |  92:-       
 1631:   96:-       |  96:-       |  92:stq     |  92:-       |  92:-       
 1632:   96:-       |  96:-       |  96:-       |  92:stq     |  92:-       BUS_STORE MEM[4584] = 1497630523 accepted 1
 1633:   96:-       |  96:-       |  96:-       |  96:-       |  92:stq     
 1634:   96:srl     |  96:-       |  96:-       |  96:-       |  96:-       
 1635:  100:-       |  96:srl     |  96:-       |  96:-       |  96:-       
 1636:  100:-       | 100:-       |  96:srl     |  96:-       |  96:-       
 1637:  100:-       | 100:-       | 100:-       |  96:srl     |  96:-       
 1638:  100:-       | 100:-       | 100:-       | 100:-       |  96:srl     r12=178779122  
 1639:  100:stq     | 100:-       | 100:-       | 100:-       | 100:-       
 1640:  104:-       | 100:stq     | 100:-       | 100:-       | 100:-       
 1641:  104:-       | 104:-       | 100:stq     | 100:-       | 100:-       
 1642:  104:-       | 104:-       | 104:-       | 100:stq     | 100:-       BUS_STORE MEM[4592] = 178779122 accepted 1
 1643:  104:-       | 104:-       | 104:-       | 104:-       | 100:stq     
 1644:  104:srl     | 104:-       | 104:-       | 104:-       | 104:-       
 1645:  108:-       | 104:srl     | 104:-       | 104:-       | 104:-       
 1646:  108:-       | 108:-       | 104:srl     | 104:-       | 104:-       
 1647:  108:-       | 108:-       | 108:-       | 104:srl     | 104:-       
 1648:  108:-       | 108:-       | 108:-       | 108:-       | 104:srl     r13=110365841  
 1649:  108:stq     | 108:-       | 108:-       | 108:-       | 108:-       
 1650:  112:-       | 108:stq     | 108:-       | 108:-       | 108:-       
 1651:  112:-       | 112:-       | 108:stq     | 108:-       | 108:-       
 1652:  112:-       | 112:-       | 112:-       | 108:stq     | 108:-       BUS_STORE MEM[4600] = 110365841 accepted 1
 1653:  112:-       | 112:-       | 112:-       | 112:-       | 108:stq     
 1654:  112:addq    | 112:-       | 112:-       | 112:-       | 112:-       
 1655:  116:-       | 112:addq    | 112:-       | 112:-       | 112:-       
 1656:  116:-       | 116:-       | 112:addq    | 112:-       | 112:-       
 1657:  116:-       | 116:-       | 116:-       | 112:addq    | 112:-       
 1658:  116:-       | 116:-       | 116:-       | 116:-       | 112:addq    r0=4608  
 1659:  116:bne     | 116:-       | 116:-       | 116:-       | 116:-       
 1660:  120:-       | 116:bne     | 116:-       | 116:-       | 116:-       
 1661:  120:-       | 120:-       | 116:bne     | 116:-       | 116:-       
 1662:  120:-       | 120:-       | 120:-       | 116:bne     | 116:-       
 1663:  120:-       | 120:-       | 120:-       | 120:-       | 116:bne     
 1664:  120:halt    | 120:-       | 120:-       | 120:-       | 120:-       
 1665:  124:-       | 120:halt    | 120:-       | 120:-       | 120:-       
 1666:  124:-       | 124:-       | 120:halt    | 120:-       | 120:-       BUS_LOAD  MEM[120] accepted 1
 1667:  124:-       | 124:-       | 124:-       | 120:halt    | 120:-       
 1668:  124:-       | 124:-       | 124:-       | 124:-       | 120:halt    
