                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
  619:  164:-       | 164:-       | 160:subq    | 160:-       | 160:-       
  620:  164:-       | 164:-       | 164:-       | 160:subq    | 160:-       
  621:  164:-       | 164:-       | 164:-       | 164:-       | 160:subq    r18=48  
  622:  164:ldq     | 164:-       | 164:-       | 164:-       | 164:-       
  623:  168:-       | 164:ldq     | 164:-       | 164:-       | 164:-       
  624:  168:-       | 168:-       | 164:ldq     | 164:-       | 164:-       
  625:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[48] accepted 1
  626:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  627:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  628:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  629:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  630:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r14=9  
  631:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
  632:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
  633:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       
  634:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[56] accepted 1
  635:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  636:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  637:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  638:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  639:  172:-       | 172:-       | 172:-       | 172:-       | 168:ldq     r15=2  
  640:  172:cmpult  | 172:-       | 172:-       | 172:-       | 172:-       
  641:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
  642:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
  643:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
  644:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r11=0  
  645:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
  646:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
  647:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       
  648:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
  649:  180:-       | 180:-       | 180:-       | 180:-       | 176:bne     
  650:  180:stq     | 180:-       | 180:-       | 180:-       | 180:-       
  651:  184:-       | 180:stq     | 180:-       | 180:-       | 180:-       
  652:  184:-       | 184:-       | 180:stq     | 180:-       | 180:-       
  653:  184:-       | 184:-       | 184:-       | 180:stq     | 180:-       BUS_STORE MEM[56] = 9 accepted 1
  654:  184:-       | 184:-       | 184:-       | 184:-       | 180:stq     
  655:  184:subq    | 184:-       | 184:-       | 184:-       | 184:-       
  656:  188:-       | 184:subq    | 184:-       | 184:-       | 184:-       
  657:  188:-       | 188:-       | 184:subq    | 184:-       | 184:-       
  658:  188:-       | 188:-       | 188:-       | 184:subq    | 184:-       
  659:  188:-       | 188:-       | 188:-       | 188:-       | 184:subq    r18=40  
  660:  188:subq    | 188:-       | 188:-       | 188:-       | 188:-       
  661:  192:-       | 188:subq    | 188:-       | 188:-       | 188:-       
  662:  192:-       | 192:-       | 188:subq    | 188:-       | 188:-       
  663:  192:-       | 192:-       | 192:-       | 188:subq    | 188:-       
  664:  192:-       | 192:-       | 192:-       | 192:-       | 188:subq    r19=48  
  665:  192:subq    | 192:-       | 192:-       | 192:-       | 192:-       
  666:  196:-       | 192:subq    | 192:-       | 192:-       | 192:-       
  667:  196:-       | 196:-       | 192:subq    | 192:-       | 192:-       
  668:  196:-       | 196:-       | 196:-       | 192:subq    | 192:-       
  669:  196:-       | 196:-       | 196:-       | 196:-       | 192:subq    r6=5  
  670:  196:beq     | 196:-       | 196:-       | 196:-       | 196:-       
  671:  200:-       | 196:beq     | 196:-       | 196:-       | 196:-       
  672:  200:-       | 200:-       | 196:beq     | 196:-       | 196:-       
  673:  200:-       | 200:-       | 200:-       | 196:beq     | 196:-       
  674:  200:-       | 200:-       | 200:-       | 200:-       | 196:beq     
  675:  200:br      | 200:-       | 200:-       | 200:-       | 200:-       
  676:  204:-       | 200:br      | 200:-       | 200:-       | 200:-       
  677:  204:-       | 204:-       | 200:br      | 200:-       | 200:-       
  678:  204:-       | 204:-       | 204:-       | 200:br      | 200:-       
  679:  164:-       | 204:-       | 204:-       | 204:-       | 200:br      
  680:  164:ldq     | 164:-       | 204:-       | 204:-       | 204:-       
  681:  168:-       | 164:ldq     | 164:-       | 204:-       | 204:-       
  682:  168:-       | 168:-       | 164:ldq     | 164:-       | 204:-       
  683:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[40] accepted 1
  684:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  685:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  686:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  687:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  688:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r14=5  
  689:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
  690:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
  691:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       
  692:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[48] accepted 1
  693:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  694:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  695:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  696:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  697:  172:-       | 172:-       | 172:-       | 172:-       | 168:ldq     r15=9  
  698:  172:cmpult  | 172:-       | 172:-       | 172:-       | 172:-       
  699:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
  700:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
  701:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
  702:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r11=0  
  703:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
  704:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
  705:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       
  706:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
  707:  180:-       | 180:-       | 180:-       | 180:-       | 176:bne     
  708:  180:stq     | 180:-       | 180:-       | 180:-       | 180:-       
  709:  184:-       | 180:stq     | 180:-       | 180:-       | 180:-       
  710:  184:-       | 184:-       | 180:stq     | 180:-       | 180:-       
  711:  184:-       | 184:-       | 184:-       | 180:stq     | 180:-       BUS_STORE MEM[48] = 5 accepted 1
  712:  184:-       | 184:-       | 184:-       | 184:-       | 180:stq     
  713:  184:subq    | 184:-       | 184:-       | 184:-       | 184:-       
  714:  188:-       | 184:subq    | 184:-       | 184:-       | 184:-       
  715:  188:-       | 188:-       | 184:subq    | 184:-       | 184:-       
  716:  188:-       | 188:-       | 188:-       | 184:subq    | 184:-       
  717:  188:-       | 188:-       | 188:-       | 188:-       | 184:subq    r18=32  
  718:  188:subq    | 188:-       | 188:-       | 188:-       | 188:-       
  719:  192:-       | 188:subq    | 188:-       | 188:-       | 188:-       
  720:  192:-       | 192:-       | 188:subq    | 188:-       | 188:-       
  721:  192:-       | 192:-       | 192:-       | 188:subq    | 188:-       
  722:  192:-       | 192:-       | 192:-       | 192:-       | 188:subq    r19=40  
  723:  192:subq    | 192:-       | 192:-       | 192:-       | 192:-       
  724:  196:-       | 192:subq    | 192:-       | 192:-       | 192:-       
  725:  196:-       | 196:-       | 192:subq    | 192:-       | 192:-       
  726:  196:-       | 196:-       | 196:-       | 192:subq    | 192:-       
  727:  196:-       | 196:-       | 196:-       | 196:-       | 192:subq    r6=4  
  728:  196:beq     | 196:-       | 196:-       | 196:-       | 196:-       
  729:  200:-       | 196:beq     | 196:-       | 196:-       | 196:-       
  730:  200:-       | 200:-       | 196:beq     | 196:-       | 196:-       
  731:  200:-       | 200:-       | 200:-       | 196:beq     | 196:-       
  732:  200:-       | 200:-       | 200:-       | 200:-       | 196:beq     
  733:  200:br      | 200:-       | 200:-       | 200:-       | 200:-       
  734:  204:-       | 200:br      | 200:-       | 200:-       | 200:-       
  735:  204:-       | 204:-       | 200:br      | 200:-       | 200:-       
  736:  204:-       | 204:-       | 204:-       | 200:br      | 200:-       
  737:  164:-       | 204:-       | 204:-       | 204:-       | 200:br      
  738:  164:ldq     | 164:-       | 204:-       | 204:-       | 204:-       
  739:  168:-       | 164:ldq     | 164:-       | 204:-       | 204:-       
  740:  168:-       | 168:-       | 164:ldq     | 164:-       | 204:-       
  741:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[32] accepted 1
  742:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  743:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  744:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  745:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  746:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r14=4  
  747:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
  748:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
  749:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       
  750:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[40] accepted 1
  751:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  752:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  753:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  754:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  755:  172:-       | 172:-       | 172:-       | 172:-       | 168:ldq     r15=5  
  756:  172:cmpult  | 172:-       | 172:-       | 172:-       | 172:-       
  757:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
  758:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
  759:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
  760:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r11=0  
  761:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
  762:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
  763:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       
  764:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
  765:  180:-       | 180:-       | 180:-       | 180:-       | 176:bne     
  766:  180:stq     | 180:-       | 180:-       | 180:-       | 180:-       
  767:  184:-       | 180:stq     | 180:-       | 180:-       | 180:-       
  768:  184:-       | 184:-       | 180:stq     | 180:-       | 180:-       
  769:  184:-       | 184:-       | 184:-       | 180:stq     | 180:-       BUS_STORE MEM[40] = 4 accepted 1
  770:  184:-       | 184:-       | 184:-       | 184:-       | 180:stq     
  771:  184:subq    | 184:-       | 184:-       | 184:-       | 184:-       
  772:  188:-       | 184:subq    | 184:-       | 184:-       | 184:-       
  773:  188:-       | 188:-       | 184:subq    | 184:-       | 184:-       
  774:  188:-       | 188:-       | 188:-       | 184:subq    | 184:-       
  775:  188:-       | 188:-       | 188:-       | 188:-       | 184:subq    r18=24  
  776:  188:subq    | 188:-       | 188:-       | 188:-       | 188:-       
  777:  192:-       | 188:subq    | 188:-       | 188:-       | 188:-       
  778:  192:-       | 192:-       | 188:subq    | 188:-       | 188:-       
  779:  192:-       | 192:-       | 192:-       | 188:subq    | 188:-       
  780:  192:-       | 192:-       | 192:-       | 192:-       | 188:subq    r19=32  
  781:  192:subq    | 192:-       | 192:-       | 192:-       | 192:-       
  782:  196:-       | 192:subq    | 192:-       | 192:-       | 192:-       
  783:  196:-       | 196:-       | 192:subq    | 192:-       | 192:-       
  784:  196:-       | 196:-       | 196:-       | 192:subq    | 192:-       
  785:  196:-       | 196:-       | 196:-       | 196:-       | 192:subq    r6=3  
  786:  196:beq     | 196:-       | 196:-       | 196:-       | 196:-       
  787:  200:-       | 196:beq     | 196:-       | 196:-       | 196:-       
  788:  200:-       | 200:-       | 196:beq     | 196:-       | 196:-       
  789:  200:-       | 200:-       | 200:-       | 196:beq     | 196:-       
  790:  200:-       | 200:-       | 200:-       | 200:-       | 196:beq     
  791:  200:br      | 200:-       | 200:-       | 200:-       | 200:-       
  792:  204:-       | 200:br      | 200:-       | 200:-       | 200:-       
  793:  204:-       | 204:-       | 200:br      | 200:-       | 200:-       
  794:  204:-       | 204:-       | 204:-       | 200:br      | 200:-       
  795:  164:-       | 204:-       | 204:-       | 204:-       | 200:br      
  796:  164:ldq     | 164:-       | 204:-       | 204:-       | 204:-       
  797:  168:-       | 164:ldq     | 164:-       | 204:-       | 204:-       
  798:  168:-       | 168:-       | 164:ldq     | 164:-       | 204:-       
  799:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[24] accepted 1
  800:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  801:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  802:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  803:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  804:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r14=3  
  805:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
  806:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
  807:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       
  808:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[32] accepted 1
  809:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  810:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  811:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  812:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  813:  172:-       | 172:-       | 172:-       | 172:-       | 168:ldq     r15=4  
  814:  172:cmpult  | 172:-       | 172:-       | 172:-       | 172:-       
  815:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
  816:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
  817:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
  818:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r11=0  
  819:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
  820:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
  821:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       
  822:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
  823:  180:-       | 180:-       | 180:-       | 180:-       | 176:bne     
  824:  180:stq     | 180:-       | 180:-       | 180:-       | 180:-       
  825:  184:-       | 180:stq     | 180:-       | 180:-       | 180:-       
  826:  184:-       | 184:-       | 180:stq     | 180:-       | 180:-       
  827:  184:-       | 184:-       | 184:-       | 180:stq     | 180:-       BUS_STORE MEM[32] = 3 accepted 1
  828:  184:-       | 184:-       | 184:-       | 184:-       | 180:stq     
  829:  184:subq    | 184:-       | 184:-       | 184:-       | 184:-       
  830:  188:-       | 184:subq    | 184:-       | 184:-       | 184:-       
  831:  188:-       | 188:-       | 184:subq    | 184:-       | 184:-       
  832:  188:-       | 188:-       | 188:-       | 184:subq    | 184:-       
  833:  188:-       | 188:-       | 188:-       | 188:-       | 184:subq    r18=16  
  834:  188:subq    | 188:-       | 188:-       | 188:-       | 188:-       
  835:  192:-       | 188:subq    | 188:-       | 188:-       | 188:-       
  836:  192:-       | 192:-       | 188:subq    | 188:-       | 188:-       
  837:  192:-       | 192:-       | 192:-       | 188:subq    | 188:-       
  838:  192:-       | 192:-       | 192:-       | 192:-       | 188:subq    r19=24  
  839:  192:subq    | 192:-       | 192:-       | 192:-       | 192:-       
  840:  196:-       | 192:subq    | 192:-       | 192:-       | 192:-       
  841:  196:-       | 196:-       | 192:subq    | 192:-       | 192:-       
  842:  196:-       | 196:-       | 196:-       | 192:subq    | 192:-       
  843:  196:-       | 196:-       | 196:-       | 196:-       | 192:subq    r6=2  
  844:  196:beq     | 196:-       | 196:-       | 196:-       | 196:-       
  845:  200:-       | 196:beq     | 196:-       | 196:-       | 196:-       
  846:  200:-       | 200:-       | 196:beq     | 196:-       | 196:-       
  847:  200:-       | 200:-       | 200:-       | 196:beq     | 196:-       
  848:  200:-       | 200:-       | 200:-       | 200:-       | 196:beq     
  849:  200:br      | 200:-       | 200:-       | 200:-       | 200:-       
  850:  204:-       | 200:br      | 200:-       | 200:-       | 200:-       
  851:  204:-       | 204:-       | 200:br      | 200:-       | 200:-       
  852:  204:-       | 204:-       | 204:-       | 200:br      | 200:-       
  853:  164:-       | 204:-       | 204:-       | 204:-       | 200:br      
  854:  164:ldq     | 164:-       | 204:-       | 204:-       | 204:-       
  855:  168:-       | 164:ldq     | 164:-       | 204:-       | 204:-       
  856:  168:-       | 168:-       | 164:ldq     | 164:-       | 204:-       
  857:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[16] accepted 1
  858:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  859:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  860:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  861:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  862:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r14=1  
  863:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
  864:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
  865:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       
  866:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[24] accepted 1
  867:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  868:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  869:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  870:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  871:  172:-       | 172:-       | 172:-       | 172:-       | 168:ldq     r15=3  
  872:  172:cmpult  | 172:-       | 172:-       | 172:-       | 172:-       
  873:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
  874:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
  875:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
  876:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r11=1  
  877:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
  878:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
  879:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       
  880:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
  881:  204:-       | 180:-       | 180:-       | 180:-       | 176:bne     
  882:  204:stq     | 204:-       | 180:-       | 180:-       | 180:-       
  883:  208:-       | 204:stq     | 204:-       | 180:-       | 180:-       
  884:  208:-       | 208:-       | 204:stq     | 204:-       | 180:-       
  885:  208:-       | 208:-       | 208:-       | 204:stq     | 204:-       BUS_STORE MEM[24] = 2 accepted 1
  886:  208:-       | 208:-       | 208:-       | 208:-       | 204:stq     
  887:  208:addq    | 208:-       | 208:-       | 208:-       | 208:-       
  888:  212:-       | 208:addq    | 208:-       | 208:-       | 208:-       
  889:  212:-       | 212:-       | 208:addq    | 208:-       | 208:-       
  890:  212:-       | 212:-       | 212:-       | 208:addq    | 208:-       
  891:  212:-       | 212:-       | 212:-       | 212:-       | 208:addq    r9=64  
  892:  212:addq    | 212:-       | 212:-       | 212:-       | 212:-       
  893:  216:-       | 212:addq    | 212:-       | 212:-       | 212:-       
  894:  216:-       | 216:-       | 212:addq    | 212:-       | 212:-       
  895:  216:-       | 216:-       | 216:-       | 212:addq    | 212:-       
  896:  216:-       | 216:-       | 216:-       | 216:-       | 212:addq    r5=7  
  897:  216:cmpult  | 216:-       | 216:-       | 216:-       | 216:-       
  898:  220:-       | 216:cmpult  | 216:-       | 216:-       | 216:-       
  899:  220:-       | 220:-       | 216:cmpult  | 216:-       | 216:-       
  900:  220:-       | 220:-       | 220:-       | 216:cmpult  | 216:-       
  901:  220:-       | 220:-       | 220:-       | 220:-       | 216:cmpult  r10=1  
  902:  220:bne     | 220:-       | 220:-       | 220:-       | 220:-       
  903:  224:-       | 220:bne     | 220:-       | 220:-       | 220:-       
  904:  224:-       | 224:-       | 220:bne     | 220:-       | 220:-       
  905:  224:-       | 224:-       | 224:-       | 220:bne     | 220:-       
  906:  148:-       | 224:-       | 224:-       | 224:-       | 220:bne     
  907:  148:ldq     | 148:-       | 224:-       | 224:-       | 224:-       
  908:  152:-       | 148:ldq     | 148:-       | 224:-       | 224:-       
  909:  152:-       | 152:-       | 148:ldq     | 148:-       | 224:-       
  910:  152:-       | 152:-       | 152:-       | 148:ldq     | 148:-       BUS_LOAD  MEM[64] accepted 1
  911:  152:-       | 152:-       | 152:-       | 148:ldq     | 148:-       
  912:  152:-       | 152:-       | 152:-       | 148:ldq     | 148:-       
  913:  152:-       | 152:-       | 152:-       | 148:ldq     | 148:-       
  914:  152:-       | 152:-       | 152:-       | 148:ldq     | 148:-       
  915:  152:-       | 152:-       | 152:-       | 152:-       | 148:ldq     r3=6  
  916:  152:bis     | 152:-       | 152:-       | 152:-       | 152:-       
  917:  156:-       | 152:bis     | 152:-       | 152:-       | 152:-       
  918:  156:-       | 156:-       | 152:bis     | 152:-       | 152:-       
  919:  156:-       | 156:-       | 156:-       | 152:bis     | 152:-       
  920:  156:-       | 156:-       | 156:-       | 156:-       | 152:bis     r6=7  
  921:  156:bis     | 156:-       | 156:-       | 156:-       | 156:-       
  922:  160:-       | 156:bis     | 156:-       | 156:-       | 156:-       
  923:  160:-       | 160:-       | 156:bis     | 156:-       | 156:-       
  924:  160:-       | 160:-       | 160:-       | 156:bis     | 156:-       
  925:  160:-       | 160:-       | 160:-       | 160:-       | 156:bis     r19=64  
  926:  160:subq    | 160:-       | 160:-       | 160:-       | 160:-       
  927:  164:-       | 160:subq    | 160:-       | 160:-       | 160:-       
  928:  164:-       | 164:-       | 160:subq    | 160:-       | 160:-       
  929:  164:-       | 164:-       | 164:-       | 160:subq    | 160:-       
  930:  164:-       | 164:-       | 164:-       | 164:-       | 160:subq    r18=56  
  931:  164:ldq     | 164:-       | 164:-       | 164:-       | 164:-       
  932:  168:-       | 164:ldq     | 164:-       | 164:-       | 164:-       
  933:  168:-       | 168:-       | 164:ldq     | 164:-       | 164:-       
  934:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[56] accepted 1
  935:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  936:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  937:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  938:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  939:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r14=9  
  940:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
  941:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
  942:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       
  943:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[64] accepted 1
  944:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  945:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  946:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  947:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  948:  172:-       | 172:-       | 172:-       | 172:-       | 168:ldq     r15=6  
  949:  172:cmpult  | 172:-       | 172:-       | 172:-       | 172:-       
  950:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
  951:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
  952:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
  953:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r11=0  
  954:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
  955:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
  956:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       
  957:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
  958:  180:-       | 180:-       | 180:-       | 180:-       | 176:bne     
  959:  180:stq     | 180:-       | 180:-       | 180:-       | 180:-       
  960:  184:-       | 180:stq     | 180:-       | 180:-       | 180:-       
  961:  184:-       | 184:-       | 180:stq     | 180:-       | 180:-       
  962:  184:-       | 184:-       | 184:-       | 180:stq     | 180:-       BUS_STORE MEM[64] = 9 accepted 1
  963:  184:-       | 184:-       | 184:-       | 184:-       | 180:stq     
  964:  184:subq    | 184:-       | 184:-       | 184:-       | 184:-       
  965:  188:-       | 184:subq    | 184:-       | 184:-       | 184:-       
  966:  188:-       | 188:-       | 184:subq    | 184:-       | 184:-       
  967:  188:-       | 188:-       | 188:-       | 184:subq    | 184:-       
  968:  188:-       | 188:-       | 188:-       | 188:-       | 184:subq    r18=48  
  969:  188:subq    | 188:-       | 188:-       | 188:-       | 188:-       
  970:  192:-       | 188:subq    | 188:-       | 188:-       | 188:-       
  971:  192:-       | 192:-       | 188:subq    | 188:-       | 188:-       
  972:  192:-       | 192:-       | 192:-       | 188:subq    | 188:-       
  973:  192:-       | 192:-       | 192:-       | 192:-       | 188:subq    r19=56  
  974:  192:subq    | 192:-       | 192:-       | 192:-       | 192:-       
  975:  196:-       | 192:subq    | 192:-       | 192:-       | 192:-       
  976:  196:-       | 196:-       | 192:subq    | 192:-       | 192:-       
  977:  196:-       | 196:-       | 196:-       | 192:subq    | 192:-       
  978:  196:-       | 196:-       | 196:-       | 196:-       | 192:subq    r6=6  
  979:  196:beq     | 196:-       | 196:-       | 196:-       | 196:-       
  980:  200:-       | 196:beq     | 196:-       | 196:-       | 196:-       
  981:  200:-       | 200:-       | 196:beq     | 196:-       | 196:-       
  982:  200:-       | 200:-       | 200:-       | 196:beq     | 196:-       
  983:  200:-       | 200:-       | 200:-       | 200:-       | 196:beq     
  984:  200:br      | 200:-       | 200:-       | 200:-       | 200:-       
  985:  204:-       | 200:br      | 200:-       | 200:-       | 200:-       
  986:  204:-       | 204:-       | 200:br      | 200:-       | 200:-       
  987:  204:-       | 204:-       | 204:-       | 200:br      | 200:-       
  988:  164:-       | 204:-       | 204:-       | 204:-       | 200:br      
  989:  164:ldq     | 164:-       | 204:-       | 204:-       | 204:-       
  990:  168:-       | 164:ldq     | 164:-       | 204:-       | 204:-       
  991:  168:-       | 168:-       | 164:ldq     | 164:-       | 204:-       
  992:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[48] accepted 1
  993:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  994:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  995:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  996:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  997:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r14=5  
  998:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
  999:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
 1000:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       
 1001:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[56] accepted 1
 1002:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 1003:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 1004:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
