                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
    0:    4:-       |   0:-       |   0:-       |   0:-       |   0:-       
    1:    4:-       |   4:-       |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[0] accepted 1
    2:    4:-       |   4:-       |   4:-       |   0:-       |   0:-       
    3:    4:-       |   4:-       |   4:-       |   4:-       |   0:-       
    4:    4:-       |   4:-       |   4:-       |   4:-       |   4:-       
    5:    4:-       |   4:-       |   4:-       |   4:-       |   4:-       
    6:    4:lda     |   4:-       |   4:-       |   4:-       |   4:-       
    7:    8:-       |   4:lda     |   4:-       |   4:-       |   4:-       
    8:    8:-       |   8:-       |   4:lda     |   4:-       |   4:-       
    9:    8:-       |   8:-       |   8:-       |   4:lda     |   4:-       
   10:    8:-       |   8:-       |   8:-       |   8:-       |   4:lda     r29=0  
   11:    8:lda     |   8:-       |   8:-       |   8:-       |   8:-       
   12:   12:-       |   8:lda     |   8:-       |   8:-       |   8:-       
   13:   12:-       |  12:-       |   8:lda     |   8:-       |   8:-       BUS_LOAD  MEM[8] accepted 1
   14:   12:-       |  12:-       |  12:-       |   8:lda     |   8:-       
   15:   12:-       |  12:-       |  12:-       |  12:-       |   8:lda     r0=0  
   16:   12:-       |  12:-       |  12:-       |  12:-       |  12:-       
   17:   12:-       |  12:-       |  12:-       |  12:-       |  12:-       
   18:   12:lda     |  12:-       |  12:-       |  12:-       |  12:-       
   19:   16:-       |  12:lda     |  12:-       |  12:-       |  12:-       
   20:   16:-       |  16:-       |  12:lda     |  12:-       |  12:-       
   21:   16:-       |  16:-       |  16:-       |  12:lda     |  12:-       
   22:   16:-       |  16:-       |  16:-       |  16:-       |  12:lda     r1=1  
   23:   16:sll     |  16:-       |  16:-       |  16:-       |  16:-       
   24:   20:-       |  16:sll     |  16:-       |  16:-       |  16:-       
   25:   20:-       |  20:-       |  16:sll     |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
   26:   20:-       |  20:-       |  20:-       |  16:sll     |  16:-       
   27:   20:-       |  20:-       |  20:-       |  20:-       |  16:sll     r20=1  
   28:   20:-       |  20:-       |  20:-       |  20:-       |  20:-       
   29:   20:-       |  20:-       |  20:-       |  20:-       |  20:-       
   30:   20:bis     |  20:-       |  20:-       |  20:-       |  20:-       
   31:   24:-       |  20:bis     |  20:-       |  20:-       |  20:-       
   32:   24:-       |  24:-       |  20:bis     |  20:-       |  20:-       
   33:   24:-       |  24:-       |  24:-       |  20:bis     |  20:-       
   34:   24:-       |  24:-       |  24:-       |  24:-       |  20:bis     r29=1  
   35:   24:beq     |  24:-       |  24:-       |  24:-       |  24:-       
   36:   28:-       |  24:beq     |  24:-       |  24:-       |  24:-       
   37:   28:-       |  28:-       |  24:beq     |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
   38:   28:-       |  28:-       |  28:-       |  24:beq     |  24:-       
   39:  784:-       |  28:-       |  28:-       |  28:-       |  24:beq     
   40:  784:-       | 784:-       |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[776] accepted 2
   41:  784:-       | 784:-       | 784:-       |  28:-       |  28:-       
   42:  784:-       | 784:-       | 784:-       | 784:-       |  28:-       
   43:  784:-       | 784:-       | 784:-       | 784:-       | 784:-       
   44:  784:-       | 784:-       | 784:-       | 784:-       | 784:-       
   45:  784:sll     | 784:-       | 784:-       | 784:-       | 784:-       
   46:  788:-       | 784:sll     | 784:-       | 784:-       | 784:-       
   47:  788:-       | 788:-       | 784:sll     | 784:-       | 784:-       BUS_LOAD  MEM[784] accepted 1
   48:  788:-       | 788:-       | 788:-       | 784:sll     | 784:-       
   49:  788:-       | 788:-       | 788:-       | 788:-       | 784:sll     r20=0x10  
   50:  788:-       | 788:-       | 788:-       | 788:-       | 788:-       
   51:  788:-       | 788:-       | 788:-       | 788:-       | 788:-       
   52:  788:bis     | 788:-       | 788:-       | 788:-       | 788:-       
   53:  792:-       | 788:bis     | 788:-       | 788:-       | 788:-       
   54:  792:-       | 792:-       | 788:bis     | 788:-       | 788:-       
   55:  792:-       | 792:-       | 792:-       | 788:bis     | 788:-       
   56:  792:-       | 792:-       | 792:-       | 792:-       | 788:bis     r29=0x11  
   57:  792:beq     | 792:-       | 792:-       | 792:-       | 792:-       
   58:  796:-       | 792:beq     | 792:-       | 792:-       | 792:-       
   59:  796:-       | 796:-       | 792:beq     | 792:-       | 792:-       BUS_LOAD  MEM[792] accepted 1
   60:  796:-       | 796:-       | 796:-       | 792:beq     | 792:-       
   61:  796:-       | 796:-       | 796:-       | 796:-       | 792:beq     
   62:  796:-       | 796:-       | 796:-       | 796:-       | 796:-       
   63:  796:-       | 796:-       | 796:-       | 796:-       | 796:-       
   64:  796:br      | 796:-       | 796:-       | 796:-       | 796:-       
   65:  800:-       | 796:br      | 796:-       | 796:-       | 796:-       
   66:  800:-       | 800:-       | 796:br      | 796:-       | 796:-       
   67:  800:-       | 800:-       | 800:-       | 796:br      | 796:-       
   68:   40:-       | 800:-       | 800:-       | 800:-       | 796:br      
   69:   40:-       |  40:-       | 800:-       | 800:-       | 800:-       BUS_LOAD  MEM[32] accepted 1
   70:   40:-       |  40:-       |  40:-       | 800:-       | 800:-       
   71:   40:-       |  40:-       |  40:-       |  40:-       | 800:-       
   72:   40:-       |  40:-       |  40:-       |  40:-       |  40:-       
   73:   40:-       |  40:-       |  40:-       |  40:-       |  40:-       
   74:   40:sll     |  40:-       |  40:-       |  40:-       |  40:-       
   75:   44:-       |  40:sll     |  40:-       |  40:-       |  40:-       
   76:   44:-       |  44:-       |  40:sll     |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
   77:   44:-       |  44:-       |  44:-       |  40:sll     |  40:-       
   78:   44:-       |  44:-       |  44:-       |  44:-       |  40:sll     r20=0  
   79:   44:-       |  44:-       |  44:-       |  44:-       |  44:-       
   80:   44:-       |  44:-       |  44:-       |  44:-       |  44:-       
   81:   44:bis     |  44:-       |  44:-       |  44:-       |  44:-       
   82:   48:-       |  44:bis     |  44:-       |  44:-       |  44:-       
   83:   48:-       |  48:-       |  44:bis     |  44:-       |  44:-       
   84:   48:-       |  48:-       |  48:-       |  44:bis     |  44:-       
   85:   48:-       |  48:-       |  48:-       |  48:-       |  44:bis     r29=0x11  
   86:   48:beq     |  48:-       |  48:-       |  48:-       |  48:-       
   87:   52:-       |  48:beq     |  48:-       |  48:-       |  48:-       
   88:   52:-       |  52:-       |  48:beq     |  48:-       |  48:-       BUS_LOAD  MEM[48] accepted 1
   89:   52:-       |  52:-       |  52:-       |  48:beq     |  48:-       
   90:  808:-       |  52:-       |  52:-       |  52:-       |  48:beq     
   91:  808:-       | 808:-       |  52:-       |  52:-       |  52:-       BUS_LOAD  MEM[800] accepted 2
   92:  808:-       | 808:-       | 808:-       |  52:-       |  52:-       
   93:  808:-       | 808:-       | 808:-       | 808:-       |  52:-       
   94:  808:-       | 808:-       | 808:-       | 808:-       | 808:-       
   95:  808:-       | 808:-       | 808:-       | 808:-       | 808:-       
   96:  808:sll     | 808:-       | 808:-       | 808:-       | 808:-       
   97:  812:-       | 808:sll     | 808:-       | 808:-       | 808:-       
   98:  812:-       | 812:-       | 808:sll     | 808:-       | 808:-       BUS_LOAD  MEM[808] accepted 1
   99:  812:-       | 812:-       | 812:-       | 808:sll     | 808:-       
  100:  812:-       | 812:-       | 812:-       | 812:-       | 808:sll     r20=0x20  
  101:  812:-       | 812:-       | 812:-       | 812:-       | 812:-       
  102:  812:-       | 812:-       | 812:-       | 812:-       | 812:-       
  103:  812:bis     | 812:-       | 812:-       | 812:-       | 812:-       
  104:  816:-       | 812:bis     | 812:-       | 812:-       | 812:-       
  105:  816:-       | 816:-       | 812:bis     | 812:-       | 812:-       
  106:  816:-       | 816:-       | 816:-       | 812:bis     | 812:-       
  107:  816:-       | 816:-       | 816:-       | 816:-       | 812:bis     r29=0x31  
  108:  816:beq     | 816:-       | 816:-       | 816:-       | 816:-       
  109:  820:-       | 816:beq     | 816:-       | 816:-       | 816:-       
  110:  820:-       | 820:-       | 816:beq     | 816:-       | 816:-       BUS_LOAD  MEM[816] accepted 1
  111:  820:-       | 820:-       | 820:-       | 816:beq     | 816:-       
  112:  820:-       | 820:-       | 820:-       | 820:-       | 816:beq     
  113:  820:-       | 820:-       | 820:-       | 820:-       | 820:-       
  114:  820:-       | 820:-       | 820:-       | 820:-       | 820:-       
  115:  820:br      | 820:-       | 820:-       | 820:-       | 820:-       
  116:  824:-       | 820:br      | 820:-       | 820:-       | 820:-       
  117:  824:-       | 824:-       | 820:br      | 820:-       | 820:-       
  118:  824:-       | 824:-       | 824:-       | 820:br      | 820:-       
  119:   64:-       | 824:-       | 824:-       | 824:-       | 820:br      
  120:   64:-       |  64:-       | 824:-       | 824:-       | 824:-       BUS_LOAD  MEM[56] accepted 1
  121:   64:-       |  64:-       |  64:-       | 824:-       | 824:-       
  122:   64:-       |  64:-       |  64:-       |  64:-       | 824:-       
  123:   64:-       |  64:-       |  64:-       |  64:-       |  64:-       
  124:   64:-       |  64:-       |  64:-       |  64:-       |  64:-       
  125:   64:sll     |  64:-       |  64:-       |  64:-       |  64:-       
  126:   68:-       |  64:sll     |  64:-       |  64:-       |  64:-       
  127:   68:-       |  68:-       |  64:sll     |  64:-       |  64:-       BUS_LOAD  MEM[64] accepted 1
  128:   68:-       |  68:-       |  68:-       |  64:sll     |  64:-       
  129:   68:-       |  68:-       |  68:-       |  68:-       |  64:sll     r20=4  
  130:   68:-       |  68:-       |  68:-       |  68:-       |  68:-       
  131:   68:-       |  68:-       |  68:-       |  68:-       |  68:-       
  132:   68:bis     |  68:-       |  68:-       |  68:-       |  68:-       
  133:   72:-       |  68:bis     |  68:-       |  68:-       |  68:-       
  134:   72:-       |  72:-       |  68:bis     |  68:-       |  68:-       
  135:   72:-       |  72:-       |  72:-       |  68:bis     |  68:-       
  136:   72:-       |  72:-       |  72:-       |  72:-       |  68:bis     r29=0x35  
  137:   72:beq     |  72:-       |  72:-       |  72:-       |  72:-       
  138:   76:-       |  72:beq     |  72:-       |  72:-       |  72:-       
  139:   76:-       |  76:-       |  72:beq     |  72:-       |  72:-       BUS_LOAD  MEM[72] accepted 1
  140:   76:-       |  76:-       |  76:-       |  72:beq     |  72:-       
  141:  832:-       |  76:-       |  76:-       |  76:-       |  72:beq     
  142:  832:-       | 832:-       |  76:-       |  76:-       |  76:-       BUS_LOAD  MEM[824] accepted 2
  143:  832:-       | 832:-       | 832:-       |  76:-       |  76:-       
  144:  832:-       | 832:-       | 832:-       | 832:-       |  76:-       
  145:  832:-       | 832:-       | 832:-       | 832:-       | 832:-       
  146:  832:-       | 832:-       | 832:-       | 832:-       | 832:-       
  147:  832:sll     | 832:-       | 832:-       | 832:-       | 832:-       
  148:  836:-       | 832:sll     | 832:-       | 832:-       | 832:-       
  149:  836:-       | 836:-       | 832:sll     | 832:-       | 832:-       BUS_LOAD  MEM[832] accepted 1
  150:  836:-       | 836:-       | 836:-       | 832:sll     | 832:-       
  151:  836:-       | 836:-       | 836:-       | 836:-       | 832:sll     r20=0x40  
  152:  836:-       | 836:-       | 836:-       | 836:-       | 836:-       
  153:  836:-       | 836:-       | 836:-       | 836:-       | 836:-       
  154:  836:bis     | 836:-       | 836:-       | 836:-       | 836:-       
  155:  840:-       | 836:bis     | 836:-       | 836:-       | 836:-       
  156:  840:-       | 840:-       | 836:bis     | 836:-       | 836:-       
  157:  840:-       | 840:-       | 840:-       | 836:bis     | 836:-       
  158:  840:-       | 840:-       | 840:-       | 840:-       | 836:bis     r29=0x75  
  159:  840:beq     | 840:-       | 840:-       | 840:-       | 840:-       
  160:  844:-       | 840:beq     | 840:-       | 840:-       | 840:-       
  161:  844:-       | 844:-       | 840:beq     | 840:-       | 840:-       BUS_LOAD  MEM[840] accepted 1
  162:  844:-       | 844:-       | 844:-       | 840:beq     | 840:-       
  163:  844:-       | 844:-       | 844:-       | 844:-       | 840:beq     
  164:  844:-       | 844:-       | 844:-       | 844:-       | 844:-       
  165:  844:-       | 844:-       | 844:-       | 844:-       | 844:-       
  166:  844:br      | 844:-       | 844:-       | 844:-       | 844:-       
  167:  848:-       | 844:br      | 844:-       | 844:-       | 844:-       
  168:  848:-       | 848:-       | 844:br      | 844:-       | 844:-       
  169:  848:-       | 848:-       | 848:-       | 844:br      | 844:-       
  170:   88:-       | 848:-       | 848:-       | 848:-       | 844:br      
  171:   88:-       |  88:-       | 848:-       | 848:-       | 848:-       BUS_LOAD  MEM[80] accepted 1
  172:   88:-       |  88:-       |  88:-       | 848:-       | 848:-       
  173:   88:-       |  88:-       |  88:-       |  88:-       | 848:-       
  174:   88:-       |  88:-       |  88:-       |  88:-       |  88:-       
  175:   88:-       |  88:-       |  88:-       |  88:-       |  88:-       
  176:   88:sll     |  88:-       |  88:-       |  88:-       |  88:-       
  177:   92:-       |  88:sll     |  88:-       |  88:-       |  88:-       
  178:   92:-       |  92:-       |  88:sll     |  88:-       |  88:-       BUS_LOAD  MEM[88] accepted 1
  179:   92:-       |  92:-       |  92:-       |  88:sll     |  88:-       
  180:   92:-       |  92:-       |  92:-       |  92:-       |  88:sll     r20=8  
  181:   92:-       |  92:-       |  92:-       |  92:-       |  92:-       
  182:   92:-       |  92:-       |  92:-       |  92:-       |  92:-       
  183:   92:bis     |  92:-       |  92:-       |  92:-       |  92:-       
  184:   96:-       |  92:bis     |  92:-       |  92:-       |  92:-       
  185:   96:-       |  96:-       |  92:bis     |  92:-       |  92:-       
  186:   96:-       |  96:-       |  96:-       |  92:bis     |  92:-       
  187:   96:-       |  96:-       |  96:-       |  96:-       |  92:bis     r29=0x7d  
  188:   96:beq     |  96:-       |  96:-       |  96:-       |  96:-       
  189:  100:-       |  96:beq     |  96:-       |  96:-       |  96:-       
  190:  100:-       | 100:-       |  96:beq     |  96:-       |  96:-       BUS_LOAD  MEM[96] accepted 1
  191:  100:-       | 100:-       | 100:-       |  96:beq     |  96:-       
  192:  856:-       | 100:-       | 100:-       | 100:-       |  96:beq     
  193:  856:-       | 856:-       | 100:-       | 100:-       | 100:-       BUS_LOAD  MEM[848] accepted 2
  194:  856:-       | 856:-       | 856:-       | 100:-       | 100:-       
  195:  856:-       | 856:-       | 856:-       | 856:-       | 100:-       
  196:  856:-       | 856:-       | 856:-       | 856:-       | 856:-       
  197:  856:-       | 856:-       | 856:-       | 856:-       | 856:-       
  198:  856:sll     | 856:-       | 856:-       | 856:-       | 856:-       
  199:  860:-       | 856:sll     | 856:-       | 856:-       | 856:-       
  200:  860:-       | 860:-       | 856:sll     | 856:-       | 856:-       BUS_LOAD  MEM[856] accepted 1
  201:  860:-       | 860:-       | 860:-       | 856:sll     | 856:-       
  202:  860:-       | 860:-       | 860:-       | 860:-       | 856:sll     r20=0x80  
  203:  860:-       | 860:-       | 860:-       | 860:-       | 860:-       
  204:  860:-       | 860:-       | 860:-       | 860:-       | 860:-       
  205:  860:bis     | 860:-       | 860:-       | 860:-       | 860:-       
  206:  864:-       | 860:bis     | 860:-       | 860:-       | 860:-       
  207:  864:-       | 864:-       | 860:bis     | 860:-       | 860:-       
  208:  864:-       | 864:-       | 864:-       | 860:bis     | 860:-       
  209:  864:-       | 864:-       | 864:-       | 864:-       | 860:bis     r29=0xfd  
  210:  864:beq     | 864:-       | 864:-       | 864:-       | 864:-       
  211:  868:-       | 864:beq     | 864:-       | 864:-       | 864:-       
  212:  868:-       | 868:-       | 864:beq     | 864:-       | 864:-       BUS_LOAD  MEM[864] accepted 1
  213:  868:-       | 868:-       | 868:-       | 864:beq     | 864:-       
  214:  868:-       | 868:-       | 868:-       | 868:-       | 864:beq     
  215:  868:-       | 868:-       | 868:-       | 868:-       | 868:-       
  216:  868:-       | 868:-       | 868:-       | 868:-       | 868:-       
  217:  868:br      | 868:-       | 868:-       | 868:-       | 868:-       
  218:  872:-       | 868:br      | 868:-       | 868:-       | 868:-       
  219:  872:-       | 872:-       | 868:br      | 868:-       | 868:-       
  220:  872:-       | 872:-       | 872:-       | 868:br      | 868:-       
  221:  112:-       | 872:-       | 872:-       | 872:-       | 868:br      
  222:  112:-       | 112:-       | 872:-       | 872:-       | 872:-       BUS_LOAD  MEM[104] accepted 1
  223:  112:-       | 112:-       | 112:-       | 872:-       | 872:-       
  224:  112:-       | 112:-       | 112:-       | 112:-       | 872:-       
  225:  112:-       | 112:-       | 112:-       | 112:-       | 112:-       
  226:  112:-       | 112:-       | 112:-       | 112:-       | 112:-       
  227:  112:sll     | 112:-       | 112:-       | 112:-       | 112:-       
  228:  116:-       | 112:sll     | 112:-       | 112:-       | 112:-       
  229:  116:-       | 116:-       | 112:sll     | 112:-       | 112:-       BUS_LOAD  MEM[112] accepted 1
  230:  116:-       | 116:-       | 116:-       | 112:sll     | 112:-       
  231:  116:-       | 116:-       | 116:-       | 116:-       | 112:sll     r20=0  
  232:  116:-       | 116:-       | 116:-       | 116:-       | 116:-       
  233:  116:-       | 116:-       | 116:-       | 116:-       | 116:-       
  234:  116:bis     | 116:-       | 116:-       | 116:-       | 116:-       
  235:  120:-       | 116:bis     | 116:-       | 116:-       | 116:-       
  236:  120:-       | 120:-       | 116:bis     | 116:-       | 116:-       
  237:  120:-       | 120:-       | 120:-       | 116:bis     | 116:-       
  238:  120:-       | 120:-       | 120:-       | 120:-       | 116:bis     r29=0xfd  
  239:  120:beq     | 120:-       | 120:-       | 120:-       | 120:-       
  240:  124:-       | 120:beq     | 120:-       | 120:-       | 120:-       
  241:  124:-       | 124:-       | 120:beq     | 120:-       | 120:-       BUS_LOAD  MEM[120] accepted 1
  242:  124:-       | 124:-       | 124:-       | 120:beq     | 120:-       
  243:  880:-       | 124:-       | 124:-       | 124:-       | 120:beq     
  244:  880:-       | 880:-       | 124:-       | 124:-       | 124:-       BUS_LOAD  MEM[872] accepted 2
  245:  880:-       | 880:-       | 880:-       | 124:-       | 124:-       
  246:  880:-       | 880:-       | 880:-       | 880:-       | 124:-       
  247:  880:-       | 880:-       | 880:-       | 880:-       | 880:-       
  248:  880:-       | 880:-       | 880:-       | 880:-       | 880:-       
  249:  880:sll     | 880:-       | 880:-       | 880:-       | 880:-       
  250:  884:-       | 880:sll     | 880:-       | 880:-       | 880:-       
  251:  884:-       | 884:-       | 880:sll     | 880:-       | 880:-       BUS_LOAD  MEM[880] accepted 1
  252:  884:-       | 884:-       | 884:-       | 880:sll     | 880:-       
  253:  884:-       | 884:-       | 884:-       | 884:-       | 880:sll     r20=0  
  254:  884:-       | 884:-       | 884:-       | 884:-       | 884:-       
  255:  884:-       | 884:-       | 884:-       | 884:-       | 884:-       
  256:  884:bis     | 884:-       | 884:-       | 884:-       | 884:-       
  257:  888:-       | 884:bis     | 884:-       | 884:-       | 884:-       
  258:  888:-       | 888:-       | 884:bis     | 884:-       | 884:-       
  259:  888:-       | 888:-       | 888:-       | 884:bis     | 884:-       
  260:  888:-       | 888:-       | 888:-       | 888:-       | 884:bis     r29=0xfd  
  261:  888:beq     | 888:-       | 888:-       | 888:-       | 888:-       
  262:  892:-       | 888:beq     | 888:-       | 888:-       | 888:-       
  263:  892:-       | 892:-       | 888:beq     | 888:-       | 888:-       BUS_LOAD  MEM[888] accepted 1
  264:  892:-       | 892:-       | 892:-       | 888:beq     | 888:-       
  265:  892:-       | 892:-       | 892:-       | 892:-       | 888:beq     
  266:  892:-       | 892:-       | 892:-       | 892:-       | 892:-       
  267:  892:-       | 892:-       | 892:-       | 892:-       | 892:-       
  268:  892:br      | 892:-       | 892:-       | 892:-       | 892:-       
  269:  896:-       | 892:br      | 892:-       | 892:-       | 892:-       
  270:  896:-       | 896:-       | 892:br      | 892:-       | 892:-       
  271:  896:-       | 896:-       | 896:-       | 892:br      | 892:-       
  272:  136:-       | 896:-       | 896:-       | 896:-       | 892:br      
  273:  136:-       | 136:-       | 896:-       | 896:-       | 896:-       BUS_LOAD  MEM[128] accepted 1
  274:  136:-       | 136:-       | 136:-       | 896:-       | 896:-       
  275:  136:-       | 136:-       | 136:-       | 136:-       | 896:-       
  276:  136:-       | 136:-       | 136:-       | 136:-       | 136:-       
  277:  136:-       | 136:-       | 136:-       | 136:-       | 136:-       
  278:  136:sll     | 136:-       | 136:-       | 136:-       | 136:-       
  279:  140:-       | 136:sll     | 136:-       | 136:-       | 136:-       
  280:  140:-       | 140:-       | 136:sll     | 136:-       | 136:-       BUS_LOAD  MEM[136] accepted 1
  281:  140:-       | 140:-       | 140:-       | 136:sll     | 136:-       
  282:  140:-       | 140:-       | 140:-       | 140:-       | 136:sll     r20=32  
  283:  140:-       | 140:-       | 140:-       | 140:-       | 140:-       
  284:  140:-       | 140:-       | 140:-       | 140:-       | 140:-       
  285:  140:bis     | 140:-       | 140:-       | 140:-       | 140:-       
  286:  144:-       | 140:bis     | 140:-       | 140:-       | 140:-       
  287:  144:-       | 144:-       | 140:bis     | 140:-       | 140:-       
  288:  144:-       | 144:-       | 144:-       | 140:bis     | 140:-       
  289:  144:-       | 144:-       | 144:-       | 144:-       | 140:bis     r29=0xf2d  
  290:  144:beq     | 144:-       | 144:-       | 144:-       | 144:-       
  291:  148:-       | 144:beq     | 144:-       | 144:-       | 144:-       
  292:  148:-       | 148:-       | 144:beq     | 144:-       | 144:-       BUS_LOAD  MEM[144] accepted 1
  293:  148:-       | 148:-       | 148:-       | 144:beq     | 144:-       
  294:  904:-       | 148:-       | 148:-       | 148:-       | 144:beq     
  295:  904:-       | 904:-       | 148:-       | 148:-       | 148:-       BUS_LOAD  MEM[896] accepted 2
  296:  904:-       | 904:-       | 904:-       | 148:-       | 148:-       
  297:  904:-       | 904:-       | 904:-       | 904:-       | 148:-       
  298:  904:-       | 904:-       | 904:-       | 904:-       | 904:-       
  299:  904:-       | 904:-       | 904:-       | 904:-       | 904:-       
  300:  904:sll     | 904:-       | 904:-       | 904:-       | 904:-       
  301:  908:-       | 904:sll     | 904:-       | 904:-       | 904:-       
  302:  908:-       | 908:-       | 904:sll     | 904:-       | 904:-       BUS_LOAD  MEM[904] accepted 1
  303:  908:-       | 908:-       | 908:-       | 904:sll     | 904:-       
  304:  908:-       | 908:-       | 908:-       | 908:-       | 904:sll     r20=0x200  
  305:  908:-       | 908:-       | 908:-       | 908:-       | 908:-       
  306:  908:-       | 908:-       | 908:-       | 908:-       | 908:-       
  307:  908:bis     | 908:-       | 908:-       | 908:-       | 908:-       
  308:  912:-       | 908:bis     | 908:-       | 908:-       | 908:-       
  309:  912:-       | 912:-       | 908:bis     | 908:-       | 908:-       
  310:  912:-       | 912:-       | 912:-       | 908:bis     | 908:-       
  311:  912:-       | 912:-       | 912:-       | 912:-       | 908:bis     r29=0x2f2d  
  312:  912:beq     | 912:-       | 912:-       | 912:-       | 912:-       
  313:  916:-       | 912:beq     | 912:-       | 912:-       | 912:-       
  314:  916:-       | 916:-       | 912:beq     | 912:-       | 912:-       BUS_LOAD  MEM[912] accepted 1
  315:  916:-       | 916:-       | 916:-       | 912:beq     | 912:-       
  316:  916:-       | 916:-       | 916:-       | 916:-       | 912:beq     
  317:  916:-       | 916:-       | 916:-       | 916:-       | 916:-       
  318:  916:-       | 916:-       | 916:-       | 916:-       | 916:-       
  319:  916:br      | 916:-       | 916:-       | 916:-       | 916:-       
  320:  920:-       | 916:br      | 916:-       | 916:-       | 916:-       
  321:  920:-       | 920:-       | 916:br      | 916:-       | 916:-       
  322:  920:-       | 920:-       | 920:-       | 916:br      | 916:-       
  323:  160:-       | 920:-       | 920:-       | 920:-       | 916:br      
  324:  160:-       | 160:-       | 920:-       | 920:-       | 920:-       BUS_LOAD  MEM[152] accepted 1
  325:  160:-       | 160:-       | 160:-       | 920:-       | 920:-       
  326:  160:-       | 160:-       | 160:-       | 160:-       | 920:-       
  327:  160:-       | 160:-       | 160:-       | 160:-       | 160:-       
  328:  160:-       | 160:-       | 160:-       | 160:-       | 160:-       
  329:  160:sll     | 160:-       | 160:-       | 160:-       | 160:-       
  330:  164:-       | 160:sll     | 160:-       | 160:-       | 160:-       
  331:  164:-       | 164:-       | 160:sll     | 160:-       | 160:-       BUS_LOAD  MEM[160] accepted 1
  332:  164:-       | 164:-       | 164:-       | 160:sll     | 160:-       
  333:  164:-       | 164:-       | 164:-       | 164:-       | 160:sll     r20=0  
  334:  164:-       | 164:-       | 164:-       | 164:-       | 164:-       
  335:  164:-       | 164:-       | 164:-       | 164:-       | 164:-       
  336:  164:bis     | 164:-       | 164:-       | 164:-       | 164:-       
  337:  168:-       | 164:bis     | 164:-       | 164:-       | 164:-       
  338:  168:-       | 168:-       | 164:bis     | 164:-       | 164:-       
  339:  168:-       | 168:-       | 168:-       | 164:bis     | 164:-       
  340:  168:-       | 168:-       | 168:-       | 168:-       | 164:bis     r29=0x2f2d  
  341:  168:beq     | 168:-       | 168:-       | 168:-       | 168:-       
  342:  172:-       | 168:beq     | 168:-       | 168:-       | 168:-       
  343:  172:-       | 172:-       | 168:beq     | 168:-       | 168:-       BUS_LOAD  MEM[168] accepted 1
  344:  172:-       | 172:-       | 172:-       | 168:beq     | 168:-       
  345:  928:-       | 172:-       | 172:-       | 172:-       | 168:beq     
  346:  928:-       | 928:-       | 172:-       | 172:-       | 172:-       BUS_LOAD  MEM[920] accepted 2
  347:  928:-       | 928:-       | 928:-       | 172:-       | 172:-       
  348:  928:-       | 928:-       | 928:-       | 928:-       | 172:-       
  349:  928:-       | 928:-       | 928:-       | 928:-       | 928:-       
  350:  928:-       | 928:-       | 928:-       | 928:-       | 928:-       
  351:  928:sll     | 928:-       | 928:-       | 928:-       | 928:-       
  352:  932:-       | 928:sll     | 928:-       | 928:-       | 928:-       
  353:  932:-       | 932:-       | 928:sll     | 928:-       | 928:-       BUS_LOAD  MEM[928] accepted 1
  354:  932:-       | 932:-       | 932:-       | 928:sll     | 928:-       
  355:  932:-       | 932:-       | 932:-       | 932:-       | 928:sll     r20=0x400  
  356:  932:-       | 932:-       | 932:-       | 932:-       | 932:-       
  357:  932:-       | 932:-       | 932:-       | 932:-       | 932:-       
  358:  932:bis     | 932:-       | 932:-       | 932:-       | 932:-       
  359:  936:-       | 932:bis     | 932:-       | 932:-       | 932:-       
  360:  936:-       | 936:-       | 932:bis     | 932:-       | 932:-       
  361:  936:-       | 936:-       | 936:-       | 932:bis     | 932:-       
  362:  936:-       | 936:-       | 936:-       | 936:-       | 932:bis     r29=0x6f2d  
  363:  936:beq     | 936:-       | 936:-       | 936:-       | 936:-       
  364:  940:-       | 936:beq     | 936:-       | 936:-       | 936:-       
  365:  940:-       | 940:-       | 936:beq     | 936:-       | 936:-       BUS_LOAD  MEM[936] accepted 1
  366:  940:-       | 940:-       | 940:-       | 936:beq     | 936:-       
  367:  940:-       | 940:-       | 940:-       | 940:-       | 936:beq     
  368:  940:-       | 940:-       | 940:-       | 940:-       | 940:-       
  369:  940:-       | 940:-       | 940:-       | 940:-       | 940:-       
  370:  940:br      | 940:-       | 940:-       | 940:-       | 940:-       
  371:  944:-       | 940:br      | 940:-       | 940:-       | 940:-       
  372:  944:-       | 944:-       | 940:br      | 940:-       | 940:-       
  373:  944:-       | 944:-       | 944:-       | 940:br      | 940:-       
  374:  184:-       | 944:-       | 944:-       | 944:-       | 940:br      
  375:  184:-       | 184:-       | 944:-       | 944:-       | 944:-       BUS_LOAD  MEM[176] accepted 1
  376:  184:-       | 184:-       | 184:-       | 944:-       | 944:-       
  377:  184:-       | 184:-       | 184:-       | 184:-       | 944:-       
  378:  184:-       | 184:-       | 184:-       | 184:-       | 184:-       
  379:  184:-       | 184:-       | 184:-       | 184:-       | 184:-       
  380:  184:sll     | 184:-       | 184:-       | 184:-       | 184:-       
  381:  188:-       | 184:sll     | 184:-       | 184:-       | 184:-       
