                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
    0:    4:-       |   0:-       |   0:-       |   0:-       |   0:-       
    1:    4:-       |   4:-       |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[0] accepted 1
    2:    4:-       |   4:-       |   4:-       |   0:-       |   0:-       
    3:    4:-       |   4:-       |   4:-       |   4:-       |   0:-       
    4:    4:-       |   4:-       |   4:-       |   4:-       |   4:-       
    5:    4:-       |   4:-       |   4:-       |   4:-       |   4:-       
    6:    4:lda     |   4:-       |   4:-       |   4:-       |   4:-       
    7:    8:-       |   4:lda     |   4:-       |   4:-       |   4:-       
    8:    8:-       |   8:-       |   4:lda     |   4:-       |   4:-       
    9:    8:-       |   8:-       |   8:-       |   4:lda     |   4:-       
   10:    8:-       |   8:-       |   8:-       |   8:-       |   4:lda     r3=4096  
   11:    8:lda     |   8:-       |   8:-       |   8:-       |   8:-       
   12:   12:-       |   8:lda     |   8:-       |   8:-       |   8:-       
   13:   12:-       |  12:-       |   8:lda     |   8:-       |   8:-       BUS_LOAD  MEM[8] accepted 1
   14:   12:-       |  12:-       |  12:-       |   8:lda     |   8:-       
   15:   12:-       |  12:-       |  12:-       |  12:-       |   8:lda     r4=4104  
   16:   12:-       |  12:-       |  12:-       |  12:-       |  12:-       
   17:   12:-       |  12:-       |  12:-       |  12:-       |  12:-       
   18:   12:lda     |  12:-       |  12:-       |  12:-       |  12:-       
   19:   16:-       |  12:lda     |  12:-       |  12:-       |  12:-       
   20:   16:-       |  16:-       |  12:lda     |  12:-       |  12:-       
   21:   16:-       |  16:-       |  16:-       |  12:lda     |  12:-       
   22:   16:-       |  16:-       |  16:-       |  16:-       |  12:lda     r5=4112  
   23:   16:lda     |  16:-       |  16:-       |  16:-       |  16:-       
   24:   20:-       |  16:lda     |  16:-       |  16:-       |  16:-       
   25:   20:-       |  20:-       |  16:lda     |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
   26:   20:-       |  20:-       |  20:-       |  16:lda     |  16:-       
   27:   20:-       |  20:-       |  20:-       |  20:-       |  16:lda     r9=2  
   28:   20:-       |  20:-       |  20:-       |  20:-       |  20:-       
   29:   20:-       |  20:-       |  20:-       |  20:-       |  20:-       
   30:   20:lda     |  20:-       |  20:-       |  20:-       |  20:-       
   31:   24:-       |  20:lda     |  20:-       |  20:-       |  20:-       
   32:   24:-       |  24:-       |  20:lda     |  20:-       |  20:-       
   33:   24:-       |  24:-       |  24:-       |  20:lda     |  20:-       
   34:   24:-       |  24:-       |  24:-       |  24:-       |  20:lda     r1=1  
   35:   24:stq     |  24:-       |  24:-       |  24:-       |  24:-       
   36:   28:-       |  24:stq     |  24:-       |  24:-       |  24:-       
   37:   28:-       |  28:-       |  24:stq     |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
   38:   28:-       |  28:-       |  28:-       |  24:stq     |  24:-       BUS_STORE MEM[4096] = 1 accepted 2
   39:   28:-       |  28:-       |  28:-       |  28:-       |  24:stq     
   40:   28:-       |  28:-       |  28:-       |  28:-       |  28:-       
   41:   28:-       |  28:-       |  28:-       |  28:-       |  28:-       
   42:   28:stq     |  28:-       |  28:-       |  28:-       |  28:-       
   43:   32:-       |  28:stq     |  28:-       |  28:-       |  28:-       
   44:   32:-       |  32:-       |  28:stq     |  28:-       |  28:-       
   45:   32:-       |  32:-       |  32:-       |  28:stq     |  28:-       BUS_STORE MEM[4104] = 1 accepted 1
   46:   32:-       |  32:-       |  32:-       |  32:-       |  28:stq     
   47:   32:ldq     |  32:-       |  32:-       |  32:-       |  32:-       
   48:   36:-       |  32:ldq     |  32:-       |  32:-       |  32:-       
   49:   36:-       |  36:-       |  32:ldq     |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 2
   50:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       BUS_LOAD  MEM[4096] accepted 1
   51:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
   52:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
   53:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
   54:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
   55:   36:-       |  36:-       |  36:-       |  36:-       |  32:ldq     r1=1  
   56:   36:ldq     |  36:-       |  36:-       |  36:-       |  36:-       
   57:   40:-       |  36:ldq     |  36:-       |  36:-       |  36:-       
   58:   40:-       |  40:-       |  36:ldq     |  36:-       |  36:-       
   59:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       BUS_LOAD  MEM[4104] accepted 1
   60:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
   61:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
   62:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
   63:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
   64:   40:-       |  40:-       |  40:-       |  40:-       |  36:ldq     r2=1  
   65:   40:addq    |  40:-       |  40:-       |  40:-       |  40:-       
   66:   44:-       |  40:addq    |  40:-       |  40:-       |  40:-       
   67:   44:-       |  44:-       |  40:addq    |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
   68:   44:-       |  44:-       |  44:-       |  40:addq    |  40:-       
   69:   44:-       |  44:-       |  44:-       |  44:-       |  40:addq    r2=2  
   70:   44:-       |  44:-       |  44:-       |  44:-       |  44:-       
   71:   44:-       |  44:-       |  44:-       |  44:-       |  44:-       
   72:   44:addq    |  44:-       |  44:-       |  44:-       |  44:-       
   73:   48:-       |  44:addq    |  44:-       |  44:-       |  44:-       
   74:   48:-       |  48:-       |  44:addq    |  44:-       |  44:-       
   75:   48:-       |  48:-       |  48:-       |  44:addq    |  44:-       
   76:   48:-       |  48:-       |  48:-       |  48:-       |  44:addq    r3=4104  
   77:   48:addq    |  48:-       |  48:-       |  48:-       |  48:-       
   78:   52:-       |  48:addq    |  48:-       |  48:-       |  48:-       
   79:   52:-       |  52:-       |  48:addq    |  48:-       |  48:-       BUS_LOAD  MEM[48] accepted 1
   80:   52:-       |  52:-       |  52:-       |  48:addq    |  48:-       
   81:   52:-       |  52:-       |  52:-       |  52:-       |  48:addq    r4=4112  
   82:   52:-       |  52:-       |  52:-       |  52:-       |  52:-       
   83:   52:-       |  52:-       |  52:-       |  52:-       |  52:-       
   84:   52:addq    |  52:-       |  52:-       |  52:-       |  52:-       
   85:   56:-       |  52:addq    |  52:-       |  52:-       |  52:-       
   86:   56:-       |  56:-       |  52:addq    |  52:-       |  52:-       
   87:   56:-       |  56:-       |  56:-       |  52:addq    |  52:-       
   88:   56:-       |  56:-       |  56:-       |  56:-       |  52:addq    r9=3  
   89:   56:cmple   |  56:-       |  56:-       |  56:-       |  56:-       
   90:   60:-       |  56:cmple   |  56:-       |  56:-       |  56:-       
   91:   60:-       |  60:-       |  56:cmple   |  56:-       |  56:-       BUS_LOAD  MEM[56] accepted 1
   92:   60:-       |  60:-       |  60:-       |  56:cmple   |  56:-       
   93:   60:-       |  60:-       |  60:-       |  60:-       |  56:cmple   r10=1  
   94:   60:-       |  60:-       |  60:-       |  60:-       |  60:-       
   95:   60:-       |  60:-       |  60:-       |  60:-       |  60:-       
   96:   60:stq     |  60:-       |  60:-       |  60:-       |  60:-       
   97:   64:-       |  60:stq     |  60:-       |  60:-       |  60:-       
   98:   64:-       |  64:-       |  60:stq     |  60:-       |  60:-       
   99:   64:-       |  64:-       |  64:-       |  60:stq     |  60:-       BUS_STORE MEM[4112] = 2 accepted 1
  100:   64:-       |  64:-       |  64:-       |  64:-       |  60:stq     
  101:   64:addq    |  64:-       |  64:-       |  64:-       |  64:-       
  102:   68:-       |  64:addq    |  64:-       |  64:-       |  64:-       
  103:   68:-       |  68:-       |  64:addq    |  64:-       |  64:-       BUS_LOAD  MEM[64] accepted 2
  104:   68:-       |  68:-       |  68:-       |  64:addq    |  64:-       
  105:   68:-       |  68:-       |  68:-       |  68:-       |  64:addq    r5=4120  
  106:   68:-       |  68:-       |  68:-       |  68:-       |  68:-       
  107:   68:-       |  68:-       |  68:-       |  68:-       |  68:-       
  108:   68:bne     |  68:-       |  68:-       |  68:-       |  68:-       
  109:   72:-       |  68:bne     |  68:-       |  68:-       |  68:-       
  110:   72:-       |  72:-       |  68:bne     |  68:-       |  68:-       
  111:   72:-       |  72:-       |  72:-       |  68:bne     |  68:-       
  112:   32:-       |  72:-       |  72:-       |  72:-       |  68:bne     
  113:   32:ldq     |  32:-       |  72:-       |  72:-       |  72:-       
  114:   36:-       |  32:ldq     |  32:-       |  72:-       |  72:-       
  115:   36:-       |  36:-       |  32:ldq     |  32:-       |  72:-       
  116:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       BUS_LOAD  MEM[4104] accepted 1
  117:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  118:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  119:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  120:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  121:   36:-       |  36:-       |  36:-       |  36:-       |  32:ldq     r1=1  
  122:   36:ldq     |  36:-       |  36:-       |  36:-       |  36:-       
  123:   40:-       |  36:ldq     |  36:-       |  36:-       |  36:-       
  124:   40:-       |  40:-       |  36:ldq     |  36:-       |  36:-       
  125:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       BUS_LOAD  MEM[4112] accepted 1
  126:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  127:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  128:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  129:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  130:   40:-       |  40:-       |  40:-       |  40:-       |  36:ldq     r2=2  
  131:   40:addq    |  40:-       |  40:-       |  40:-       |  40:-       
  132:   44:-       |  40:addq    |  40:-       |  40:-       |  40:-       
