                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
    0:    4:-       |   0:-       |   0:-       |   0:-       |   0:-       
    1:    4:-       |   4:-       |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[0] accepted 1
    2:    4:-       |   4:-       |   4:-       |   0:-       |   0:-       
    3:    4:-       |   4:-       |   4:-       |   4:-       |   0:-       
    4:    4:-       |   4:-       |   4:-       |   4:-       |   4:-       
    5:    4:-       |   4:-       |   4:-       |   4:-       |   4:-       
    6:    4:lda     |   4:-       |   4:-       |   4:-       |   4:-       
    7:    8:-       |   4:lda     |   4:-       |   4:-       |   4:-       
    8:    8:-       |   8:-       |   4:lda     |   4:-       |   4:-       
    9:    8:-       |   8:-       |   8:-       |   4:lda     |   4:-       
   10:    8:-       |   8:-       |   8:-       |   8:-       |   4:lda     r2=0  
   11:    8:lda     |   8:-       |   8:-       |   8:-       |   8:-       
   12:   12:-       |   8:lda     |   8:-       |   8:-       |   8:-       
   13:   12:-       |  12:-       |   8:lda     |   8:-       |   8:-       BUS_LOAD  MEM[8] accepted 1
   14:   12:-       |  12:-       |  12:-       |   8:lda     |   8:-       
   15:   12:-       |  12:-       |  12:-       |  12:-       |   8:lda     r3=4096  
   16:   12:-       |  12:-       |  12:-       |  12:-       |  12:-       
   17:   12:-       |  12:-       |  12:-       |  12:-       |  12:-       
   18:   12:addq    |  12:-       |  12:-       |  12:-       |  12:-       
   19:   16:-       |  12:addq    |  12:-       |  12:-       |  12:-       
   20:   16:-       |  16:-       |  12:addq    |  12:-       |  12:-       
   21:   16:-       |  16:-       |  16:-       |  12:addq    |  12:-       
   22:   16:-       |  16:-       |  16:-       |  16:-       |  12:addq    r5=0  
   23:   16:addq    |  16:-       |  16:-       |  16:-       |  16:-       
   24:   20:-       |  16:addq    |  16:-       |  16:-       |  16:-       
   25:   20:-       |  20:-       |  16:addq    |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
   26:   20:-       |  20:-       |  20:-       |  16:addq    |  16:-       
   27:   20:-       |  20:-       |  20:-       |  20:-       |  16:addq    r8=0  
   28:   20:-       |  20:-       |  20:-       |  20:-       |  20:-       
   29:   20:-       |  20:-       |  20:-       |  20:-       |  20:-       
   30:   20:addq    |  20:-       |  20:-       |  20:-       |  20:-       
   31:   24:-       |  20:addq    |  20:-       |  20:-       |  20:-       
   32:   24:-       |  24:-       |  20:addq    |  20:-       |  20:-       
   33:   24:-       |  24:-       |  24:-       |  20:addq    |  20:-       
   34:   24:-       |  24:-       |  24:-       |  24:-       |  20:addq    r7=0  
   35:   24:addq    |  24:-       |  24:-       |  24:-       |  24:-       
   36:   28:-       |  24:addq    |  24:-       |  24:-       |  24:-       
   37:   28:-       |  28:-       |  24:addq    |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
   38:   28:-       |  28:-       |  28:-       |  24:addq    |  24:-       
   39:   28:-       |  28:-       |  28:-       |  28:-       |  24:addq    r4=0  
   40:   28:-       |  28:-       |  28:-       |  28:-       |  28:-       
   41:   28:-       |  28:-       |  28:-       |  28:-       |  28:-       
   42:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       
   43:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       
   44:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       
   45:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       
   46:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r6=0  
   47:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       
   48:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       
   49:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
   50:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       
   51:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r9=0  
   52:   36:-       |  36:-       |  36:-       |  36:-       |  36:-       
   53:   36:-       |  36:-       |  36:-       |  36:-       |  36:-       
   54:   36:addq    |  36:-       |  36:-       |  36:-       |  36:-       
   55:   40:-       |  36:addq    |  36:-       |  36:-       |  36:-       
   56:   40:-       |  40:-       |  36:addq    |  36:-       |  36:-       
   57:   40:-       |  40:-       |  40:-       |  36:addq    |  36:-       
   58:   40:-       |  40:-       |  40:-       |  40:-       |  36:addq    r10=0  
   59:   40:stq     |  40:-       |  40:-       |  40:-       |  40:-       
   60:   44:-       |  40:stq     |  40:-       |  40:-       |  40:-       
   61:   44:-       |  44:-       |  40:stq     |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
   62:   44:-       |  44:-       |  44:-       |  40:stq     |  40:-       BUS_STORE MEM[4096] = 0 accepted 2
   63:   44:-       |  44:-       |  44:-       |  44:-       |  40:stq     
   64:   44:-       |  44:-       |  44:-       |  44:-       |  44:-       
   65:   44:-       |  44:-       |  44:-       |  44:-       |  44:-       
   66:   44:addq    |  44:-       |  44:-       |  44:-       |  44:-       
   67:   48:-       |  44:addq    |  44:-       |  44:-       |  44:-       
   68:   48:-       |  48:-       |  44:addq    |  44:-       |  44:-       
   69:   48:-       |  48:-       |  48:-       |  44:addq    |  44:-       
   70:   48:-       |  48:-       |  48:-       |  48:-       |  44:addq    r3=4104  
   71:   48:addq    |  48:-       |  48:-       |  48:-       |  48:-       
   72:   52:-       |  48:addq    |  48:-       |  48:-       |  48:-       
   73:   52:-       |  52:-       |  48:addq    |  48:-       |  48:-       BUS_LOAD  MEM[48] accepted 1
   74:   52:-       |  52:-       |  52:-       |  48:addq    |  48:-       
   75:   52:-       |  52:-       |  52:-       |  52:-       |  48:addq    r2=1  
   76:   52:-       |  52:-       |  52:-       |  52:-       |  52:-       
   77:   52:-       |  52:-       |  52:-       |  52:-       |  52:-       
   78:   52:cmple   |  52:-       |  52:-       |  52:-       |  52:-       
   79:   56:-       |  52:cmple   |  52:-       |  52:-       |  52:-       
   80:   56:-       |  56:-       |  52:cmple   |  52:-       |  52:-       
   81:   56:-       |  56:-       |  56:-       |  52:cmple   |  52:-       
   82:   56:-       |  56:-       |  56:-       |  56:-       |  52:cmple   r1=1  
   83:   56:bne     |  56:-       |  56:-       |  56:-       |  56:-       
   84:   60:-       |  56:bne     |  56:-       |  56:-       |  56:-       
   85:   60:-       |  60:-       |  56:bne     |  56:-       |  56:-       BUS_LOAD  MEM[56] accepted 1
   86:   60:-       |  60:-       |  60:-       |  56:bne     |  56:-       
   87:   12:-       |  60:-       |  60:-       |  60:-       |  56:bne     
   88:   12:addq    |  12:-       |  60:-       |  60:-       |  60:-       
   89:   16:-       |  12:addq    |  12:-       |  60:-       |  60:-       
   90:   16:-       |  16:-       |  12:addq    |  12:-       |  60:-       
   91:   16:-       |  16:-       |  16:-       |  12:addq    |  12:-       
   92:   16:-       |  16:-       |  16:-       |  16:-       |  12:addq    r5=2  
   93:   16:addq    |  16:-       |  16:-       |  16:-       |  16:-       
   94:   20:-       |  16:addq    |  16:-       |  16:-       |  16:-       
   95:   20:-       |  20:-       |  16:addq    |  16:-       |  16:-       
   96:   20:-       |  20:-       |  20:-       |  16:addq    |  16:-       
   97:   20:-       |  20:-       |  20:-       |  20:-       |  16:addq    r8=2  
   98:   20:addq    |  20:-       |  20:-       |  20:-       |  20:-       
   99:   24:-       |  20:addq    |  20:-       |  20:-       |  20:-       
  100:   24:-       |  24:-       |  20:addq    |  20:-       |  20:-       
  101:   24:-       |  24:-       |  24:-       |  20:addq    |  20:-       
  102:   24:-       |  24:-       |  24:-       |  24:-       |  20:addq    r7=2  
  103:   24:addq    |  24:-       |  24:-       |  24:-       |  24:-       
  104:   28:-       |  24:addq    |  24:-       |  24:-       |  24:-       
  105:   28:-       |  28:-       |  24:addq    |  24:-       |  24:-       
  106:   28:-       |  28:-       |  28:-       |  24:addq    |  24:-       
  107:   28:-       |  28:-       |  28:-       |  28:-       |  24:addq    r4=2  
  108:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       
  109:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       
  110:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       
  111:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       
  112:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r6=4  
  113:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       
  114:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       
  115:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       
  116:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       
  117:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r9=4  
  118:   36:addq    |  36:-       |  36:-       |  36:-       |  36:-       
  119:   40:-       |  36:addq    |  36:-       |  36:-       |  36:-       
  120:   40:-       |  40:-       |  36:addq    |  36:-       |  36:-       
  121:   40:-       |  40:-       |  40:-       |  36:addq    |  36:-       
  122:   40:-       |  40:-       |  40:-       |  40:-       |  36:addq    r10=8  
  123:   40:stq     |  40:-       |  40:-       |  40:-       |  40:-       
  124:   44:-       |  40:stq     |  40:-       |  40:-       |  40:-       
  125:   44:-       |  44:-       |  40:stq     |  40:-       |  40:-       
  126:   44:-       |  44:-       |  44:-       |  40:stq     |  40:-       BUS_STORE MEM[4104] = 8 accepted 1
  127:   44:-       |  44:-       |  44:-       |  44:-       |  40:stq     
  128:   44:addq    |  44:-       |  44:-       |  44:-       |  44:-       
  129:   48:-       |  44:addq    |  44:-       |  44:-       |  44:-       
  130:   48:-       |  48:-       |  44:addq    |  44:-       |  44:-       
  131:   48:-       |  48:-       |  48:-       |  44:addq    |  44:-       
  132:   48:-       |  48:-       |  48:-       |  48:-       |  44:addq    r3=4112  
  133:   48:addq    |  48:-       |  48:-       |  48:-       |  48:-       
  134:   52:-       |  48:addq    |  48:-       |  48:-       |  48:-       
  135:   52:-       |  52:-       |  48:addq    |  48:-       |  48:-       
  136:   52:-       |  52:-       |  52:-       |  48:addq    |  48:-       
  137:   52:-       |  52:-       |  52:-       |  52:-       |  48:addq    r2=2  
  138:   52:cmple   |  52:-       |  52:-       |  52:-       |  52:-       
  139:   56:-       |  52:cmple   |  52:-       |  52:-       |  52:-       
  140:   56:-       |  56:-       |  52:cmple   |  52:-       |  52:-       
  141:   56:-       |  56:-       |  56:-       |  52:cmple   |  52:-       
  142:   56:-       |  56:-       |  56:-       |  56:-       |  52:cmple   r1=1  
  143:   56:bne     |  56:-       |  56:-       |  56:-       |  56:-       
  144:   60:-       |  56:bne     |  56:-       |  56:-       |  56:-       
  145:   60:-       |  60:-       |  56:bne     |  56:-       |  56:-       BUS_LOAD  MEM[56] accepted 1
  146:   60:-       |  60:-       |  60:-       |  56:bne     |  56:-       
  147:   12:-       |  60:-       |  60:-       |  60:-       |  56:bne     
  148:   12:addq    |  12:-       |  60:-       |  60:-       |  60:-       
  149:   16:-       |  12:addq    |  12:-       |  60:-       |  60:-       
  150:   16:-       |  16:-       |  12:addq    |  12:-       |  60:-       
  151:   16:-       |  16:-       |  16:-       |  12:addq    |  12:-       
  152:   16:-       |  16:-       |  16:-       |  16:-       |  12:addq    r5=4  
  153:   16:addq    |  16:-       |  16:-       |  16:-       |  16:-       
  154:   20:-       |  16:addq    |  16:-       |  16:-       |  16:-       
  155:   20:-       |  20:-       |  16:addq    |  16:-       |  16:-       
  156:   20:-       |  20:-       |  20:-       |  16:addq    |  16:-       
  157:   20:-       |  20:-       |  20:-       |  20:-       |  16:addq    r8=4  
  158:   20:addq    |  20:-       |  20:-       |  20:-       |  20:-       
  159:   24:-       |  20:addq    |  20:-       |  20:-       |  20:-       
  160:   24:-       |  24:-       |  20:addq    |  20:-       |  20:-       
  161:   24:-       |  24:-       |  24:-       |  20:addq    |  20:-       
  162:   24:-       |  24:-       |  24:-       |  24:-       |  20:addq    r7=4  
  163:   24:addq    |  24:-       |  24:-       |  24:-       |  24:-       
  164:   28:-       |  24:addq    |  24:-       |  24:-       |  24:-       
  165:   28:-       |  28:-       |  24:addq    |  24:-       |  24:-       
  166:   28:-       |  28:-       |  28:-       |  24:addq    |  24:-       
  167:   28:-       |  28:-       |  28:-       |  28:-       |  24:addq    r4=4  
  168:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       
  169:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       
  170:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       
  171:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       
  172:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r6=8  
  173:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       
  174:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       
  175:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       
  176:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       
  177:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r9=8  
  178:   36:addq    |  36:-       |  36:-       |  36:-       |  36:-       
  179:   40:-       |  36:addq    |  36:-       |  36:-       |  36:-       
  180:   40:-       |  40:-       |  36:addq    |  36:-       |  36:-       
  181:   40:-       |  40:-       |  40:-       |  36:addq    |  36:-       
  182:   40:-       |  40:-       |  40:-       |  40:-       |  36:addq    r10=16  
  183:   40:stq     |  40:-       |  40:-       |  40:-       |  40:-       
  184:   44:-       |  40:stq     |  40:-       |  40:-       |  40:-       
  185:   44:-       |  44:-       |  40:stq     |  40:-       |  40:-       
  186:   44:-       |  44:-       |  44:-       |  40:stq     |  40:-       BUS_STORE MEM[4112] = 16 accepted 1
  187:   44:-       |  44:-       |  44:-       |  44:-       |  40:stq     
  188:   44:addq    |  44:-       |  44:-       |  44:-       |  44:-       
  189:   48:-       |  44:addq    |  44:-       |  44:-       |  44:-       
  190:   48:-       |  48:-       |  44:addq    |  44:-       |  44:-       
  191:   48:-       |  48:-       |  48:-       |  44:addq    |  44:-       
  192:   48:-       |  48:-       |  48:-       |  48:-       |  44:addq    r3=4120  
  193:   48:addq    |  48:-       |  48:-       |  48:-       |  48:-       
  194:   52:-       |  48:addq    |  48:-       |  48:-       |  48:-       
  195:   52:-       |  52:-       |  48:addq    |  48:-       |  48:-       
  196:   52:-       |  52:-       |  52:-       |  48:addq    |  48:-       
  197:   52:-       |  52:-       |  52:-       |  52:-       |  48:addq    r2=3  
  198:   52:cmple   |  52:-       |  52:-       |  52:-       |  52:-       
  199:   56:-       |  52:cmple   |  52:-       |  52:-       |  52:-       
  200:   56:-       |  56:-       |  52:cmple   |  52:-       |  52:-       
  201:   56:-       |  56:-       |  56:-       |  52:cmple   |  52:-       
  202:   56:-       |  56:-       |  56:-       |  56:-       |  52:cmple   r1=1  
  203:   56:bne     |  56:-       |  56:-       |  56:-       |  56:-       
  204:   60:-       |  56:bne     |  56:-       |  56:-       |  56:-       
  205:   60:-       |  60:-       |  56:bne     |  56:-       |  56:-       BUS_LOAD  MEM[56] accepted 1
  206:   60:-       |  60:-       |  60:-       |  56:bne     |  56:-       
  207:   12:-       |  60:-       |  60:-       |  60:-       |  56:bne     
  208:   12:addq    |  12:-       |  60:-       |  60:-       |  60:-       
  209:   16:-       |  12:addq    |  12:-       |  60:-       |  60:-       
  210:   16:-       |  16:-       |  12:addq    |  12:-       |  60:-       
  211:   16:-       |  16:-       |  16:-       |  12:addq    |  12:-       
  212:   16:-       |  16:-       |  16:-       |  16:-       |  12:addq    r5=6  
  213:   16:addq    |  16:-       |  16:-       |  16:-       |  16:-       
  214:   20:-       |  16:addq    |  16:-       |  16:-       |  16:-       
  215:   20:-       |  20:-       |  16:addq    |  16:-       |  16:-       
  216:   20:-       |  20:-       |  20:-       |  16:addq    |  16:-       
  217:   20:-       |  20:-       |  20:-       |  20:-       |  16:addq    r8=6  
  218:   20:addq    |  20:-       |  20:-       |  20:-       |  20:-       
  219:   24:-       |  20:addq    |  20:-       |  20:-       |  20:-       
  220:   24:-       |  24:-       |  20:addq    |  20:-       |  20:-       
  221:   24:-       |  24:-       |  24:-       |  20:addq    |  20:-       
  222:   24:-       |  24:-       |  24:-       |  24:-       |  20:addq    r7=6  
  223:   24:addq    |  24:-       |  24:-       |  24:-       |  24:-       
  224:   28:-       |  24:addq    |  24:-       |  24:-       |  24:-       
  225:   28:-       |  28:-       |  24:addq    |  24:-       |  24:-       
  226:   28:-       |  28:-       |  28:-       |  24:addq    |  24:-       
  227:   28:-       |  28:-       |  28:-       |  28:-       |  24:addq    r4=6  
  228:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       
  229:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       
  230:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       
  231:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       
  232:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r6=12  
  233:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       
  234:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       
  235:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       
  236:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       
  237:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r9=12  
  238:   36:addq    |  36:-       |  36:-       |  36:-       |  36:-       
  239:   40:-       |  36:addq    |  36:-       |  36:-       |  36:-       
  240:   40:-       |  40:-       |  36:addq    |  36:-       |  36:-       
  241:   40:-       |  40:-       |  40:-       |  36:addq    |  36:-       
  242:   40:-       |  40:-       |  40:-       |  40:-       |  36:addq    r10=24  
  243:   40:stq     |  40:-       |  40:-       |  40:-       |  40:-       
  244:   44:-       |  40:stq     |  40:-       |  40:-       |  40:-       
  245:   44:-       |  44:-       |  40:stq     |  40:-       |  40:-       
  246:   44:-       |  44:-       |  44:-       |  40:stq     |  40:-       BUS_STORE MEM[4120] = 24 accepted 1
  247:   44:-       |  44:-       |  44:-       |  44:-       |  40:stq     
  248:   44:addq    |  44:-       |  44:-       |  44:-       |  44:-       
  249:   48:-       |  44:addq    |  44:-       |  44:-       |  44:-       
  250:   48:-       |  48:-       |  44:addq    |  44:-       |  44:-       
  251:   48:-       |  48:-       |  48:-       |  44:addq    |  44:-       
  252:   48:-       |  48:-       |  48:-       |  48:-       |  44:addq    r3=4128  
  253:   48:addq    |  48:-       |  48:-       |  48:-       |  48:-       
  254:   52:-       |  48:addq    |  48:-       |  48:-       |  48:-       
  255:   52:-       |  52:-       |  48:addq    |  48:-       |  48:-       
  256:   52:-       |  52:-       |  52:-       |  48:addq    |  48:-       
  257:   52:-       |  52:-       |  52:-       |  52:-       |  48:addq    r2=4  
  258:   52:cmple   |  52:-       |  52:-       |  52:-       |  52:-       
  259:   56:-       |  52:cmple   |  52:-       |  52:-       |  52:-       
  260:   56:-       |  56:-       |  52:cmple   |  52:-       |  52:-       
  261:   56:-       |  56:-       |  56:-       |  52:cmple   |  52:-       
  262:   56:-       |  56:-       |  56:-       |  56:-       |  52:cmple   r1=1  
  263:   56:bne     |  56:-       |  56:-       |  56:-       |  56:-       
  264:   60:-       |  56:bne     |  56:-       |  56:-       |  56:-       
  265:   60:-       |  60:-       |  56:bne     |  56:-       |  56:-       BUS_LOAD  MEM[56] accepted 1
  266:   60:-       |  60:-       |  60:-       |  56:bne     |  56:-       
  267:   12:-       |  60:-       |  60:-       |  60:-       |  56:bne     
  268:   12:addq    |  12:-       |  60:-       |  60:-       |  60:-       
  269:   16:-       |  12:addq    |  12:-       |  60:-       |  60:-       
  270:   16:-       |  16:-       |  12:addq    |  12:-       |  60:-       
  271:   16:-       |  16:-       |  16:-       |  12:addq    |  12:-       
  272:   16:-       |  16:-       |  16:-       |  16:-       |  12:addq    r5=8  
  273:   16:addq    |  16:-       |  16:-       |  16:-       |  16:-       
  274:   20:-       |  16:addq    |  16:-       |  16:-       |  16:-       
  275:   20:-       |  20:-       |  16:addq    |  16:-       |  16:-       
  276:   20:-       |  20:-       |  20:-       |  16:addq    |  16:-       
  277:   20:-       |  20:-       |  20:-       |  20:-       |  16:addq    r8=8  
  278:   20:addq    |  20:-       |  20:-       |  20:-       |  20:-       
  279:   24:-       |  20:addq    |  20:-       |  20:-       |  20:-       
  280:   24:-       |  24:-       |  20:addq    |  20:-       |  20:-       
  281:   24:-       |  24:-       |  24:-       |  20:addq    |  20:-       
  282:   24:-       |  24:-       |  24:-       |  24:-       |  20:addq    r7=8  
  283:   24:addq    |  24:-       |  24:-       |  24:-       |  24:-       
  284:   28:-       |  24:addq    |  24:-       |  24:-       |  24:-       
  285:   28:-       |  28:-       |  24:addq    |  24:-       |  24:-       
  286:   28:-       |  28:-       |  28:-       |  24:addq    |  24:-       
  287:   28:-       |  28:-       |  28:-       |  28:-       |  24:addq    r4=8  
  288:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       
  289:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       
  290:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       
  291:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       
  292:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r6=16  
  293:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       
  294:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       
  295:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       
  296:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       
  297:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r9=16  
  298:   36:addq    |  36:-       |  36:-       |  36:-       |  36:-       
  299:   40:-       |  36:addq    |  36:-       |  36:-       |  36:-       
  300:   40:-       |  40:-       |  36:addq    |  36:-       |  36:-       
  301:   40:-       |  40:-       |  40:-       |  36:addq    |  36:-       
  302:   40:-       |  40:-       |  40:-       |  40:-       |  36:addq    r10=32  
  303:   40:stq     |  40:-       |  40:-       |  40:-       |  40:-       
  304:   44:-       |  40:stq     |  40:-       |  40:-       |  40:-       
  305:   44:-       |  44:-       |  40:stq     |  40:-       |  40:-       
  306:   44:-       |  44:-       |  44:-       |  40:stq     |  40:-       BUS_STORE MEM[4128] = 32 accepted 1
  307:   44:-       |  44:-       |  44:-       |  44:-       |  40:stq     
  308:   44:addq    |  44:-       |  44:-       |  44:-       |  44:-       
  309:   48:-       |  44:addq    |  44:-       |  44:-       |  44:-       
  310:   48:-       |  48:-       |  44:addq    |  44:-       |  44:-       
  311:   48:-       |  48:-       |  48:-       |  44:addq    |  44:-       
  312:   48:-       |  48:-       |  48:-       |  48:-       |  44:addq    r3=4136  
  313:   48:addq    |  48:-       |  48:-       |  48:-       |  48:-       
  314:   52:-       |  48:addq    |  48:-       |  48:-       |  48:-       
  315:   52:-       |  52:-       |  48:addq    |  48:-       |  48:-       
  316:   52:-       |  52:-       |  52:-       |  48:addq    |  48:-       
  317:   52:-       |  52:-       |  52:-       |  52:-       |  48:addq    r2=5  
  318:   52:cmple   |  52:-       |  52:-       |  52:-       |  52:-       
  319:   56:-       |  52:cmple   |  52:-       |  52:-       |  52:-       
  320:   56:-       |  56:-       |  52:cmple   |  52:-       |  52:-       
  321:   56:-       |  56:-       |  56:-       |  52:cmple   |  52:-       
  322:   56:-       |  56:-       |  56:-       |  56:-       |  52:cmple   r1=1  
  323:   56:bne     |  56:-       |  56:-       |  56:-       |  56:-       
  324:   60:-       |  56:bne     |  56:-       |  56:-       |  56:-       
  325:   60:-       |  60:-       |  56:bne     |  56:-       |  56:-       BUS_LOAD  MEM[56] accepted 1
  326:   60:-       |  60:-       |  60:-       |  56:bne     |  56:-       
  327:   12:-       |  60:-       |  60:-       |  60:-       |  56:bne     
  328:   12:addq    |  12:-       |  60:-       |  60:-       |  60:-       
  329:   16:-       |  12:addq    |  12:-       |  60:-       |  60:-       
  330:   16:-       |  16:-       |  12:addq    |  12:-       |  60:-       
  331:   16:-       |  16:-       |  16:-       |  12:addq    |  12:-       
  332:   16:-       |  16:-       |  16:-       |  16:-       |  12:addq    r5=10  
  333:   16:addq    |  16:-       |  16:-       |  16:-       |  16:-       
  334:   20:-       |  16:addq    |  16:-       |  16:-       |  16:-       
  335:   20:-       |  20:-       |  16:addq    |  16:-       |  16:-       
  336:   20:-       |  20:-       |  20:-       |  16:addq    |  16:-       
  337:   20:-       |  20:-       |  20:-       |  20:-       |  16:addq    r8=10  
  338:   20:addq    |  20:-       |  20:-       |  20:-       |  20:-       
  339:   24:-       |  20:addq    |  20:-       |  20:-       |  20:-       
  340:   24:-       |  24:-       |  20:addq    |  20:-       |  20:-       
  341:   24:-       |  24:-       |  24:-       |  20:addq    |  20:-       
  342:   24:-       |  24:-       |  24:-       |  24:-       |  20:addq    r7=10  
  343:   24:addq    |  24:-       |  24:-       |  24:-       |  24:-       
  344:   28:-       |  24:addq    |  24:-       |  24:-       |  24:-       
  345:   28:-       |  28:-       |  24:addq    |  24:-       |  24:-       
  346:   28:-       |  28:-       |  28:-       |  24:addq    |  24:-       
  347:   28:-       |  28:-       |  28:-       |  28:-       |  24:addq    r4=10  
  348:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       
  349:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       
  350:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       
  351:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       
  352:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r6=20  
  353:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       
  354:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       
  355:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       
  356:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       
  357:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r9=20  
  358:   36:addq    |  36:-       |  36:-       |  36:-       |  36:-       
  359:   40:-       |  36:addq    |  36:-       |  36:-       |  36:-       
  360:   40:-       |  40:-       |  36:addq    |  36:-       |  36:-       
  361:   40:-       |  40:-       |  40:-       |  36:addq    |  36:-       
  362:   40:-       |  40:-       |  40:-       |  40:-       |  36:addq    r10=40  
  363:   40:stq     |  40:-       |  40:-       |  40:-       |  40:-       
  364:   44:-       |  40:stq     |  40:-       |  40:-       |  40:-       
  365:   44:-       |  44:-       |  40:stq     |  40:-       |  40:-       
  366:   44:-       |  44:-       |  44:-       |  40:stq     |  40:-       BUS_STORE MEM[4136] = 40 accepted 1
  367:   44:-       |  44:-       |  44:-       |  44:-       |  40:stq     
  368:   44:addq    |  44:-       |  44:-       |  44:-       |  44:-       
  369:   48:-       |  44:addq    |  44:-       |  44:-       |  44:-       
  370:   48:-       |  48:-       |  44:addq    |  44:-       |  44:-       
  371:   48:-       |  48:-       |  48:-       |  44:addq    |  44:-       
  372:   48:-       |  48:-       |  48:-       |  48:-       |  44:addq    r3=4144  
  373:   48:addq    |  48:-       |  48:-       |  48:-       |  48:-       
  374:   52:-       |  48:addq    |  48:-       |  48:-       |  48:-       
  375:   52:-       |  52:-       |  48:addq    |  48:-       |  48:-       
  376:   52:-       |  52:-       |  52:-       |  48:addq    |  48:-       
  377:   52:-       |  52:-       |  52:-       |  52:-       |  48:addq    r2=6  
  378:   52:cmple   |  52:-       |  52:-       |  52:-       |  52:-       
  379:   56:-       |  52:cmple   |  52:-       |  52:-       |  52:-       
  380:   56:-       |  56:-       |  52:cmple   |  52:-       |  52:-       
  381:   56:-       |  56:-       |  56:-       |  52:cmple   |  52:-       
  382:   56:-       |  56:-       |  56:-       |  56:-       |  52:cmple   r1=1  
  383:   56:bne     |  56:-       |  56:-       |  56:-       |  56:-       
  384:   60:-       |  56:bne     |  56:-       |  56:-       |  56:-       
  385:   60:-       |  60:-       |  56:bne     |  56:-       |  56:-       BUS_LOAD  MEM[56] accepted 1
  386:   60:-       |  60:-       |  60:-       |  56:bne     |  56:-       
  387:   12:-       |  60:-       |  60:-       |  60:-       |  56:bne     
