                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
 2278:  204:-       | 204:-       | 204:-       | 200:nop     | 200:-       
 2279:  204:-       | 204:-       | 204:-       | 204:-       | 200:nop     
 2280:  204:addq    | 204:-       | 204:-       | 204:-       | 204:-       
 2281:  208:-       | 204:addq    | 204:-       | 204:-       | 204:-       
 2282:  208:-       | 208:-       | 204:addq    | 204:-       | 204:-       
 2283:  208:-       | 208:-       | 208:-       | 204:addq    | 204:-       
 2284:  208:-       | 208:-       | 208:-       | 208:-       | 204:addq    r3=4160  
 2285:  208:nop     | 208:-       | 208:-       | 208:-       | 208:-       
 2286:  212:-       | 208:nop     | 208:-       | 208:-       | 208:-       
 2287:  212:-       | 212:-       | 208:nop     | 208:-       | 208:-       
 2288:  212:-       | 212:-       | 212:-       | 208:nop     | 208:-       
 2289:  212:-       | 212:-       | 212:-       | 212:-       | 208:nop     
 2290:  212:nop     | 212:-       | 212:-       | 212:-       | 212:-       
 2291:  216:-       | 212:nop     | 212:-       | 212:-       | 212:-       
 2292:  216:-       | 216:-       | 212:nop     | 212:-       | 212:-       
 2293:  216:-       | 216:-       | 216:-       | 212:nop     | 212:-       
 2294:  216:-       | 216:-       | 216:-       | 216:-       | 212:nop     
 2295:  216:nop     | 216:-       | 216:-       | 216:-       | 216:-       
 2296:  220:-       | 216:nop     | 216:-       | 216:-       | 216:-       
 2297:  220:-       | 220:-       | 216:nop     | 216:-       | 216:-       
 2298:  220:-       | 220:-       | 220:-       | 216:nop     | 216:-       
 2299:  220:-       | 220:-       | 220:-       | 220:-       | 216:nop     
 2300:  220:nop     | 220:-       | 220:-       | 220:-       | 220:-       
 2301:  224:-       | 220:nop     | 220:-       | 220:-       | 220:-       
 2302:  224:-       | 224:-       | 220:nop     | 220:-       | 220:-       
 2303:  224:-       | 224:-       | 224:-       | 220:nop     | 220:-       
 2304:  224:-       | 224:-       | 224:-       | 224:-       | 220:nop     
 2305:  224:addq    | 224:-       | 224:-       | 224:-       | 224:-       
 2306:  228:-       | 224:addq    | 224:-       | 224:-       | 224:-       
 2307:  228:-       | 228:-       | 224:addq    | 224:-       | 224:-       
 2308:  228:-       | 228:-       | 228:-       | 224:addq    | 224:-       
 2309:  228:-       | 228:-       | 228:-       | 228:-       | 224:addq    r2=8  
 2310:  228:nop     | 228:-       | 228:-       | 228:-       | 228:-       
 2311:  232:-       | 228:nop     | 228:-       | 228:-       | 228:-       
 2312:  232:-       | 232:-       | 228:nop     | 228:-       | 228:-       
 2313:  232:-       | 232:-       | 232:-       | 228:nop     | 228:-       
 2314:  232:-       | 232:-       | 232:-       | 232:-       | 228:nop     
 2315:  232:nop     | 232:-       | 232:-       | 232:-       | 232:-       
 2316:  236:-       | 232:nop     | 232:-       | 232:-       | 232:-       
 2317:  236:-       | 236:-       | 232:nop     | 232:-       | 232:-       
 2318:  236:-       | 236:-       | 236:-       | 232:nop     | 232:-       
 2319:  236:-       | 236:-       | 236:-       | 236:-       | 232:nop     
 2320:  236:nop     | 236:-       | 236:-       | 236:-       | 236:-       
 2321:  240:-       | 236:nop     | 236:-       | 236:-       | 236:-       
 2322:  240:-       | 240:-       | 236:nop     | 236:-       | 236:-       
 2323:  240:-       | 240:-       | 240:-       | 236:nop     | 236:-       
 2324:  240:-       | 240:-       | 240:-       | 240:-       | 236:nop     
 2325:  240:nop     | 240:-       | 240:-       | 240:-       | 240:-       
 2326:  244:-       | 240:nop     | 240:-       | 240:-       | 240:-       
 2327:  244:-       | 244:-       | 240:nop     | 240:-       | 240:-       
 2328:  244:-       | 244:-       | 244:-       | 240:nop     | 240:-       
 2329:  244:-       | 244:-       | 244:-       | 244:-       | 240:nop     
 2330:  244:cmple   | 244:-       | 244:-       | 244:-       | 244:-       
 2331:  248:-       | 244:cmple   | 244:-       | 244:-       | 244:-       
 2332:  248:-       | 248:-       | 244:cmple   | 244:-       | 244:-       
 2333:  248:-       | 248:-       | 248:-       | 244:cmple   | 244:-       
 2334:  248:-       | 248:-       | 248:-       | 248:-       | 244:cmple   r1=1  
 2335:  248:nop     | 248:-       | 248:-       | 248:-       | 248:-       
 2336:  252:-       | 248:nop     | 248:-       | 248:-       | 248:-       
 2337:  252:-       | 252:-       | 248:nop     | 248:-       | 248:-       
 2338:  252:-       | 252:-       | 252:-       | 248:nop     | 248:-       
 2339:  252:-       | 252:-       | 252:-       | 252:-       | 248:nop     
 2340:  252:nop     | 252:-       | 252:-       | 252:-       | 252:-       
 2341:  256:-       | 252:nop     | 252:-       | 252:-       | 252:-       
 2342:  256:-       | 256:-       | 252:nop     | 252:-       | 252:-       
 2343:  256:-       | 256:-       | 256:-       | 252:nop     | 252:-       
 2344:  256:-       | 256:-       | 256:-       | 256:-       | 252:nop     
 2345:  256:nop     | 256:-       | 256:-       | 256:-       | 256:-       
 2346:  260:-       | 256:nop     | 256:-       | 256:-       | 256:-       
 2347:  260:-       | 260:-       | 256:nop     | 256:-       | 256:-       
 2348:  260:-       | 260:-       | 260:-       | 256:nop     | 256:-       
 2349:  260:-       | 260:-       | 260:-       | 260:-       | 256:nop     
 2350:  260:nop     | 260:-       | 260:-       | 260:-       | 260:-       
 2351:  264:-       | 260:nop     | 260:-       | 260:-       | 260:-       
 2352:  264:-       | 264:-       | 260:nop     | 260:-       | 260:-       
 2353:  264:-       | 264:-       | 264:-       | 260:nop     | 260:-       
 2354:  264:-       | 264:-       | 264:-       | 264:-       | 260:nop     
 2355:  264:bne     | 264:-       | 264:-       | 264:-       | 264:-       
 2356:  268:-       | 264:bne     | 264:-       | 264:-       | 264:-       
 2357:  268:-       | 268:-       | 264:bne     | 264:-       | 264:-       BUS_LOAD  MEM[264] accepted 1
 2358:  268:-       | 268:-       | 268:-       | 264:bne     | 264:-       
 2359:   44:-       | 268:-       | 268:-       | 268:-       | 264:bne     
 2360:   44:addq    |  44:-       | 268:-       | 268:-       | 268:-       
 2361:   48:-       |  44:addq    |  44:-       | 268:-       | 268:-       
 2362:   48:-       |  48:-       |  44:addq    |  44:-       | 268:-       
 2363:   48:-       |  48:-       |  48:-       |  44:addq    |  44:-       
 2364:   48:-       |  48:-       |  48:-       |  48:-       |  44:addq    r5=16  
 2365:   48:nop     |  48:-       |  48:-       |  48:-       |  48:-       
 2366:   52:-       |  48:nop     |  48:-       |  48:-       |  48:-       
 2367:   52:-       |  52:-       |  48:nop     |  48:-       |  48:-       
 2368:   52:-       |  52:-       |  52:-       |  48:nop     |  48:-       
 2369:   52:-       |  52:-       |  52:-       |  52:-       |  48:nop     
 2370:   52:nop     |  52:-       |  52:-       |  52:-       |  52:-       
 2371:   56:-       |  52:nop     |  52:-       |  52:-       |  52:-       
 2372:   56:-       |  56:-       |  52:nop     |  52:-       |  52:-       
 2373:   56:-       |  56:-       |  56:-       |  52:nop     |  52:-       
 2374:   56:-       |  56:-       |  56:-       |  56:-       |  52:nop     
 2375:   56:nop     |  56:-       |  56:-       |  56:-       |  56:-       
 2376:   60:-       |  56:nop     |  56:-       |  56:-       |  56:-       
 2377:   60:-       |  60:-       |  56:nop     |  56:-       |  56:-       
 2378:   60:-       |  60:-       |  60:-       |  56:nop     |  56:-       
 2379:   60:-       |  60:-       |  60:-       |  60:-       |  56:nop     
 2380:   60:nop     |  60:-       |  60:-       |  60:-       |  60:-       
 2381:   64:-       |  60:nop     |  60:-       |  60:-       |  60:-       
 2382:   64:-       |  64:-       |  60:nop     |  60:-       |  60:-       
 2383:   64:-       |  64:-       |  64:-       |  60:nop     |  60:-       
 2384:   64:-       |  64:-       |  64:-       |  64:-       |  60:nop     
 2385:   64:addq    |  64:-       |  64:-       |  64:-       |  64:-       
 2386:   68:-       |  64:addq    |  64:-       |  64:-       |  64:-       
 2387:   68:-       |  68:-       |  64:addq    |  64:-       |  64:-       
 2388:   68:-       |  68:-       |  68:-       |  64:addq    |  64:-       
 2389:   68:-       |  68:-       |  68:-       |  68:-       |  64:addq    r8=16  
 2390:   68:nop     |  68:-       |  68:-       |  68:-       |  68:-       
 2391:   72:-       |  68:nop     |  68:-       |  68:-       |  68:-       
 2392:   72:-       |  72:-       |  68:nop     |  68:-       |  68:-       
 2393:   72:-       |  72:-       |  72:-       |  68:nop     |  68:-       
 2394:   72:-       |  72:-       |  72:-       |  72:-       |  68:nop     
 2395:   72:nop     |  72:-       |  72:-       |  72:-       |  72:-       
 2396:   76:-       |  72:nop     |  72:-       |  72:-       |  72:-       
 2397:   76:-       |  76:-       |  72:nop     |  72:-       |  72:-       
 2398:   76:-       |  76:-       |  76:-       |  72:nop     |  72:-       
 2399:   76:-       |  76:-       |  76:-       |  76:-       |  72:nop     
 2400:   76:nop     |  76:-       |  76:-       |  76:-       |  76:-       
 2401:   80:-       |  76:nop     |  76:-       |  76:-       |  76:-       
 2402:   80:-       |  80:-       |  76:nop     |  76:-       |  76:-       
 2403:   80:-       |  80:-       |  80:-       |  76:nop     |  76:-       
 2404:   80:-       |  80:-       |  80:-       |  80:-       |  76:nop     
 2405:   80:nop     |  80:-       |  80:-       |  80:-       |  80:-       
 2406:   84:-       |  80:nop     |  80:-       |  80:-       |  80:-       
 2407:   84:-       |  84:-       |  80:nop     |  80:-       |  80:-       
 2408:   84:-       |  84:-       |  84:-       |  80:nop     |  80:-       
 2409:   84:-       |  84:-       |  84:-       |  84:-       |  80:nop     
 2410:   84:addq    |  84:-       |  84:-       |  84:-       |  84:-       
 2411:   88:-       |  84:addq    |  84:-       |  84:-       |  84:-       
 2412:   88:-       |  88:-       |  84:addq    |  84:-       |  84:-       
 2413:   88:-       |  88:-       |  88:-       |  84:addq    |  84:-       
 2414:   88:-       |  88:-       |  88:-       |  88:-       |  84:addq    r7=16  
 2415:   88:nop     |  88:-       |  88:-       |  88:-       |  88:-       
 2416:   92:-       |  88:nop     |  88:-       |  88:-       |  88:-       
 2417:   92:-       |  92:-       |  88:nop     |  88:-       |  88:-       
 2418:   92:-       |  92:-       |  92:-       |  88:nop     |  88:-       
 2419:   92:-       |  92:-       |  92:-       |  92:-       |  88:nop     
 2420:   92:nop     |  92:-       |  92:-       |  92:-       |  92:-       
 2421:   96:-       |  92:nop     |  92:-       |  92:-       |  92:-       
 2422:   96:-       |  96:-       |  92:nop     |  92:-       |  92:-       
 2423:   96:-       |  96:-       |  96:-       |  92:nop     |  92:-       
 2424:   96:-       |  96:-       |  96:-       |  96:-       |  92:nop     
 2425:   96:nop     |  96:-       |  96:-       |  96:-       |  96:-       
 2426:  100:-       |  96:nop     |  96:-       |  96:-       |  96:-       
 2427:  100:-       | 100:-       |  96:nop     |  96:-       |  96:-       
 2428:  100:-       | 100:-       | 100:-       |  96:nop     |  96:-       
 2429:  100:-       | 100:-       | 100:-       | 100:-       |  96:nop     
 2430:  100:nop     | 100:-       | 100:-       | 100:-       | 100:-       
 2431:  104:-       | 100:nop     | 100:-       | 100:-       | 100:-       
 2432:  104:-       | 104:-       | 100:nop     | 100:-       | 100:-       
 2433:  104:-       | 104:-       | 104:-       | 100:nop     | 100:-       
 2434:  104:-       | 104:-       | 104:-       | 104:-       | 100:nop     
 2435:  104:addq    | 104:-       | 104:-       | 104:-       | 104:-       
 2436:  108:-       | 104:addq    | 104:-       | 104:-       | 104:-       
 2437:  108:-       | 108:-       | 104:addq    | 104:-       | 104:-       
 2438:  108:-       | 108:-       | 108:-       | 104:addq    | 104:-       
 2439:  108:-       | 108:-       | 108:-       | 108:-       | 104:addq    r4=16  
 2440:  108:nop     | 108:-       | 108:-       | 108:-       | 108:-       
 2441:  112:-       | 108:nop     | 108:-       | 108:-       | 108:-       
 2442:  112:-       | 112:-       | 108:nop     | 108:-       | 108:-       
 2443:  112:-       | 112:-       | 112:-       | 108:nop     | 108:-       
 2444:  112:-       | 112:-       | 112:-       | 112:-       | 108:nop     
 2445:  112:nop     | 112:-       | 112:-       | 112:-       | 112:-       
 2446:  116:-       | 112:nop     | 112:-       | 112:-       | 112:-       
 2447:  116:-       | 116:-       | 112:nop     | 112:-       | 112:-       
 2448:  116:-       | 116:-       | 116:-       | 112:nop     | 112:-       
 2449:  116:-       | 116:-       | 116:-       | 116:-       | 112:nop     
 2450:  116:nop     | 116:-       | 116:-       | 116:-       | 116:-       
 2451:  120:-       | 116:nop     | 116:-       | 116:-       | 116:-       
 2452:  120:-       | 120:-       | 116:nop     | 116:-       | 116:-       
 2453:  120:-       | 120:-       | 120:-       | 116:nop     | 116:-       
 2454:  120:-       | 120:-       | 120:-       | 120:-       | 116:nop     
 2455:  120:nop     | 120:-       | 120:-       | 120:-       | 120:-       
 2456:  124:-       | 120:nop     | 120:-       | 120:-       | 120:-       
 2457:  124:-       | 124:-       | 120:nop     | 120:-       | 120:-       
 2458:  124:-       | 124:-       | 124:-       | 120:nop     | 120:-       
 2459:  124:-       | 124:-       | 124:-       | 124:-       | 120:nop     
 2460:  124:addq    | 124:-       | 124:-       | 124:-       | 124:-       
 2461:  128:-       | 124:addq    | 124:-       | 124:-       | 124:-       
 2462:  128:-       | 128:-       | 124:addq    | 124:-       | 124:-       
 2463:  128:-       | 128:-       | 128:-       | 124:addq    | 124:-       
 2464:  128:-       | 128:-       | 128:-       | 128:-       | 124:addq    r6=32  
 2465:  128:nop     | 128:-       | 128:-       | 128:-       | 128:-       
 2466:  132:-       | 128:nop     | 128:-       | 128:-       | 128:-       
 2467:  132:-       | 132:-       | 128:nop     | 128:-       | 128:-       
 2468:  132:-       | 132:-       | 132:-       | 128:nop     | 128:-       
 2469:  132:-       | 132:-       | 132:-       | 132:-       | 128:nop     
 2470:  132:nop     | 132:-       | 132:-       | 132:-       | 132:-       
 2471:  136:-       | 132:nop     | 132:-       | 132:-       | 132:-       
 2472:  136:-       | 136:-       | 132:nop     | 132:-       | 132:-       
 2473:  136:-       | 136:-       | 136:-       | 132:nop     | 132:-       
 2474:  136:-       | 136:-       | 136:-       | 136:-       | 132:nop     
 2475:  136:nop     | 136:-       | 136:-       | 136:-       | 136:-       
 2476:  140:-       | 136:nop     | 136:-       | 136:-       | 136:-       
 2477:  140:-       | 140:-       | 136:nop     | 136:-       | 136:-       
 2478:  140:-       | 140:-       | 140:-       | 136:nop     | 136:-       
 2479:  140:-       | 140:-       | 140:-       | 140:-       | 136:nop     
 2480:  140:nop     | 140:-       | 140:-       | 140:-       | 140:-       
 2481:  144:-       | 140:nop     | 140:-       | 140:-       | 140:-       
 2482:  144:-       | 144:-       | 140:nop     | 140:-       | 140:-       
 2483:  144:-       | 144:-       | 144:-       | 140:nop     | 140:-       
 2484:  144:-       | 144:-       | 144:-       | 144:-       | 140:nop     
 2485:  144:addq    | 144:-       | 144:-       | 144:-       | 144:-       
 2486:  148:-       | 144:addq    | 144:-       | 144:-       | 144:-       
 2487:  148:-       | 148:-       | 144:addq    | 144:-       | 144:-       
 2488:  148:-       | 148:-       | 148:-       | 144:addq    | 144:-       
 2489:  148:-       | 148:-       | 148:-       | 148:-       | 144:addq    r9=32  
 2490:  148:nop     | 148:-       | 148:-       | 148:-       | 148:-       
 2491:  152:-       | 148:nop     | 148:-       | 148:-       | 148:-       
 2492:  152:-       | 152:-       | 148:nop     | 148:-       | 148:-       
 2493:  152:-       | 152:-       | 152:-       | 148:nop     | 148:-       
 2494:  152:-       | 152:-       | 152:-       | 152:-       | 148:nop     
 2495:  152:nop     | 152:-       | 152:-       | 152:-       | 152:-       
 2496:  156:-       | 152:nop     | 152:-       | 152:-       | 152:-       
 2497:  156:-       | 156:-       | 152:nop     | 152:-       | 152:-       
 2498:  156:-       | 156:-       | 156:-       | 152:nop     | 152:-       
 2499:  156:-       | 156:-       | 156:-       | 156:-       | 152:nop     
 2500:  156:nop     | 156:-       | 156:-       | 156:-       | 156:-       
 2501:  160:-       | 156:nop     | 156:-       | 156:-       | 156:-       
 2502:  160:-       | 160:-       | 156:nop     | 156:-       | 156:-       
 2503:  160:-       | 160:-       | 160:-       | 156:nop     | 156:-       
 2504:  160:-       | 160:-       | 160:-       | 160:-       | 156:nop     
 2505:  160:nop     | 160:-       | 160:-       | 160:-       | 160:-       
 2506:  164:-       | 160:nop     | 160:-       | 160:-       | 160:-       
 2507:  164:-       | 164:-       | 160:nop     | 160:-       | 160:-       
 2508:  164:-       | 164:-       | 164:-       | 160:nop     | 160:-       
 2509:  164:-       | 164:-       | 164:-       | 164:-       | 160:nop     
 2510:  164:addq    | 164:-       | 164:-       | 164:-       | 164:-       
 2511:  168:-       | 164:addq    | 164:-       | 164:-       | 164:-       
 2512:  168:-       | 168:-       | 164:addq    | 164:-       | 164:-       
 2513:  168:-       | 168:-       | 168:-       | 164:addq    | 164:-       
 2514:  168:-       | 168:-       | 168:-       | 168:-       | 164:addq    r10=64  
 2515:  168:nop     | 168:-       | 168:-       | 168:-       | 168:-       
 2516:  172:-       | 168:nop     | 168:-       | 168:-       | 168:-       
 2517:  172:-       | 172:-       | 168:nop     | 168:-       | 168:-       
 2518:  172:-       | 172:-       | 172:-       | 168:nop     | 168:-       
 2519:  172:-       | 172:-       | 172:-       | 172:-       | 168:nop     
 2520:  172:nop     | 172:-       | 172:-       | 172:-       | 172:-       
 2521:  176:-       | 172:nop     | 172:-       | 172:-       | 172:-       
 2522:  176:-       | 176:-       | 172:nop     | 172:-       | 172:-       
 2523:  176:-       | 176:-       | 176:-       | 172:nop     | 172:-       
 2524:  176:-       | 176:-       | 176:-       | 176:-       | 172:nop     
 2525:  176:nop     | 176:-       | 176:-       | 176:-       | 176:-       
 2526:  180:-       | 176:nop     | 176:-       | 176:-       | 176:-       
 2527:  180:-       | 180:-       | 176:nop     | 176:-       | 176:-       
 2528:  180:-       | 180:-       | 180:-       | 176:nop     | 176:-       
 2529:  180:-       | 180:-       | 180:-       | 180:-       | 176:nop     
 2530:  180:nop     | 180:-       | 180:-       | 180:-       | 180:-       
 2531:  184:-       | 180:nop     | 180:-       | 180:-       | 180:-       
 2532:  184:-       | 184:-       | 180:nop     | 180:-       | 180:-       
 2533:  184:-       | 184:-       | 184:-       | 180:nop     | 180:-       
 2534:  184:-       | 184:-       | 184:-       | 184:-       | 180:nop     
 2535:  184:stq     | 184:-       | 184:-       | 184:-       | 184:-       
 2536:  188:-       | 184:stq     | 184:-       | 184:-       | 184:-       
 2537:  188:-       | 188:-       | 184:stq     | 184:-       | 184:-       
 2538:  188:-       | 188:-       | 188:-       | 184:stq     | 184:-       BUS_STORE MEM[4160] = 64 accepted 1
 2539:  188:-       | 188:-       | 188:-       | 188:-       | 184:stq     
 2540:  188:nop     | 188:-       | 188:-       | 188:-       | 188:-       
 2541:  192:-       | 188:nop     | 188:-       | 188:-       | 188:-       
 2542:  192:-       | 192:-       | 188:nop     | 188:-       | 188:-       
 2543:  192:-       | 192:-       | 192:-       | 188:nop     | 188:-       
 2544:  192:-       | 192:-       | 192:-       | 192:-       | 188:nop     
 2545:  192:nop     | 192:-       | 192:-       | 192:-       | 192:-       
 2546:  196:-       | 192:nop     | 192:-       | 192:-       | 192:-       
 2547:  196:-       | 196:-       | 192:nop     | 192:-       | 192:-       
 2548:  196:-       | 196:-       | 196:-       | 192:nop     | 192:-       
 2549:  196:-       | 196:-       | 196:-       | 196:-       | 192:nop     
 2550:  196:nop     | 196:-       | 196:-       | 196:-       | 196:-       
 2551:  200:-       | 196:nop     | 196:-       | 196:-       | 196:-       
 2552:  200:-       | 200:-       | 196:nop     | 196:-       | 196:-       
 2553:  200:-       | 200:-       | 200:-       | 196:nop     | 196:-       
 2554:  200:-       | 200:-       | 200:-       | 200:-       | 196:nop     
 2555:  200:nop     | 200:-       | 200:-       | 200:-       | 200:-       
 2556:  204:-       | 200:nop     | 200:-       | 200:-       | 200:-       
 2557:  204:-       | 204:-       | 200:nop     | 200:-       | 200:-       
 2558:  204:-       | 204:-       | 204:-       | 200:nop     | 200:-       
 2559:  204:-       | 204:-       | 204:-       | 204:-       | 200:nop     
 2560:  204:addq    | 204:-       | 204:-       | 204:-       | 204:-       
 2561:  208:-       | 204:addq    | 204:-       | 204:-       | 204:-       
 2562:  208:-       | 208:-       | 204:addq    | 204:-       | 204:-       
 2563:  208:-       | 208:-       | 208:-       | 204:addq    | 204:-       
 2564:  208:-       | 208:-       | 208:-       | 208:-       | 204:addq    r3=4168  
 2565:  208:nop     | 208:-       | 208:-       | 208:-       | 208:-       
 2566:  212:-       | 208:nop     | 208:-       | 208:-       | 208:-       
 2567:  212:-       | 212:-       | 208:nop     | 208:-       | 208:-       
 2568:  212:-       | 212:-       | 212:-       | 208:nop     | 208:-       
 2569:  212:-       | 212:-       | 212:-       | 212:-       | 208:nop     
 2570:  212:nop     | 212:-       | 212:-       | 212:-       | 212:-       
 2571:  216:-       | 212:nop     | 212:-       | 212:-       | 212:-       
 2572:  216:-       | 216:-       | 212:nop     | 212:-       | 212:-       
 2573:  216:-       | 216:-       | 216:-       | 212:nop     | 212:-       
 2574:  216:-       | 216:-       | 216:-       | 216:-       | 212:nop     
 2575:  216:nop     | 216:-       | 216:-       | 216:-       | 216:-       
 2576:  220:-       | 216:nop     | 216:-       | 216:-       | 216:-       
 2577:  220:-       | 220:-       | 216:nop     | 216:-       | 216:-       
 2578:  220:-       | 220:-       | 220:-       | 216:nop     | 216:-       
 2579:  220:-       | 220:-       | 220:-       | 220:-       | 216:nop     
 2580:  220:nop     | 220:-       | 220:-       | 220:-       | 220:-       
 2581:  224:-       | 220:nop     | 220:-       | 220:-       | 220:-       
 2582:  224:-       | 224:-       | 220:nop     | 220:-       | 220:-       
 2583:  224:-       | 224:-       | 224:-       | 220:nop     | 220:-       
 2584:  224:-       | 224:-       | 224:-       | 224:-       | 220:nop     
 2585:  224:addq    | 224:-       | 224:-       | 224:-       | 224:-       
 2586:  228:-       | 224:addq    | 224:-       | 224:-       | 224:-       
 2587:  228:-       | 228:-       | 224:addq    | 224:-       | 224:-       
 2588:  228:-       | 228:-       | 228:-       | 224:addq    | 224:-       
 2589:  228:-       | 228:-       | 228:-       | 228:-       | 224:addq    r2=9  
 2590:  228:nop     | 228:-       | 228:-       | 228:-       | 228:-       
 2591:  232:-       | 228:nop     | 228:-       | 228:-       | 228:-       
 2592:  232:-       | 232:-       | 228:nop     | 228:-       | 228:-       
 2593:  232:-       | 232:-       | 232:-       | 228:nop     | 228:-       
 2594:  232:-       | 232:-       | 232:-       | 232:-       | 228:nop     
 2595:  232:nop     | 232:-       | 232:-       | 232:-       | 232:-       
 2596:  236:-       | 232:nop     | 232:-       | 232:-       | 232:-       
 2597:  236:-       | 236:-       | 232:nop     | 232:-       | 232:-       
 2598:  236:-       | 236:-       | 236:-       | 232:nop     | 232:-       
 2599:  236:-       | 236:-       | 236:-       | 236:-       | 232:nop     
 2600:  236:nop     | 236:-       | 236:-       | 236:-       | 236:-       
 2601:  240:-       | 236:nop     | 236:-       | 236:-       | 236:-       
 2602:  240:-       | 240:-       | 236:nop     | 236:-       | 236:-       
 2603:  240:-       | 240:-       | 240:-       | 236:nop     | 236:-       
 2604:  240:-       | 240:-       | 240:-       | 240:-       | 236:nop     
 2605:  240:nop     | 240:-       | 240:-       | 240:-       | 240:-       
 2606:  244:-       | 240:nop     | 240:-       | 240:-       | 240:-       
 2607:  244:-       | 244:-       | 240:nop     | 240:-       | 240:-       
 2608:  244:-       | 244:-       | 244:-       | 240:nop     | 240:-       
 2609:  244:-       | 244:-       | 244:-       | 244:-       | 240:nop     
 2610:  244:cmple   | 244:-       | 244:-       | 244:-       | 244:-       
 2611:  248:-       | 244:cmple   | 244:-       | 244:-       | 244:-       
 2612:  248:-       | 248:-       | 244:cmple   | 244:-       | 244:-       
 2613:  248:-       | 248:-       | 248:-       | 244:cmple   | 244:-       
 2614:  248:-       | 248:-       | 248:-       | 248:-       | 244:cmple   r1=1  
 2615:  248:nop     | 248:-       | 248:-       | 248:-       | 248:-       
 2616:  252:-       | 248:nop     | 248:-       | 248:-       | 248:-       
 2617:  252:-       | 252:-       | 248:nop     | 248:-       | 248:-       
 2618:  252:-       | 252:-       | 252:-       | 248:nop     | 248:-       
 2619:  252:-       | 252:-       | 252:-       | 252:-       | 248:nop     
 2620:  252:nop     | 252:-       | 252:-       | 252:-       | 252:-       
 2621:  256:-       | 252:nop     | 252:-       | 252:-       | 252:-       
 2622:  256:-       | 256:-       | 252:nop     | 252:-       | 252:-       
 2623:  256:-       | 256:-       | 256:-       | 252:nop     | 252:-       
 2624:  256:-       | 256:-       | 256:-       | 256:-       | 252:nop     
 2625:  256:nop     | 256:-       | 256:-       | 256:-       | 256:-       
 2626:  260:-       | 256:nop     | 256:-       | 256:-       | 256:-       
 2627:  260:-       | 260:-       | 256:nop     | 256:-       | 256:-       
 2628:  260:-       | 260:-       | 260:-       | 256:nop     | 256:-       
 2629:  260:-       | 260:-       | 260:-       | 260:-       | 256:nop     
 2630:  260:nop     | 260:-       | 260:-       | 260:-       | 260:-       
 2631:  264:-       | 260:nop     | 260:-       | 260:-       | 260:-       
 2632:  264:-       | 264:-       | 260:nop     | 260:-       | 260:-       
 2633:  264:-       | 264:-       | 264:-       | 260:nop     | 260:-       
 2634:  264:-       | 264:-       | 264:-       | 264:-       | 260:nop     
 2635:  264:bne     | 264:-       | 264:-       | 264:-       | 264:-       
 2636:  268:-       | 264:bne     | 264:-       | 264:-       | 264:-       
 2637:  268:-       | 268:-       | 264:bne     | 264:-       | 264:-       BUS_LOAD  MEM[264] accepted 1
 2638:  268:-       | 268:-       | 268:-       | 264:bne     | 264:-       
 2639:   44:-       | 268:-       | 268:-       | 268:-       | 264:bne     
 2640:   44:addq    |  44:-       | 268:-       | 268:-       | 268:-       
 2641:   48:-       |  44:addq    |  44:-       | 268:-       | 268:-       
 2642:   48:-       |  48:-       |  44:addq    |  44:-       | 268:-       
 2643:   48:-       |  48:-       |  48:-       |  44:addq    |  44:-       
 2644:   48:-       |  48:-       |  48:-       |  48:-       |  44:addq    r5=18  
 2645:   48:nop     |  48:-       |  48:-       |  48:-       |  48:-       
 2646:   52:-       |  48:nop     |  48:-       |  48:-       |  48:-       
 2647:   52:-       |  52:-       |  48:nop     |  48:-       |  48:-       
 2648:   52:-       |  52:-       |  52:-       |  48:nop     |  48:-       
 2649:   52:-       |  52:-       |  52:-       |  52:-       |  48:nop     
 2650:   52:nop     |  52:-       |  52:-       |  52:-       |  52:-       
 2651:   56:-       |  52:nop     |  52:-       |  52:-       |  52:-       
 2652:   56:-       |  56:-       |  52:nop     |  52:-       |  52:-       
 2653:   56:-       |  56:-       |  56:-       |  52:nop     |  52:-       
 2654:   56:-       |  56:-       |  56:-       |  56:-       |  52:nop     
 2655:   56:nop     |  56:-       |  56:-       |  56:-       |  56:-       
 2656:   60:-       |  56:nop     |  56:-       |  56:-       |  56:-       
 2657:   60:-       |  60:-       |  56:nop     |  56:-       |  56:-       
 2658:   60:-       |  60:-       |  60:-       |  56:nop     |  56:-       
 2659:   60:-       |  60:-       |  60:-       |  60:-       |  56:nop     
 2660:   60:nop     |  60:-       |  60:-       |  60:-       |  60:-       
 2661:   64:-       |  60:nop     |  60:-       |  60:-       |  60:-       
 2662:   64:-       |  64:-       |  60:nop     |  60:-       |  60:-       
 2663:   64:-       |  64:-       |  64:-       |  60:nop     |  60:-       
 2664:   64:-       |  64:-       |  64:-       |  64:-       |  60:nop     
 2665:   64:addq    |  64:-       |  64:-       |  64:-       |  64:-       
 2666:   68:-       |  64:addq    |  64:-       |  64:-       |  64:-       
 2667:   68:-       |  68:-       |  64:addq    |  64:-       |  64:-       
 2668:   68:-       |  68:-       |  68:-       |  64:addq    |  64:-       
 2669:   68:-       |  68:-       |  68:-       |  68:-       |  64:addq    r8=18  
 2670:   68:nop     |  68:-       |  68:-       |  68:-       |  68:-       
 2671:   72:-       |  68:nop     |  68:-       |  68:-       |  68:-       
