                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
  598:  240:-       | 240:-       | 236:nop     | 236:-       | 236:-       
  599:  240:-       | 240:-       | 240:-       | 236:nop     | 236:-       
  600:  240:-       | 240:-       | 240:-       | 240:-       | 236:nop     
  601:  240:nop     | 240:-       | 240:-       | 240:-       | 240:-       
  602:  244:-       | 240:nop     | 240:-       | 240:-       | 240:-       
  603:  244:-       | 244:-       | 240:nop     | 240:-       | 240:-       
  604:  244:-       | 244:-       | 244:-       | 240:nop     | 240:-       
  605:  244:-       | 244:-       | 244:-       | 244:-       | 240:nop     
  606:  244:addq    | 244:-       | 244:-       | 244:-       | 244:-       
  607:  248:-       | 244:addq    | 244:-       | 244:-       | 244:-       
  608:  248:-       | 248:-       | 244:addq    | 244:-       | 244:-       
  609:  248:-       | 248:-       | 248:-       | 244:addq    | 244:-       
  610:  248:-       | 248:-       | 248:-       | 248:-       | 244:addq    r9=4  
  611:  248:nop     | 248:-       | 248:-       | 248:-       | 248:-       
  612:  252:-       | 248:nop     | 248:-       | 248:-       | 248:-       
  613:  252:-       | 252:-       | 248:nop     | 248:-       | 248:-       
  614:  252:-       | 252:-       | 252:-       | 248:nop     | 248:-       
  615:  252:-       | 252:-       | 252:-       | 252:-       | 248:nop     
  616:  252:nop     | 252:-       | 252:-       | 252:-       | 252:-       
  617:  256:-       | 252:nop     | 252:-       | 252:-       | 252:-       
  618:  256:-       | 256:-       | 252:nop     | 252:-       | 252:-       
  619:  256:-       | 256:-       | 256:-       | 252:nop     | 252:-       
  620:  256:-       | 256:-       | 256:-       | 256:-       | 252:nop     
  621:  256:nop     | 256:-       | 256:-       | 256:-       | 256:-       
  622:  260:-       | 256:nop     | 256:-       | 256:-       | 256:-       
  623:  260:-       | 260:-       | 256:nop     | 256:-       | 256:-       
  624:  260:-       | 260:-       | 260:-       | 256:nop     | 256:-       
  625:  260:-       | 260:-       | 260:-       | 260:-       | 256:nop     
  626:  260:nop     | 260:-       | 260:-       | 260:-       | 260:-       
  627:  264:-       | 260:nop     | 260:-       | 260:-       | 260:-       
  628:  264:-       | 264:-       | 260:nop     | 260:-       | 260:-       
  629:  264:-       | 264:-       | 264:-       | 260:nop     | 260:-       
  630:  264:-       | 264:-       | 264:-       | 264:-       | 260:nop     
  631:  264:cmple   | 264:-       | 264:-       | 264:-       | 264:-       
  632:  268:-       | 264:cmple   | 264:-       | 264:-       | 264:-       
  633:  268:-       | 268:-       | 264:cmple   | 264:-       | 264:-       
  634:  268:-       | 268:-       | 268:-       | 264:cmple   | 264:-       
  635:  268:-       | 268:-       | 268:-       | 268:-       | 264:cmple   r10=1  
  636:  268:nop     | 268:-       | 268:-       | 268:-       | 268:-       
  637:  272:-       | 268:nop     | 268:-       | 268:-       | 268:-       
  638:  272:-       | 272:-       | 268:nop     | 268:-       | 268:-       
  639:  272:-       | 272:-       | 272:-       | 268:nop     | 268:-       
  640:  272:-       | 272:-       | 272:-       | 272:-       | 268:nop     
  641:  272:nop     | 272:-       | 272:-       | 272:-       | 272:-       
  642:  276:-       | 272:nop     | 272:-       | 272:-       | 272:-       
  643:  276:-       | 276:-       | 272:nop     | 272:-       | 272:-       
  644:  276:-       | 276:-       | 276:-       | 272:nop     | 272:-       
  645:  276:-       | 276:-       | 276:-       | 276:-       | 272:nop     
  646:  276:nop     | 276:-       | 276:-       | 276:-       | 276:-       
  647:  280:-       | 276:nop     | 276:-       | 276:-       | 276:-       
  648:  280:-       | 280:-       | 276:nop     | 276:-       | 276:-       
  649:  280:-       | 280:-       | 280:-       | 276:nop     | 276:-       
  650:  280:-       | 280:-       | 280:-       | 280:-       | 276:nop     
  651:  280:nop     | 280:-       | 280:-       | 280:-       | 280:-       
  652:  284:-       | 280:nop     | 280:-       | 280:-       | 280:-       
  653:  284:-       | 284:-       | 280:nop     | 280:-       | 280:-       
  654:  284:-       | 284:-       | 284:-       | 280:nop     | 280:-       
  655:  284:-       | 284:-       | 284:-       | 284:-       | 280:nop     
  656:  284:stq     | 284:-       | 284:-       | 284:-       | 284:-       
  657:  288:-       | 284:stq     | 284:-       | 284:-       | 284:-       
  658:  288:-       | 288:-       | 284:stq     | 284:-       | 284:-       
  659:  288:-       | 288:-       | 288:-       | 284:stq     | 284:-       BUS_STORE MEM[4120] = 3 accepted 1
  660:  288:-       | 288:-       | 288:-       | 288:-       | 284:stq     
  661:  288:addq    | 288:-       | 288:-       | 288:-       | 288:-       
  662:  292:-       | 288:addq    | 288:-       | 288:-       | 288:-       
  663:  292:-       | 292:-       | 288:addq    | 288:-       | 288:-       
  664:  292:-       | 292:-       | 292:-       | 288:addq    | 288:-       
  665:  292:-       | 292:-       | 292:-       | 292:-       | 288:addq    r5=4128  
  666:  292:nop     | 292:-       | 292:-       | 292:-       | 292:-       
  667:  296:-       | 292:nop     | 292:-       | 292:-       | 292:-       
  668:  296:-       | 296:-       | 292:nop     | 292:-       | 292:-       
  669:  296:-       | 296:-       | 296:-       | 292:nop     | 292:-       
  670:  296:-       | 296:-       | 296:-       | 296:-       | 292:nop     
  671:  296:nop     | 296:-       | 296:-       | 296:-       | 296:-       
  672:  300:-       | 296:nop     | 296:-       | 296:-       | 296:-       
  673:  300:-       | 300:-       | 296:nop     | 296:-       | 296:-       
  674:  300:-       | 300:-       | 300:-       | 296:nop     | 296:-       
  675:  300:-       | 300:-       | 300:-       | 300:-       | 296:nop     
  676:  300:nop     | 300:-       | 300:-       | 300:-       | 300:-       
  677:  304:-       | 300:nop     | 300:-       | 300:-       | 300:-       
  678:  304:-       | 304:-       | 300:nop     | 300:-       | 300:-       
  679:  304:-       | 304:-       | 304:-       | 300:nop     | 300:-       
  680:  304:-       | 304:-       | 304:-       | 304:-       | 300:nop     
  681:  304:nop     | 304:-       | 304:-       | 304:-       | 304:-       
  682:  308:-       | 304:nop     | 304:-       | 304:-       | 304:-       
  683:  308:-       | 308:-       | 304:nop     | 304:-       | 304:-       
  684:  308:-       | 308:-       | 308:-       | 304:nop     | 304:-       
  685:  308:-       | 308:-       | 308:-       | 308:-       | 304:nop     
  686:  308:bne     | 308:-       | 308:-       | 308:-       | 308:-       
  687:  312:-       | 308:bne     | 308:-       | 308:-       | 308:-       
  688:  312:-       | 312:-       | 308:bne     | 308:-       | 308:-       
  689:  312:-       | 312:-       | 312:-       | 308:bne     | 308:-       
  690:  144:-       | 312:-       | 312:-       | 312:-       | 308:bne     
  691:  144:ldq     | 144:-       | 312:-       | 312:-       | 312:-       
  692:  148:-       | 144:ldq     | 144:-       | 312:-       | 312:-       
  693:  148:-       | 148:-       | 144:ldq     | 144:-       | 312:-       
  694:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       BUS_LOAD  MEM[4112] accepted 1
  695:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
  696:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
  697:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
  698:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
  699:  148:-       | 148:-       | 148:-       | 148:-       | 144:ldq     r1=2  
  700:  148:nop     | 148:-       | 148:-       | 148:-       | 148:-       
  701:  152:-       | 148:nop     | 148:-       | 148:-       | 148:-       
  702:  152:-       | 152:-       | 148:nop     | 148:-       | 148:-       
  703:  152:-       | 152:-       | 152:-       | 148:nop     | 148:-       
  704:  152:-       | 152:-       | 152:-       | 152:-       | 148:nop     
  705:  152:nop     | 152:-       | 152:-       | 152:-       | 152:-       
  706:  156:-       | 152:nop     | 152:-       | 152:-       | 152:-       
  707:  156:-       | 156:-       | 152:nop     | 152:-       | 152:-       
  708:  156:-       | 156:-       | 156:-       | 152:nop     | 152:-       
  709:  156:-       | 156:-       | 156:-       | 156:-       | 152:nop     
  710:  156:nop     | 156:-       | 156:-       | 156:-       | 156:-       
  711:  160:-       | 156:nop     | 156:-       | 156:-       | 156:-       
  712:  160:-       | 160:-       | 156:nop     | 156:-       | 156:-       
  713:  160:-       | 160:-       | 160:-       | 156:nop     | 156:-       
  714:  160:-       | 160:-       | 160:-       | 160:-       | 156:nop     
  715:  160:nop     | 160:-       | 160:-       | 160:-       | 160:-       
  716:  164:-       | 160:nop     | 160:-       | 160:-       | 160:-       
  717:  164:-       | 164:-       | 160:nop     | 160:-       | 160:-       
  718:  164:-       | 164:-       | 164:-       | 160:nop     | 160:-       
  719:  164:-       | 164:-       | 164:-       | 164:-       | 160:nop     
  720:  164:ldq     | 164:-       | 164:-       | 164:-       | 164:-       
  721:  168:-       | 164:ldq     | 164:-       | 164:-       | 164:-       
  722:  168:-       | 168:-       | 164:ldq     | 164:-       | 164:-       
  723:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[4120] accepted 1
  724:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  725:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  726:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  727:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  728:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r2=3  
  729:  168:nop     | 168:-       | 168:-       | 168:-       | 168:-       
  730:  172:-       | 168:nop     | 168:-       | 168:-       | 168:-       
  731:  172:-       | 172:-       | 168:nop     | 168:-       | 168:-       
  732:  172:-       | 172:-       | 172:-       | 168:nop     | 168:-       
  733:  172:-       | 172:-       | 172:-       | 172:-       | 168:nop     
  734:  172:nop     | 172:-       | 172:-       | 172:-       | 172:-       
  735:  176:-       | 172:nop     | 172:-       | 172:-       | 172:-       
  736:  176:-       | 176:-       | 172:nop     | 172:-       | 172:-       
  737:  176:-       | 176:-       | 176:-       | 172:nop     | 172:-       
  738:  176:-       | 176:-       | 176:-       | 176:-       | 172:nop     
  739:  176:nop     | 176:-       | 176:-       | 176:-       | 176:-       
  740:  180:-       | 176:nop     | 176:-       | 176:-       | 176:-       
  741:  180:-       | 180:-       | 176:nop     | 176:-       | 176:-       
  742:  180:-       | 180:-       | 180:-       | 176:nop     | 176:-       
  743:  180:-       | 180:-       | 180:-       | 180:-       | 176:nop     
  744:  180:nop     | 180:-       | 180:-       | 180:-       | 180:-       
  745:  184:-       | 180:nop     | 180:-       | 180:-       | 180:-       
  746:  184:-       | 184:-       | 180:nop     | 180:-       | 180:-       
  747:  184:-       | 184:-       | 184:-       | 180:nop     | 180:-       
  748:  184:-       | 184:-       | 184:-       | 184:-       | 180:nop     
  749:  184:addq    | 184:-       | 184:-       | 184:-       | 184:-       
  750:  188:-       | 184:addq    | 184:-       | 184:-       | 184:-       
  751:  188:-       | 188:-       | 184:addq    | 184:-       | 184:-       
  752:  188:-       | 188:-       | 188:-       | 184:addq    | 184:-       
  753:  188:-       | 188:-       | 188:-       | 188:-       | 184:addq    r2=5  
  754:  188:nop     | 188:-       | 188:-       | 188:-       | 188:-       
  755:  192:-       | 188:nop     | 188:-       | 188:-       | 188:-       
  756:  192:-       | 192:-       | 188:nop     | 188:-       | 188:-       
  757:  192:-       | 192:-       | 192:-       | 188:nop     | 188:-       
  758:  192:-       | 192:-       | 192:-       | 192:-       | 188:nop     
  759:  192:nop     | 192:-       | 192:-       | 192:-       | 192:-       
  760:  196:-       | 192:nop     | 192:-       | 192:-       | 192:-       
  761:  196:-       | 196:-       | 192:nop     | 192:-       | 192:-       
  762:  196:-       | 196:-       | 196:-       | 192:nop     | 192:-       
  763:  196:-       | 196:-       | 196:-       | 196:-       | 192:nop     
  764:  196:nop     | 196:-       | 196:-       | 196:-       | 196:-       
  765:  200:-       | 196:nop     | 196:-       | 196:-       | 196:-       
  766:  200:-       | 200:-       | 196:nop     | 196:-       | 196:-       
  767:  200:-       | 200:-       | 200:-       | 196:nop     | 196:-       
  768:  200:-       | 200:-       | 200:-       | 200:-       | 196:nop     
  769:  200:nop     | 200:-       | 200:-       | 200:-       | 200:-       
  770:  204:-       | 200:nop     | 200:-       | 200:-       | 200:-       
  771:  204:-       | 204:-       | 200:nop     | 200:-       | 200:-       
  772:  204:-       | 204:-       | 204:-       | 200:nop     | 200:-       
  773:  204:-       | 204:-       | 204:-       | 204:-       | 200:nop     
  774:  204:addq    | 204:-       | 204:-       | 204:-       | 204:-       
  775:  208:-       | 204:addq    | 204:-       | 204:-       | 204:-       
  776:  208:-       | 208:-       | 204:addq    | 204:-       | 204:-       
  777:  208:-       | 208:-       | 208:-       | 204:addq    | 204:-       
  778:  208:-       | 208:-       | 208:-       | 208:-       | 204:addq    r3=4120  
  779:  208:nop     | 208:-       | 208:-       | 208:-       | 208:-       
  780:  212:-       | 208:nop     | 208:-       | 208:-       | 208:-       
  781:  212:-       | 212:-       | 208:nop     | 208:-       | 208:-       
  782:  212:-       | 212:-       | 212:-       | 208:nop     | 208:-       
  783:  212:-       | 212:-       | 212:-       | 212:-       | 208:nop     
  784:  212:nop     | 212:-       | 212:-       | 212:-       | 212:-       
  785:  216:-       | 212:nop     | 212:-       | 212:-       | 212:-       
  786:  216:-       | 216:-       | 212:nop     | 212:-       | 212:-       
  787:  216:-       | 216:-       | 216:-       | 212:nop     | 212:-       
  788:  216:-       | 216:-       | 216:-       | 216:-       | 212:nop     
  789:  216:nop     | 216:-       | 216:-       | 216:-       | 216:-       
  790:  220:-       | 216:nop     | 216:-       | 216:-       | 216:-       
  791:  220:-       | 220:-       | 216:nop     | 216:-       | 216:-       
  792:  220:-       | 220:-       | 220:-       | 216:nop     | 216:-       
  793:  220:-       | 220:-       | 220:-       | 220:-       | 216:nop     
  794:  220:nop     | 220:-       | 220:-       | 220:-       | 220:-       
  795:  224:-       | 220:nop     | 220:-       | 220:-       | 220:-       
  796:  224:-       | 224:-       | 220:nop     | 220:-       | 220:-       
  797:  224:-       | 224:-       | 224:-       | 220:nop     | 220:-       
  798:  224:-       | 224:-       | 224:-       | 224:-       | 220:nop     
  799:  224:addq    | 224:-       | 224:-       | 224:-       | 224:-       
  800:  228:-       | 224:addq    | 224:-       | 224:-       | 224:-       
  801:  228:-       | 228:-       | 224:addq    | 224:-       | 224:-       
  802:  228:-       | 228:-       | 228:-       | 224:addq    | 224:-       
  803:  228:-       | 228:-       | 228:-       | 228:-       | 224:addq    r4=4128  
  804:  228:nop     | 228:-       | 228:-       | 228:-       | 228:-       
  805:  232:-       | 228:nop     | 228:-       | 228:-       | 228:-       
  806:  232:-       | 232:-       | 228:nop     | 228:-       | 228:-       
  807:  232:-       | 232:-       | 232:-       | 228:nop     | 228:-       
  808:  232:-       | 232:-       | 232:-       | 232:-       | 228:nop     
  809:  232:nop     | 232:-       | 232:-       | 232:-       | 232:-       
  810:  236:-       | 232:nop     | 232:-       | 232:-       | 232:-       
  811:  236:-       | 236:-       | 232:nop     | 232:-       | 232:-       
  812:  236:-       | 236:-       | 236:-       | 232:nop     | 232:-       
  813:  236:-       | 236:-       | 236:-       | 236:-       | 232:nop     
  814:  236:nop     | 236:-       | 236:-       | 236:-       | 236:-       
  815:  240:-       | 236:nop     | 236:-       | 236:-       | 236:-       
  816:  240:-       | 240:-       | 236:nop     | 236:-       | 236:-       
  817:  240:-       | 240:-       | 240:-       | 236:nop     | 236:-       
  818:  240:-       | 240:-       | 240:-       | 240:-       | 236:nop     
  819:  240:nop     | 240:-       | 240:-       | 240:-       | 240:-       
  820:  244:-       | 240:nop     | 240:-       | 240:-       | 240:-       
  821:  244:-       | 244:-       | 240:nop     | 240:-       | 240:-       
  822:  244:-       | 244:-       | 244:-       | 240:nop     | 240:-       
  823:  244:-       | 244:-       | 244:-       | 244:-       | 240:nop     
  824:  244:addq    | 244:-       | 244:-       | 244:-       | 244:-       
  825:  248:-       | 244:addq    | 244:-       | 244:-       | 244:-       
  826:  248:-       | 248:-       | 244:addq    | 244:-       | 244:-       
  827:  248:-       | 248:-       | 248:-       | 244:addq    | 244:-       
  828:  248:-       | 248:-       | 248:-       | 248:-       | 244:addq    r9=5  
  829:  248:nop     | 248:-       | 248:-       | 248:-       | 248:-       
  830:  252:-       | 248:nop     | 248:-       | 248:-       | 248:-       
  831:  252:-       | 252:-       | 248:nop     | 248:-       | 248:-       
  832:  252:-       | 252:-       | 252:-       | 248:nop     | 248:-       
  833:  252:-       | 252:-       | 252:-       | 252:-       | 248:nop     
  834:  252:nop     | 252:-       | 252:-       | 252:-       | 252:-       
  835:  256:-       | 252:nop     | 252:-       | 252:-       | 252:-       
  836:  256:-       | 256:-       | 252:nop     | 252:-       | 252:-       
  837:  256:-       | 256:-       | 256:-       | 252:nop     | 252:-       
  838:  256:-       | 256:-       | 256:-       | 256:-       | 252:nop     
  839:  256:nop     | 256:-       | 256:-       | 256:-       | 256:-       
  840:  260:-       | 256:nop     | 256:-       | 256:-       | 256:-       
  841:  260:-       | 260:-       | 256:nop     | 256:-       | 256:-       
  842:  260:-       | 260:-       | 260:-       | 256:nop     | 256:-       
  843:  260:-       | 260:-       | 260:-       | 260:-       | 256:nop     
  844:  260:nop     | 260:-       | 260:-       | 260:-       | 260:-       
  845:  264:-       | 260:nop     | 260:-       | 260:-       | 260:-       
  846:  264:-       | 264:-       | 260:nop     | 260:-       | 260:-       
  847:  264:-       | 264:-       | 264:-       | 260:nop     | 260:-       
  848:  264:-       | 264:-       | 264:-       | 264:-       | 260:nop     
  849:  264:cmple   | 264:-       | 264:-       | 264:-       | 264:-       
  850:  268:-       | 264:cmple   | 264:-       | 264:-       | 264:-       
  851:  268:-       | 268:-       | 264:cmple   | 264:-       | 264:-       
  852:  268:-       | 268:-       | 268:-       | 264:cmple   | 264:-       
  853:  268:-       | 268:-       | 268:-       | 268:-       | 264:cmple   r10=1  
  854:  268:nop     | 268:-       | 268:-       | 268:-       | 268:-       
  855:  272:-       | 268:nop     | 268:-       | 268:-       | 268:-       
  856:  272:-       | 272:-       | 268:nop     | 268:-       | 268:-       
  857:  272:-       | 272:-       | 272:-       | 268:nop     | 268:-       
  858:  272:-       | 272:-       | 272:-       | 272:-       | 268:nop     
  859:  272:nop     | 272:-       | 272:-       | 272:-       | 272:-       
  860:  276:-       | 272:nop     | 272:-       | 272:-       | 272:-       
  861:  276:-       | 276:-       | 272:nop     | 272:-       | 272:-       
  862:  276:-       | 276:-       | 276:-       | 272:nop     | 272:-       
  863:  276:-       | 276:-       | 276:-       | 276:-       | 272:nop     
  864:  276:nop     | 276:-       | 276:-       | 276:-       | 276:-       
  865:  280:-       | 276:nop     | 276:-       | 276:-       | 276:-       
  866:  280:-       | 280:-       | 276:nop     | 276:-       | 276:-       
  867:  280:-       | 280:-       | 280:-       | 276:nop     | 276:-       
  868:  280:-       | 280:-       | 280:-       | 280:-       | 276:nop     
  869:  280:nop     | 280:-       | 280:-       | 280:-       | 280:-       
  870:  284:-       | 280:nop     | 280:-       | 280:-       | 280:-       
  871:  284:-       | 284:-       | 280:nop     | 280:-       | 280:-       
  872:  284:-       | 284:-       | 284:-       | 280:nop     | 280:-       
  873:  284:-       | 284:-       | 284:-       | 284:-       | 280:nop     
  874:  284:stq     | 284:-       | 284:-       | 284:-       | 284:-       
  875:  288:-       | 284:stq     | 284:-       | 284:-       | 284:-       
  876:  288:-       | 288:-       | 284:stq     | 284:-       | 284:-       
  877:  288:-       | 288:-       | 288:-       | 284:stq     | 284:-       BUS_STORE MEM[4128] = 5 accepted 1
  878:  288:-       | 288:-       | 288:-       | 288:-       | 284:stq     
  879:  288:addq    | 288:-       | 288:-       | 288:-       | 288:-       
  880:  292:-       | 288:addq    | 288:-       | 288:-       | 288:-       
  881:  292:-       | 292:-       | 288:addq    | 288:-       | 288:-       
  882:  292:-       | 292:-       | 292:-       | 288:addq    | 288:-       
  883:  292:-       | 292:-       | 292:-       | 292:-       | 288:addq    r5=4136  
  884:  292:nop     | 292:-       | 292:-       | 292:-       | 292:-       
  885:  296:-       | 292:nop     | 292:-       | 292:-       | 292:-       
  886:  296:-       | 296:-       | 292:nop     | 292:-       | 292:-       
  887:  296:-       | 296:-       | 296:-       | 292:nop     | 292:-       
  888:  296:-       | 296:-       | 296:-       | 296:-       | 292:nop     
  889:  296:nop     | 296:-       | 296:-       | 296:-       | 296:-       
  890:  300:-       | 296:nop     | 296:-       | 296:-       | 296:-       
  891:  300:-       | 300:-       | 296:nop     | 296:-       | 296:-       
  892:  300:-       | 300:-       | 300:-       | 296:nop     | 296:-       
  893:  300:-       | 300:-       | 300:-       | 300:-       | 296:nop     
  894:  300:nop     | 300:-       | 300:-       | 300:-       | 300:-       
  895:  304:-       | 300:nop     | 300:-       | 300:-       | 300:-       
  896:  304:-       | 304:-       | 300:nop     | 300:-       | 300:-       
  897:  304:-       | 304:-       | 304:-       | 300:nop     | 300:-       
  898:  304:-       | 304:-       | 304:-       | 304:-       | 300:nop     
  899:  304:nop     | 304:-       | 304:-       | 304:-       | 304:-       
  900:  308:-       | 304:nop     | 304:-       | 304:-       | 304:-       
  901:  308:-       | 308:-       | 304:nop     | 304:-       | 304:-       
  902:  308:-       | 308:-       | 308:-       | 304:nop     | 304:-       
  903:  308:-       | 308:-       | 308:-       | 308:-       | 304:nop     
  904:  308:bne     | 308:-       | 308:-       | 308:-       | 308:-       
  905:  312:-       | 308:bne     | 308:-       | 308:-       | 308:-       
  906:  312:-       | 312:-       | 308:bne     | 308:-       | 308:-       
  907:  312:-       | 312:-       | 312:-       | 308:bne     | 308:-       
  908:  144:-       | 312:-       | 312:-       | 312:-       | 308:bne     
  909:  144:ldq     | 144:-       | 312:-       | 312:-       | 312:-       
  910:  148:-       | 144:ldq     | 144:-       | 312:-       | 312:-       
  911:  148:-       | 148:-       | 144:ldq     | 144:-       | 312:-       
  912:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       BUS_LOAD  MEM[4120] accepted 1
  913:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
  914:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
  915:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
  916:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
  917:  148:-       | 148:-       | 148:-       | 148:-       | 144:ldq     r1=3  
  918:  148:nop     | 148:-       | 148:-       | 148:-       | 148:-       
  919:  152:-       | 148:nop     | 148:-       | 148:-       | 148:-       
  920:  152:-       | 152:-       | 148:nop     | 148:-       | 148:-       
  921:  152:-       | 152:-       | 152:-       | 148:nop     | 148:-       
  922:  152:-       | 152:-       | 152:-       | 152:-       | 148:nop     
  923:  152:nop     | 152:-       | 152:-       | 152:-       | 152:-       
  924:  156:-       | 152:nop     | 152:-       | 152:-       | 152:-       
  925:  156:-       | 156:-       | 152:nop     | 152:-       | 152:-       
  926:  156:-       | 156:-       | 156:-       | 152:nop     | 152:-       
  927:  156:-       | 156:-       | 156:-       | 156:-       | 152:nop     
  928:  156:nop     | 156:-       | 156:-       | 156:-       | 156:-       
  929:  160:-       | 156:nop     | 156:-       | 156:-       | 156:-       
  930:  160:-       | 160:-       | 156:nop     | 156:-       | 156:-       
  931:  160:-       | 160:-       | 160:-       | 156:nop     | 156:-       
  932:  160:-       | 160:-       | 160:-       | 160:-       | 156:nop     
  933:  160:nop     | 160:-       | 160:-       | 160:-       | 160:-       
  934:  164:-       | 160:nop     | 160:-       | 160:-       | 160:-       
  935:  164:-       | 164:-       | 160:nop     | 160:-       | 160:-       
  936:  164:-       | 164:-       | 164:-       | 160:nop     | 160:-       
  937:  164:-       | 164:-       | 164:-       | 164:-       | 160:nop     
  938:  164:ldq     | 164:-       | 164:-       | 164:-       | 164:-       
  939:  168:-       | 164:ldq     | 164:-       | 164:-       | 164:-       
  940:  168:-       | 168:-       | 164:ldq     | 164:-       | 164:-       
  941:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[4128] accepted 1
  942:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  943:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  944:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  945:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  946:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r2=5  
  947:  168:nop     | 168:-       | 168:-       | 168:-       | 168:-       
  948:  172:-       | 168:nop     | 168:-       | 168:-       | 168:-       
  949:  172:-       | 172:-       | 168:nop     | 168:-       | 168:-       
  950:  172:-       | 172:-       | 172:-       | 168:nop     | 168:-       
  951:  172:-       | 172:-       | 172:-       | 172:-       | 168:nop     
  952:  172:nop     | 172:-       | 172:-       | 172:-       | 172:-       
  953:  176:-       | 172:nop     | 172:-       | 172:-       | 172:-       
  954:  176:-       | 176:-       | 172:nop     | 172:-       | 172:-       
  955:  176:-       | 176:-       | 176:-       | 172:nop     | 172:-       
  956:  176:-       | 176:-       | 176:-       | 176:-       | 172:nop     
  957:  176:nop     | 176:-       | 176:-       | 176:-       | 176:-       
  958:  180:-       | 176:nop     | 176:-       | 176:-       | 176:-       
  959:  180:-       | 180:-       | 176:nop     | 176:-       | 176:-       
  960:  180:-       | 180:-       | 180:-       | 176:nop     | 176:-       
  961:  180:-       | 180:-       | 180:-       | 180:-       | 176:nop     
  962:  180:nop     | 180:-       | 180:-       | 180:-       | 180:-       
  963:  184:-       | 180:nop     | 180:-       | 180:-       | 180:-       
  964:  184:-       | 184:-       | 180:nop     | 180:-       | 180:-       
  965:  184:-       | 184:-       | 184:-       | 180:nop     | 180:-       
  966:  184:-       | 184:-       | 184:-       | 184:-       | 180:nop     
  967:  184:addq    | 184:-       | 184:-       | 184:-       | 184:-       
  968:  188:-       | 184:addq    | 184:-       | 184:-       | 184:-       
  969:  188:-       | 188:-       | 184:addq    | 184:-       | 184:-       
  970:  188:-       | 188:-       | 188:-       | 184:addq    | 184:-       
  971:  188:-       | 188:-       | 188:-       | 188:-       | 184:addq    r2=8  
  972:  188:nop     | 188:-       | 188:-       | 188:-       | 188:-       
  973:  192:-       | 188:nop     | 188:-       | 188:-       | 188:-       
  974:  192:-       | 192:-       | 188:nop     | 188:-       | 188:-       
  975:  192:-       | 192:-       | 192:-       | 188:nop     | 188:-       
  976:  192:-       | 192:-       | 192:-       | 192:-       | 188:nop     
  977:  192:nop     | 192:-       | 192:-       | 192:-       | 192:-       
  978:  196:-       | 192:nop     | 192:-       | 192:-       | 192:-       
  979:  196:-       | 196:-       | 192:nop     | 192:-       | 192:-       
  980:  196:-       | 196:-       | 196:-       | 192:nop     | 192:-       
  981:  196:-       | 196:-       | 196:-       | 196:-       | 192:nop     
  982:  196:nop     | 196:-       | 196:-       | 196:-       | 196:-       
  983:  200:-       | 196:nop     | 196:-       | 196:-       | 196:-       
  984:  200:-       | 200:-       | 196:nop     | 196:-       | 196:-       
  985:  200:-       | 200:-       | 200:-       | 196:nop     | 196:-       
  986:  200:-       | 200:-       | 200:-       | 200:-       | 196:nop     
  987:  200:nop     | 200:-       | 200:-       | 200:-       | 200:-       
  988:  204:-       | 200:nop     | 200:-       | 200:-       | 200:-       
  989:  204:-       | 204:-       | 200:nop     | 200:-       | 200:-       
  990:  204:-       | 204:-       | 204:-       | 200:nop     | 200:-       
  991:  204:-       | 204:-       | 204:-       | 204:-       | 200:nop     
  992:  204:addq    | 204:-       | 204:-       | 204:-       | 204:-       
  993:  208:-       | 204:addq    | 204:-       | 204:-       | 204:-       
  994:  208:-       | 208:-       | 204:addq    | 204:-       | 204:-       
  995:  208:-       | 208:-       | 208:-       | 204:addq    | 204:-       
  996:  208:-       | 208:-       | 208:-       | 208:-       | 204:addq    r3=4128  
  997:  208:nop     | 208:-       | 208:-       | 208:-       | 208:-       
  998:  212:-       | 208:nop     | 208:-       | 208:-       | 208:-       
  999:  212:-       | 212:-       | 208:nop     | 208:-       | 208:-       
