                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
  952:  128:-       | 128:-       | 124:cmple   | 124:-       | 124:-       
  953:  128:-       | 128:-       | 128:-       | 124:cmple   | 124:-       
  954:  128:-       | 128:-       | 128:-       | 128:-       | 124:cmple   r1=1  
  955:  128:nop     | 128:-       | 128:-       | 128:-       | 128:-       
  956:  132:-       | 128:nop     | 128:-       | 128:-       | 128:-       
  957:  132:-       | 132:-       | 128:nop     | 128:-       | 128:-       
  958:  132:-       | 132:-       | 132:-       | 128:nop     | 128:-       
  959:  132:-       | 132:-       | 132:-       | 132:-       | 128:nop     
  960:  132:nop     | 132:-       | 132:-       | 132:-       | 132:-       
  961:  136:-       | 132:nop     | 132:-       | 132:-       | 132:-       
  962:  136:-       | 136:-       | 132:nop     | 132:-       | 132:-       
  963:  136:-       | 136:-       | 136:-       | 132:nop     | 132:-       
  964:  136:-       | 136:-       | 136:-       | 136:-       | 132:nop     
  965:  136:nop     | 136:-       | 136:-       | 136:-       | 136:-       
  966:  140:-       | 136:nop     | 136:-       | 136:-       | 136:-       
  967:  140:-       | 140:-       | 136:nop     | 136:-       | 136:-       
  968:  140:-       | 140:-       | 140:-       | 136:nop     | 136:-       
  969:  140:-       | 140:-       | 140:-       | 140:-       | 136:nop     
  970:  140:nop     | 140:-       | 140:-       | 140:-       | 140:-       
  971:  144:-       | 140:nop     | 140:-       | 140:-       | 140:-       
  972:  144:-       | 144:-       | 140:nop     | 140:-       | 140:-       
  973:  144:-       | 144:-       | 144:-       | 140:nop     | 140:-       
  974:  144:-       | 144:-       | 144:-       | 144:-       | 140:nop     
  975:  144:bne     | 144:-       | 144:-       | 144:-       | 144:-       
  976:  148:-       | 144:bne     | 144:-       | 144:-       | 144:-       
  977:  148:-       | 148:-       | 144:bne     | 144:-       | 144:-       BUS_LOAD  MEM[144] accepted 1
  978:  148:-       | 148:-       | 148:-       | 144:bne     | 144:-       
  979:   44:-       | 148:-       | 148:-       | 148:-       | 144:bne     
  980:   44:blbs    |  44:-       | 148:-       | 148:-       | 148:-       
  981:   48:-       |  44:blbs    |  44:-       | 148:-       | 148:-       
  982:   48:-       |  48:-       |  44:blbs    |  44:-       | 148:-       
  983:   48:-       |  48:-       |  48:-       |  44:blbs    |  44:-       
  984:  104:-       |  48:-       |  48:-       |  48:-       |  44:blbs    
  985:  104:addq    | 104:-       |  48:-       |  48:-       |  48:-       
  986:  108:-       | 104:addq    | 104:-       |  48:-       |  48:-       
  987:  108:-       | 108:-       | 104:addq    | 104:-       |  48:-       
  988:  108:-       | 108:-       | 108:-       | 104:addq    | 104:-       
  989:  108:-       | 108:-       | 108:-       | 108:-       | 104:addq    r2=10  
  990:  108:nop     | 108:-       | 108:-       | 108:-       | 108:-       
  991:  112:-       | 108:nop     | 108:-       | 108:-       | 108:-       
  992:  112:-       | 112:-       | 108:nop     | 108:-       | 108:-       
  993:  112:-       | 112:-       | 112:-       | 108:nop     | 108:-       
  994:  112:-       | 112:-       | 112:-       | 112:-       | 108:nop     
  995:  112:nop     | 112:-       | 112:-       | 112:-       | 112:-       
  996:  116:-       | 112:nop     | 112:-       | 112:-       | 112:-       
  997:  116:-       | 116:-       | 112:nop     | 112:-       | 112:-       
  998:  116:-       | 116:-       | 116:-       | 112:nop     | 112:-       
  999:  116:-       | 116:-       | 116:-       | 116:-       | 112:nop     
 1000:  116:nop     | 116:-       | 116:-       | 116:-       | 116:-       
 1001:  120:-       | 116:nop     | 116:-       | 116:-       | 116:-       
 1002:  120:-       | 120:-       | 116:nop     | 116:-       | 116:-       
 1003:  120:-       | 120:-       | 120:-       | 116:nop     | 116:-       
 1004:  120:-       | 120:-       | 120:-       | 120:-       | 116:nop     
 1005:  120:nop     | 120:-       | 120:-       | 120:-       | 120:-       
 1006:  124:-       | 120:nop     | 120:-       | 120:-       | 120:-       
 1007:  124:-       | 124:-       | 120:nop     | 120:-       | 120:-       
 1008:  124:-       | 124:-       | 124:-       | 120:nop     | 120:-       
 1009:  124:-       | 124:-       | 124:-       | 124:-       | 120:nop     
 1010:  124:cmple   | 124:-       | 124:-       | 124:-       | 124:-       
 1011:  128:-       | 124:cmple   | 124:-       | 124:-       | 124:-       
 1012:  128:-       | 128:-       | 124:cmple   | 124:-       | 124:-       
 1013:  128:-       | 128:-       | 128:-       | 124:cmple   | 124:-       
 1014:  128:-       | 128:-       | 128:-       | 128:-       | 124:cmple   r1=1  
 1015:  128:nop     | 128:-       | 128:-       | 128:-       | 128:-       
 1016:  132:-       | 128:nop     | 128:-       | 128:-       | 128:-       
 1017:  132:-       | 132:-       | 128:nop     | 128:-       | 128:-       
 1018:  132:-       | 132:-       | 132:-       | 128:nop     | 128:-       
 1019:  132:-       | 132:-       | 132:-       | 132:-       | 128:nop     
 1020:  132:nop     | 132:-       | 132:-       | 132:-       | 132:-       
 1021:  136:-       | 132:nop     | 132:-       | 132:-       | 132:-       
 1022:  136:-       | 136:-       | 132:nop     | 132:-       | 132:-       
 1023:  136:-       | 136:-       | 136:-       | 132:nop     | 132:-       
 1024:  136:-       | 136:-       | 136:-       | 136:-       | 132:nop     
 1025:  136:nop     | 136:-       | 136:-       | 136:-       | 136:-       
 1026:  140:-       | 136:nop     | 136:-       | 136:-       | 136:-       
 1027:  140:-       | 140:-       | 136:nop     | 136:-       | 136:-       
 1028:  140:-       | 140:-       | 140:-       | 136:nop     | 136:-       
 1029:  140:-       | 140:-       | 140:-       | 140:-       | 136:nop     
 1030:  140:nop     | 140:-       | 140:-       | 140:-       | 140:-       
 1031:  144:-       | 140:nop     | 140:-       | 140:-       | 140:-       
 1032:  144:-       | 144:-       | 140:nop     | 140:-       | 140:-       
 1033:  144:-       | 144:-       | 144:-       | 140:nop     | 140:-       
 1034:  144:-       | 144:-       | 144:-       | 144:-       | 140:nop     
 1035:  144:bne     | 144:-       | 144:-       | 144:-       | 144:-       
 1036:  148:-       | 144:bne     | 144:-       | 144:-       | 144:-       
 1037:  148:-       | 148:-       | 144:bne     | 144:-       | 144:-       BUS_LOAD  MEM[144] accepted 1
 1038:  148:-       | 148:-       | 148:-       | 144:bne     | 144:-       
 1039:   44:-       | 148:-       | 148:-       | 148:-       | 144:bne     
 1040:   44:blbs    |  44:-       | 148:-       | 148:-       | 148:-       
 1041:   48:-       |  44:blbs    |  44:-       | 148:-       | 148:-       
 1042:   48:-       |  48:-       |  44:blbs    |  44:-       | 148:-       
 1043:   48:-       |  48:-       |  48:-       |  44:blbs    |  44:-       
 1044:   48:-       |  48:-       |  48:-       |  48:-       |  44:blbs    
 1045:   48:nop     |  48:-       |  48:-       |  48:-       |  48:-       
 1046:   52:-       |  48:nop     |  48:-       |  48:-       |  48:-       
 1047:   52:-       |  52:-       |  48:nop     |  48:-       |  48:-       
 1048:   52:-       |  52:-       |  52:-       |  48:nop     |  48:-       
 1049:   52:-       |  52:-       |  52:-       |  52:-       |  48:nop     
 1050:   52:nop     |  52:-       |  52:-       |  52:-       |  52:-       
 1051:   56:-       |  52:nop     |  52:-       |  52:-       |  52:-       
 1052:   56:-       |  56:-       |  52:nop     |  52:-       |  52:-       
 1053:   56:-       |  56:-       |  56:-       |  52:nop     |  52:-       
 1054:   56:-       |  56:-       |  56:-       |  56:-       |  52:nop     
 1055:   56:nop     |  56:-       |  56:-       |  56:-       |  56:-       
 1056:   60:-       |  56:nop     |  56:-       |  56:-       |  56:-       
 1057:   60:-       |  60:-       |  56:nop     |  56:-       |  56:-       
 1058:   60:-       |  60:-       |  60:-       |  56:nop     |  56:-       
 1059:   60:-       |  60:-       |  60:-       |  60:-       |  56:nop     
 1060:   60:nop     |  60:-       |  60:-       |  60:-       |  60:-       
 1061:   64:-       |  60:nop     |  60:-       |  60:-       |  60:-       
 1062:   64:-       |  64:-       |  60:nop     |  60:-       |  60:-       
 1063:   64:-       |  64:-       |  64:-       |  60:nop     |  60:-       
 1064:   64:-       |  64:-       |  64:-       |  64:-       |  60:nop     
 1065:   64:stq     |  64:-       |  64:-       |  64:-       |  64:-       
 1066:   68:-       |  64:stq     |  64:-       |  64:-       |  64:-       
 1067:   68:-       |  68:-       |  64:stq     |  64:-       |  64:-       
 1068:   68:-       |  68:-       |  68:-       |  64:stq     |  64:-       BUS_STORE MEM[4136] = 10 accepted 1
 1069:   68:-       |  68:-       |  68:-       |  68:-       |  64:stq     
 1070:   68:nop     |  68:-       |  68:-       |  68:-       |  68:-       
 1071:   72:-       |  68:nop     |  68:-       |  68:-       |  68:-       
 1072:   72:-       |  72:-       |  68:nop     |  68:-       |  68:-       
 1073:   72:-       |  72:-       |  72:-       |  68:nop     |  68:-       
 1074:   72:-       |  72:-       |  72:-       |  72:-       |  68:nop     
 1075:   72:nop     |  72:-       |  72:-       |  72:-       |  72:-       
 1076:   76:-       |  72:nop     |  72:-       |  72:-       |  72:-       
 1077:   76:-       |  76:-       |  72:nop     |  72:-       |  72:-       
 1078:   76:-       |  76:-       |  76:-       |  72:nop     |  72:-       
 1079:   76:-       |  76:-       |  76:-       |  76:-       |  72:nop     
 1080:   76:nop     |  76:-       |  76:-       |  76:-       |  76:-       
 1081:   80:-       |  76:nop     |  76:-       |  76:-       |  76:-       
 1082:   80:-       |  80:-       |  76:nop     |  76:-       |  76:-       
 1083:   80:-       |  80:-       |  80:-       |  76:nop     |  76:-       
 1084:   80:-       |  80:-       |  80:-       |  80:-       |  76:nop     
 1085:   80:nop     |  80:-       |  80:-       |  80:-       |  80:-       
 1086:   84:-       |  80:nop     |  80:-       |  80:-       |  80:-       
 1087:   84:-       |  84:-       |  80:nop     |  80:-       |  80:-       
 1088:   84:-       |  84:-       |  84:-       |  80:nop     |  80:-       
 1089:   84:-       |  84:-       |  84:-       |  84:-       |  80:nop     
 1090:   84:addq    |  84:-       |  84:-       |  84:-       |  84:-       
 1091:   88:-       |  84:addq    |  84:-       |  84:-       |  84:-       
 1092:   88:-       |  88:-       |  84:addq    |  84:-       |  84:-       
 1093:   88:-       |  88:-       |  88:-       |  84:addq    |  84:-       
 1094:   88:-       |  88:-       |  88:-       |  88:-       |  84:addq    r3=4144  
 1095:   88:nop     |  88:-       |  88:-       |  88:-       |  88:-       
 1096:   92:-       |  88:nop     |  88:-       |  88:-       |  88:-       
 1097:   92:-       |  92:-       |  88:nop     |  88:-       |  88:-       
 1098:   92:-       |  92:-       |  92:-       |  88:nop     |  88:-       
 1099:   92:-       |  92:-       |  92:-       |  92:-       |  88:nop     
 1100:   92:nop     |  92:-       |  92:-       |  92:-       |  92:-       
 1101:   96:-       |  92:nop     |  92:-       |  92:-       |  92:-       
 1102:   96:-       |  96:-       |  92:nop     |  92:-       |  92:-       
 1103:   96:-       |  96:-       |  96:-       |  92:nop     |  92:-       
 1104:   96:-       |  96:-       |  96:-       |  96:-       |  92:nop     
 1105:   96:nop     |  96:-       |  96:-       |  96:-       |  96:-       
 1106:  100:-       |  96:nop     |  96:-       |  96:-       |  96:-       
 1107:  100:-       | 100:-       |  96:nop     |  96:-       |  96:-       
 1108:  100:-       | 100:-       | 100:-       |  96:nop     |  96:-       
 1109:  100:-       | 100:-       | 100:-       | 100:-       |  96:nop     
 1110:  100:nop     | 100:-       | 100:-       | 100:-       | 100:-       
 1111:  104:-       | 100:nop     | 100:-       | 100:-       | 100:-       
 1112:  104:-       | 104:-       | 100:nop     | 100:-       | 100:-       
 1113:  104:-       | 104:-       | 104:-       | 100:nop     | 100:-       
 1114:  104:-       | 104:-       | 104:-       | 104:-       | 100:nop     
 1115:  104:addq    | 104:-       | 104:-       | 104:-       | 104:-       
 1116:  108:-       | 104:addq    | 104:-       | 104:-       | 104:-       
 1117:  108:-       | 108:-       | 104:addq    | 104:-       | 104:-       
 1118:  108:-       | 108:-       | 108:-       | 104:addq    | 104:-       
 1119:  108:-       | 108:-       | 108:-       | 108:-       | 104:addq    r2=11  
 1120:  108:nop     | 108:-       | 108:-       | 108:-       | 108:-       
 1121:  112:-       | 108:nop     | 108:-       | 108:-       | 108:-       
 1122:  112:-       | 112:-       | 108:nop     | 108:-       | 108:-       
 1123:  112:-       | 112:-       | 112:-       | 108:nop     | 108:-       
 1124:  112:-       | 112:-       | 112:-       | 112:-       | 108:nop     
 1125:  112:nop     | 112:-       | 112:-       | 112:-       | 112:-       
 1126:  116:-       | 112:nop     | 112:-       | 112:-       | 112:-       
 1127:  116:-       | 116:-       | 112:nop     | 112:-       | 112:-       
 1128:  116:-       | 116:-       | 116:-       | 112:nop     | 112:-       
 1129:  116:-       | 116:-       | 116:-       | 116:-       | 112:nop     
 1130:  116:nop     | 116:-       | 116:-       | 116:-       | 116:-       
 1131:  120:-       | 116:nop     | 116:-       | 116:-       | 116:-       
 1132:  120:-       | 120:-       | 116:nop     | 116:-       | 116:-       
 1133:  120:-       | 120:-       | 120:-       | 116:nop     | 116:-       
 1134:  120:-       | 120:-       | 120:-       | 120:-       | 116:nop     
 1135:  120:nop     | 120:-       | 120:-       | 120:-       | 120:-       
 1136:  124:-       | 120:nop     | 120:-       | 120:-       | 120:-       
 1137:  124:-       | 124:-       | 120:nop     | 120:-       | 120:-       
 1138:  124:-       | 124:-       | 124:-       | 120:nop     | 120:-       
 1139:  124:-       | 124:-       | 124:-       | 124:-       | 120:nop     
 1140:  124:cmple   | 124:-       | 124:-       | 124:-       | 124:-       
 1141:  128:-       | 124:cmple   | 124:-       | 124:-       | 124:-       
 1142:  128:-       | 128:-       | 124:cmple   | 124:-       | 124:-       
 1143:  128:-       | 128:-       | 128:-       | 124:cmple   | 124:-       
 1144:  128:-       | 128:-       | 128:-       | 128:-       | 124:cmple   r1=1  
 1145:  128:nop     | 128:-       | 128:-       | 128:-       | 128:-       
 1146:  132:-       | 128:nop     | 128:-       | 128:-       | 128:-       
 1147:  132:-       | 132:-       | 128:nop     | 128:-       | 128:-       
 1148:  132:-       | 132:-       | 132:-       | 128:nop     | 128:-       
 1149:  132:-       | 132:-       | 132:-       | 132:-       | 128:nop     
 1150:  132:nop     | 132:-       | 132:-       | 132:-       | 132:-       
 1151:  136:-       | 132:nop     | 132:-       | 132:-       | 132:-       
 1152:  136:-       | 136:-       | 132:nop     | 132:-       | 132:-       
 1153:  136:-       | 136:-       | 136:-       | 132:nop     | 132:-       
 1154:  136:-       | 136:-       | 136:-       | 136:-       | 132:nop     
 1155:  136:nop     | 136:-       | 136:-       | 136:-       | 136:-       
 1156:  140:-       | 136:nop     | 136:-       | 136:-       | 136:-       
 1157:  140:-       | 140:-       | 136:nop     | 136:-       | 136:-       
 1158:  140:-       | 140:-       | 140:-       | 136:nop     | 136:-       
 1159:  140:-       | 140:-       | 140:-       | 140:-       | 136:nop     
 1160:  140:nop     | 140:-       | 140:-       | 140:-       | 140:-       
 1161:  144:-       | 140:nop     | 140:-       | 140:-       | 140:-       
 1162:  144:-       | 144:-       | 140:nop     | 140:-       | 140:-       
 1163:  144:-       | 144:-       | 144:-       | 140:nop     | 140:-       
 1164:  144:-       | 144:-       | 144:-       | 144:-       | 140:nop     
 1165:  144:bne     | 144:-       | 144:-       | 144:-       | 144:-       
 1166:  148:-       | 144:bne     | 144:-       | 144:-       | 144:-       
 1167:  148:-       | 148:-       | 144:bne     | 144:-       | 144:-       BUS_LOAD  MEM[144] accepted 1
 1168:  148:-       | 148:-       | 148:-       | 144:bne     | 144:-       
 1169:   44:-       | 148:-       | 148:-       | 148:-       | 144:bne     
 1170:   44:blbs    |  44:-       | 148:-       | 148:-       | 148:-       
 1171:   48:-       |  44:blbs    |  44:-       | 148:-       | 148:-       
 1172:   48:-       |  48:-       |  44:blbs    |  44:-       | 148:-       
 1173:   48:-       |  48:-       |  48:-       |  44:blbs    |  44:-       
 1174:  104:-       |  48:-       |  48:-       |  48:-       |  44:blbs    
 1175:  104:addq    | 104:-       |  48:-       |  48:-       |  48:-       
 1176:  108:-       | 104:addq    | 104:-       |  48:-       |  48:-       
 1177:  108:-       | 108:-       | 104:addq    | 104:-       |  48:-       
 1178:  108:-       | 108:-       | 108:-       | 104:addq    | 104:-       
 1179:  108:-       | 108:-       | 108:-       | 108:-       | 104:addq    r2=12  
 1180:  108:nop     | 108:-       | 108:-       | 108:-       | 108:-       
 1181:  112:-       | 108:nop     | 108:-       | 108:-       | 108:-       
 1182:  112:-       | 112:-       | 108:nop     | 108:-       | 108:-       
 1183:  112:-       | 112:-       | 112:-       | 108:nop     | 108:-       
 1184:  112:-       | 112:-       | 112:-       | 112:-       | 108:nop     
 1185:  112:nop     | 112:-       | 112:-       | 112:-       | 112:-       
 1186:  116:-       | 112:nop     | 112:-       | 112:-       | 112:-       
 1187:  116:-       | 116:-       | 112:nop     | 112:-       | 112:-       
 1188:  116:-       | 116:-       | 116:-       | 112:nop     | 112:-       
 1189:  116:-       | 116:-       | 116:-       | 116:-       | 112:nop     
 1190:  116:nop     | 116:-       | 116:-       | 116:-       | 116:-       
 1191:  120:-       | 116:nop     | 116:-       | 116:-       | 116:-       
 1192:  120:-       | 120:-       | 116:nop     | 116:-       | 116:-       
 1193:  120:-       | 120:-       | 120:-       | 116:nop     | 116:-       
 1194:  120:-       | 120:-       | 120:-       | 120:-       | 116:nop     
 1195:  120:nop     | 120:-       | 120:-       | 120:-       | 120:-       
 1196:  124:-       | 120:nop     | 120:-       | 120:-       | 120:-       
 1197:  124:-       | 124:-       | 120:nop     | 120:-       | 120:-       
 1198:  124:-       | 124:-       | 124:-       | 120:nop     | 120:-       
 1199:  124:-       | 124:-       | 124:-       | 124:-       | 120:nop     
 1200:  124:cmple   | 124:-       | 124:-       | 124:-       | 124:-       
 1201:  128:-       | 124:cmple   | 124:-       | 124:-       | 124:-       
 1202:  128:-       | 128:-       | 124:cmple   | 124:-       | 124:-       
 1203:  128:-       | 128:-       | 128:-       | 124:cmple   | 124:-       
 1204:  128:-       | 128:-       | 128:-       | 128:-       | 124:cmple   r1=1  
 1205:  128:nop     | 128:-       | 128:-       | 128:-       | 128:-       
 1206:  132:-       | 128:nop     | 128:-       | 128:-       | 128:-       
 1207:  132:-       | 132:-       | 128:nop     | 128:-       | 128:-       
 1208:  132:-       | 132:-       | 132:-       | 128:nop     | 128:-       
 1209:  132:-       | 132:-       | 132:-       | 132:-       | 128:nop     
 1210:  132:nop     | 132:-       | 132:-       | 132:-       | 132:-       
 1211:  136:-       | 132:nop     | 132:-       | 132:-       | 132:-       
 1212:  136:-       | 136:-       | 132:nop     | 132:-       | 132:-       
 1213:  136:-       | 136:-       | 136:-       | 132:nop     | 132:-       
 1214:  136:-       | 136:-       | 136:-       | 136:-       | 132:nop     
 1215:  136:nop     | 136:-       | 136:-       | 136:-       | 136:-       
 1216:  140:-       | 136:nop     | 136:-       | 136:-       | 136:-       
 1217:  140:-       | 140:-       | 136:nop     | 136:-       | 136:-       
 1218:  140:-       | 140:-       | 140:-       | 136:nop     | 136:-       
 1219:  140:-       | 140:-       | 140:-       | 140:-       | 136:nop     
 1220:  140:nop     | 140:-       | 140:-       | 140:-       | 140:-       
 1221:  144:-       | 140:nop     | 140:-       | 140:-       | 140:-       
 1222:  144:-       | 144:-       | 140:nop     | 140:-       | 140:-       
 1223:  144:-       | 144:-       | 144:-       | 140:nop     | 140:-       
 1224:  144:-       | 144:-       | 144:-       | 144:-       | 140:nop     
 1225:  144:bne     | 144:-       | 144:-       | 144:-       | 144:-       
 1226:  148:-       | 144:bne     | 144:-       | 144:-       | 144:-       
 1227:  148:-       | 148:-       | 144:bne     | 144:-       | 144:-       BUS_LOAD  MEM[144] accepted 1
 1228:  148:-       | 148:-       | 148:-       | 144:bne     | 144:-       
 1229:   44:-       | 148:-       | 148:-       | 148:-       | 144:bne     
 1230:   44:blbs    |  44:-       | 148:-       | 148:-       | 148:-       
 1231:   48:-       |  44:blbs    |  44:-       | 148:-       | 148:-       
 1232:   48:-       |  48:-       |  44:blbs    |  44:-       | 148:-       
 1233:   48:-       |  48:-       |  48:-       |  44:blbs    |  44:-       
 1234:   48:-       |  48:-       |  48:-       |  48:-       |  44:blbs    
 1235:   48:nop     |  48:-       |  48:-       |  48:-       |  48:-       
 1236:   52:-       |  48:nop     |  48:-       |  48:-       |  48:-       
 1237:   52:-       |  52:-       |  48:nop     |  48:-       |  48:-       
 1238:   52:-       |  52:-       |  52:-       |  48:nop     |  48:-       
 1239:   52:-       |  52:-       |  52:-       |  52:-       |  48:nop     
 1240:   52:nop     |  52:-       |  52:-       |  52:-       |  52:-       
 1241:   56:-       |  52:nop     |  52:-       |  52:-       |  52:-       
 1242:   56:-       |  56:-       |  52:nop     |  52:-       |  52:-       
 1243:   56:-       |  56:-       |  56:-       |  52:nop     |  52:-       
 1244:   56:-       |  56:-       |  56:-       |  56:-       |  52:nop     
 1245:   56:nop     |  56:-       |  56:-       |  56:-       |  56:-       
 1246:   60:-       |  56:nop     |  56:-       |  56:-       |  56:-       
 1247:   60:-       |  60:-       |  56:nop     |  56:-       |  56:-       
 1248:   60:-       |  60:-       |  60:-       |  56:nop     |  56:-       
 1249:   60:-       |  60:-       |  60:-       |  60:-       |  56:nop     
 1250:   60:nop     |  60:-       |  60:-       |  60:-       |  60:-       
 1251:   64:-       |  60:nop     |  60:-       |  60:-       |  60:-       
 1252:   64:-       |  64:-       |  60:nop     |  60:-       |  60:-       
 1253:   64:-       |  64:-       |  64:-       |  60:nop     |  60:-       
 1254:   64:-       |  64:-       |  64:-       |  64:-       |  60:nop     
 1255:   64:stq     |  64:-       |  64:-       |  64:-       |  64:-       
 1256:   68:-       |  64:stq     |  64:-       |  64:-       |  64:-       
 1257:   68:-       |  68:-       |  64:stq     |  64:-       |  64:-       
 1258:   68:-       |  68:-       |  68:-       |  64:stq     |  64:-       BUS_STORE MEM[4144] = 12 accepted 1
 1259:   68:-       |  68:-       |  68:-       |  68:-       |  64:stq     
 1260:   68:nop     |  68:-       |  68:-       |  68:-       |  68:-       
 1261:   72:-       |  68:nop     |  68:-       |  68:-       |  68:-       
 1262:   72:-       |  72:-       |  68:nop     |  68:-       |  68:-       
 1263:   72:-       |  72:-       |  72:-       |  68:nop     |  68:-       
 1264:   72:-       |  72:-       |  72:-       |  72:-       |  68:nop     
 1265:   72:nop     |  72:-       |  72:-       |  72:-       |  72:-       
 1266:   76:-       |  72:nop     |  72:-       |  72:-       |  72:-       
 1267:   76:-       |  76:-       |  72:nop     |  72:-       |  72:-       
 1268:   76:-       |  76:-       |  76:-       |  72:nop     |  72:-       
 1269:   76:-       |  76:-       |  76:-       |  76:-       |  72:nop     
 1270:   76:nop     |  76:-       |  76:-       |  76:-       |  76:-       
 1271:   80:-       |  76:nop     |  76:-       |  76:-       |  76:-       
 1272:   80:-       |  80:-       |  76:nop     |  76:-       |  76:-       
 1273:   80:-       |  80:-       |  80:-       |  76:nop     |  76:-       
 1274:   80:-       |  80:-       |  80:-       |  80:-       |  76:nop     
 1275:   80:nop     |  80:-       |  80:-       |  80:-       |  80:-       
 1276:   84:-       |  80:nop     |  80:-       |  80:-       |  80:-       
 1277:   84:-       |  84:-       |  80:nop     |  80:-       |  80:-       
 1278:   84:-       |  84:-       |  84:-       |  80:nop     |  80:-       
 1279:   84:-       |  84:-       |  84:-       |  84:-       |  80:nop     
 1280:   84:addq    |  84:-       |  84:-       |  84:-       |  84:-       
 1281:   88:-       |  84:addq    |  84:-       |  84:-       |  84:-       
 1282:   88:-       |  88:-       |  84:addq    |  84:-       |  84:-       
 1283:   88:-       |  88:-       |  88:-       |  84:addq    |  84:-       
 1284:   88:-       |  88:-       |  88:-       |  88:-       |  84:addq    r3=4152  
 1285:   88:nop     |  88:-       |  88:-       |  88:-       |  88:-       
 1286:   92:-       |  88:nop     |  88:-       |  88:-       |  88:-       
 1287:   92:-       |  92:-       |  88:nop     |  88:-       |  88:-       
 1288:   92:-       |  92:-       |  92:-       |  88:nop     |  88:-       
 1289:   92:-       |  92:-       |  92:-       |  92:-       |  88:nop     
 1290:   92:nop     |  92:-       |  92:-       |  92:-       |  92:-       
 1291:   96:-       |  92:nop     |  92:-       |  92:-       |  92:-       
 1292:   96:-       |  96:-       |  92:nop     |  92:-       |  92:-       
 1293:   96:-       |  96:-       |  96:-       |  92:nop     |  92:-       
 1294:   96:-       |  96:-       |  96:-       |  96:-       |  92:nop     
 1295:   96:nop     |  96:-       |  96:-       |  96:-       |  96:-       
 1296:  100:-       |  96:nop     |  96:-       |  96:-       |  96:-       
 1297:  100:-       | 100:-       |  96:nop     |  96:-       |  96:-       
 1298:  100:-       | 100:-       | 100:-       |  96:nop     |  96:-       
 1299:  100:-       | 100:-       | 100:-       | 100:-       |  96:nop     
 1300:  100:nop     | 100:-       | 100:-       | 100:-       | 100:-       
 1301:  104:-       | 100:nop     | 100:-       | 100:-       | 100:-       
 1302:  104:-       | 104:-       | 100:nop     | 100:-       | 100:-       
 1303:  104:-       | 104:-       | 104:-       | 100:nop     | 100:-       
 1304:  104:-       | 104:-       | 104:-       | 104:-       | 100:nop     
 1305:  104:addq    | 104:-       | 104:-       | 104:-       | 104:-       
 1306:  108:-       | 104:addq    | 104:-       | 104:-       | 104:-       
 1307:  108:-       | 108:-       | 104:addq    | 104:-       | 104:-       
 1308:  108:-       | 108:-       | 108:-       | 104:addq    | 104:-       
 1309:  108:-       | 108:-       | 108:-       | 108:-       | 104:addq    r2=13  
 1310:  108:nop     | 108:-       | 108:-       | 108:-       | 108:-       
 1311:  112:-       | 108:nop     | 108:-       | 108:-       | 108:-       
 1312:  112:-       | 112:-       | 108:nop     | 108:-       | 108:-       
 1313:  112:-       | 112:-       | 112:-       | 108:nop     | 108:-       
 1314:  112:-       | 112:-       | 112:-       | 112:-       | 108:nop     
 1315:  112:nop     | 112:-       | 112:-       | 112:-       | 112:-       
 1316:  116:-       | 112:nop     | 112:-       | 112:-       | 112:-       
 1317:  116:-       | 116:-       | 112:nop     | 112:-       | 112:-       
 1318:  116:-       | 116:-       | 116:-       | 112:nop     | 112:-       
 1319:  116:-       | 116:-       | 116:-       | 116:-       | 112:nop     
 1320:  116:nop     | 116:-       | 116:-       | 116:-       | 116:-       
 1321:  120:-       | 116:nop     | 116:-       | 116:-       | 116:-       
 1322:  120:-       | 120:-       | 116:nop     | 116:-       | 116:-       
 1323:  120:-       | 120:-       | 120:-       | 116:nop     | 116:-       
 1324:  120:-       | 120:-       | 120:-       | 120:-       | 116:nop     
 1325:  120:nop     | 120:-       | 120:-       | 120:-       | 120:-       
 1326:  124:-       | 120:nop     | 120:-       | 120:-       | 120:-       
 1327:  124:-       | 124:-       | 120:nop     | 120:-       | 120:-       
 1328:  124:-       | 124:-       | 124:-       | 120:nop     | 120:-       
 1329:  124:-       | 124:-       | 124:-       | 124:-       | 120:nop     
 1330:  124:cmple   | 124:-       | 124:-       | 124:-       | 124:-       
 1331:  128:-       | 124:cmple   | 124:-       | 124:-       | 124:-       
 1332:  128:-       | 128:-       | 124:cmple   | 124:-       | 124:-       
 1333:  128:-       | 128:-       | 128:-       | 124:cmple   | 124:-       
 1334:  128:-       | 128:-       | 128:-       | 128:-       | 124:cmple   r1=1  
 1335:  128:nop     | 128:-       | 128:-       | 128:-       | 128:-       
 1336:  132:-       | 128:nop     | 128:-       | 128:-       | 128:-       
 1337:  132:-       | 132:-       | 128:nop     | 128:-       | 128:-       
 1338:  132:-       | 132:-       | 132:-       | 128:nop     | 128:-       
 1339:  132:-       | 132:-       | 132:-       | 132:-       | 128:nop     
 1340:  132:nop     | 132:-       | 132:-       | 132:-       | 132:-       
 1341:  136:-       | 132:nop     | 132:-       | 132:-       | 132:-       
 1342:  136:-       | 136:-       | 132:nop     | 132:-       | 132:-       
 1343:  136:-       | 136:-       | 136:-       | 132:nop     | 132:-       
 1344:  136:-       | 136:-       | 136:-       | 136:-       | 132:nop     
