                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
 1417:   68:-       |  68:-       |  68:-       |  68:-       |  64:stq     
 1418:   68:nop     |  68:-       |  68:-       |  68:-       |  68:-       
 1419:   72:-       |  68:nop     |  68:-       |  68:-       |  68:-       
 1420:   72:-       |  72:-       |  68:nop     |  68:-       |  68:-       
 1421:   72:-       |  72:-       |  72:-       |  68:nop     |  68:-       
 1422:   72:-       |  72:-       |  72:-       |  72:-       |  68:nop     
 1423:   72:nop     |  72:-       |  72:-       |  72:-       |  72:-       
 1424:   76:-       |  72:nop     |  72:-       |  72:-       |  72:-       
 1425:   76:-       |  76:-       |  72:nop     |  72:-       |  72:-       
 1426:   76:-       |  76:-       |  76:-       |  72:nop     |  72:-       
 1427:   76:-       |  76:-       |  76:-       |  76:-       |  72:nop     
 1428:   76:nop     |  76:-       |  76:-       |  76:-       |  76:-       
 1429:   80:-       |  76:nop     |  76:-       |  76:-       |  76:-       
 1430:   80:-       |  80:-       |  76:nop     |  76:-       |  76:-       
 1431:   80:-       |  80:-       |  80:-       |  76:nop     |  76:-       
 1432:   80:-       |  80:-       |  80:-       |  80:-       |  76:nop     
 1433:   80:nop     |  80:-       |  80:-       |  80:-       |  80:-       
 1434:   84:-       |  80:nop     |  80:-       |  80:-       |  80:-       
 1435:   84:-       |  84:-       |  80:nop     |  80:-       |  80:-       
 1436:   84:-       |  84:-       |  84:-       |  80:nop     |  80:-       
 1437:   84:-       |  84:-       |  84:-       |  84:-       |  80:nop     
 1438:   84:ldq     |  84:-       |  84:-       |  84:-       |  84:-       
 1439:   88:-       |  84:ldq     |  84:-       |  84:-       |  84:-       
 1440:   88:-       |  88:-       |  84:ldq     |  84:-       |  84:-       
 1441:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       BUS_LOAD  MEM[4152] accepted 1
 1442:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 1443:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 1444:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 1445:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 1446:   88:-       |  88:-       |  88:-       |  88:-       |  84:ldq     r3=70  
 1447:   88:nop     |  88:-       |  88:-       |  88:-       |  88:-       
 1448:   92:-       |  88:nop     |  88:-       |  88:-       |  88:-       
 1449:   92:-       |  92:-       |  88:nop     |  88:-       |  88:-       
 1450:   92:-       |  92:-       |  92:-       |  88:nop     |  88:-       
 1451:   92:-       |  92:-       |  92:-       |  92:-       |  88:nop     
 1452:   92:nop     |  92:-       |  92:-       |  92:-       |  92:-       
 1453:   96:-       |  92:nop     |  92:-       |  92:-       |  92:-       
 1454:   96:-       |  96:-       |  92:nop     |  92:-       |  92:-       
 1455:   96:-       |  96:-       |  96:-       |  92:nop     |  92:-       
 1456:   96:-       |  96:-       |  96:-       |  96:-       |  92:nop     
 1457:   96:nop     |  96:-       |  96:-       |  96:-       |  96:-       
 1458:  100:-       |  96:nop     |  96:-       |  96:-       |  96:-       
 1459:  100:-       | 100:-       |  96:nop     |  96:-       |  96:-       
 1460:  100:-       | 100:-       | 100:-       |  96:nop     |  96:-       
 1461:  100:-       | 100:-       | 100:-       | 100:-       |  96:nop     
 1462:  100:nop     | 100:-       | 100:-       | 100:-       | 100:-       
 1463:  104:-       | 100:nop     | 100:-       | 100:-       | 100:-       
 1464:  104:-       | 104:-       | 100:nop     | 100:-       | 100:-       
 1465:  104:-       | 104:-       | 104:-       | 100:nop     | 100:-       
 1466:  104:-       | 104:-       | 104:-       | 104:-       | 100:nop     
 1467:  104:stq     | 104:-       | 104:-       | 104:-       | 104:-       
 1468:  108:-       | 104:stq     | 104:-       | 104:-       | 104:-       
 1469:  108:-       | 108:-       | 104:stq     | 104:-       | 104:-       
 1470:  108:-       | 108:-       | 108:-       | 104:stq     | 104:-       BUS_STORE MEM[4408] = 70 accepted 1
 1471:  108:-       | 108:-       | 108:-       | 108:-       | 104:stq     
 1472:  108:nop     | 108:-       | 108:-       | 108:-       | 108:-       
 1473:  112:-       | 108:nop     | 108:-       | 108:-       | 108:-       
 1474:  112:-       | 112:-       | 108:nop     | 108:-       | 108:-       
 1475:  112:-       | 112:-       | 112:-       | 108:nop     | 108:-       
 1476:  112:-       | 112:-       | 112:-       | 112:-       | 108:nop     
 1477:  112:nop     | 112:-       | 112:-       | 112:-       | 112:-       
 1478:  116:-       | 112:nop     | 112:-       | 112:-       | 112:-       
 1479:  116:-       | 116:-       | 112:nop     | 112:-       | 112:-       
 1480:  116:-       | 116:-       | 116:-       | 112:nop     | 112:-       
 1481:  116:-       | 116:-       | 116:-       | 116:-       | 112:nop     
 1482:  116:nop     | 116:-       | 116:-       | 116:-       | 116:-       
 1483:  120:-       | 116:nop     | 116:-       | 116:-       | 116:-       
 1484:  120:-       | 120:-       | 116:nop     | 116:-       | 116:-       
 1485:  120:-       | 120:-       | 120:-       | 116:nop     | 116:-       
 1486:  120:-       | 120:-       | 120:-       | 120:-       | 116:nop     
 1487:  120:nop     | 120:-       | 120:-       | 120:-       | 120:-       
 1488:  124:-       | 120:nop     | 120:-       | 120:-       | 120:-       
 1489:  124:-       | 124:-       | 120:nop     | 120:-       | 120:-       
 1490:  124:-       | 124:-       | 124:-       | 120:nop     | 120:-       
 1491:  124:-       | 124:-       | 124:-       | 124:-       | 120:nop     
 1492:  124:addq    | 124:-       | 124:-       | 124:-       | 124:-       
 1493:  128:-       | 124:addq    | 124:-       | 124:-       | 124:-       
 1494:  128:-       | 128:-       | 124:addq    | 124:-       | 124:-       
 1495:  128:-       | 128:-       | 128:-       | 124:addq    | 124:-       
 1496:  128:-       | 128:-       | 128:-       | 128:-       | 124:addq    r1=4160  
 1497:  128:nop     | 128:-       | 128:-       | 128:-       | 128:-       
 1498:  132:-       | 128:nop     | 128:-       | 128:-       | 128:-       
 1499:  132:-       | 132:-       | 128:nop     | 128:-       | 128:-       
 1500:  132:-       | 132:-       | 132:-       | 128:nop     | 128:-       
 1501:  132:-       | 132:-       | 132:-       | 132:-       | 128:nop     
 1502:  132:nop     | 132:-       | 132:-       | 132:-       | 132:-       
 1503:  136:-       | 132:nop     | 132:-       | 132:-       | 132:-       
 1504:  136:-       | 136:-       | 132:nop     | 132:-       | 132:-       
 1505:  136:-       | 136:-       | 136:-       | 132:nop     | 132:-       
 1506:  136:-       | 136:-       | 136:-       | 136:-       | 132:nop     
 1507:  136:nop     | 136:-       | 136:-       | 136:-       | 136:-       
 1508:  140:-       | 136:nop     | 136:-       | 136:-       | 136:-       
 1509:  140:-       | 140:-       | 136:nop     | 136:-       | 136:-       
 1510:  140:-       | 140:-       | 140:-       | 136:nop     | 136:-       
 1511:  140:-       | 140:-       | 140:-       | 140:-       | 136:nop     
 1512:  140:nop     | 140:-       | 140:-       | 140:-       | 140:-       
 1513:  144:-       | 140:nop     | 140:-       | 140:-       | 140:-       
 1514:  144:-       | 144:-       | 140:nop     | 140:-       | 140:-       
 1515:  144:-       | 144:-       | 144:-       | 140:nop     | 140:-       
 1516:  144:-       | 144:-       | 144:-       | 144:-       | 140:nop     
 1517:  144:addq    | 144:-       | 144:-       | 144:-       | 144:-       
 1518:  148:-       | 144:addq    | 144:-       | 144:-       | 144:-       
 1519:  148:-       | 148:-       | 144:addq    | 144:-       | 144:-       
 1520:  148:-       | 148:-       | 148:-       | 144:addq    | 144:-       
 1521:  148:-       | 148:-       | 148:-       | 148:-       | 144:addq    r5=8  
 1522:  148:nop     | 148:-       | 148:-       | 148:-       | 148:-       
 1523:  152:-       | 148:nop     | 148:-       | 148:-       | 148:-       
 1524:  152:-       | 152:-       | 148:nop     | 148:-       | 148:-       
 1525:  152:-       | 152:-       | 152:-       | 148:nop     | 148:-       
 1526:  152:-       | 152:-       | 152:-       | 152:-       | 148:nop     
 1527:  152:nop     | 152:-       | 152:-       | 152:-       | 152:-       
 1528:  156:-       | 152:nop     | 152:-       | 152:-       | 152:-       
 1529:  156:-       | 156:-       | 152:nop     | 152:-       | 152:-       
 1530:  156:-       | 156:-       | 156:-       | 152:nop     | 152:-       
 1531:  156:-       | 156:-       | 156:-       | 156:-       | 152:nop     
 1532:  156:nop     | 156:-       | 156:-       | 156:-       | 156:-       
 1533:  160:-       | 156:nop     | 156:-       | 156:-       | 156:-       
 1534:  160:-       | 160:-       | 156:nop     | 156:-       | 156:-       
 1535:  160:-       | 160:-       | 160:-       | 156:nop     | 156:-       
 1536:  160:-       | 160:-       | 160:-       | 160:-       | 156:nop     
 1537:  160:nop     | 160:-       | 160:-       | 160:-       | 160:-       
 1538:  164:-       | 160:nop     | 160:-       | 160:-       | 160:-       
 1539:  164:-       | 164:-       | 160:nop     | 160:-       | 160:-       
 1540:  164:-       | 164:-       | 164:-       | 160:nop     | 160:-       
 1541:  164:-       | 164:-       | 164:-       | 164:-       | 160:nop     
 1542:  164:cmple   | 164:-       | 164:-       | 164:-       | 164:-       
 1543:  168:-       | 164:cmple   | 164:-       | 164:-       | 164:-       
 1544:  168:-       | 168:-       | 164:cmple   | 164:-       | 164:-       
 1545:  168:-       | 168:-       | 168:-       | 164:cmple   | 164:-       
 1546:  168:-       | 168:-       | 168:-       | 168:-       | 164:cmple   r4=1  
 1547:  168:nop     | 168:-       | 168:-       | 168:-       | 168:-       
 1548:  172:-       | 168:nop     | 168:-       | 168:-       | 168:-       
 1549:  172:-       | 172:-       | 168:nop     | 168:-       | 168:-       
 1550:  172:-       | 172:-       | 172:-       | 168:nop     | 168:-       
 1551:  172:-       | 172:-       | 172:-       | 172:-       | 168:nop     
 1552:  172:nop     | 172:-       | 172:-       | 172:-       | 172:-       
 1553:  176:-       | 172:nop     | 172:-       | 172:-       | 172:-       
 1554:  176:-       | 176:-       | 172:nop     | 172:-       | 172:-       
 1555:  176:-       | 176:-       | 176:-       | 172:nop     | 172:-       
 1556:  176:-       | 176:-       | 176:-       | 176:-       | 172:nop     
 1557:  176:nop     | 176:-       | 176:-       | 176:-       | 176:-       
 1558:  180:-       | 176:nop     | 176:-       | 176:-       | 176:-       
 1559:  180:-       | 180:-       | 176:nop     | 176:-       | 176:-       
 1560:  180:-       | 180:-       | 180:-       | 176:nop     | 176:-       
 1561:  180:-       | 180:-       | 180:-       | 180:-       | 176:nop     
 1562:  180:nop     | 180:-       | 180:-       | 180:-       | 180:-       
 1563:  184:-       | 180:nop     | 180:-       | 180:-       | 180:-       
 1564:  184:-       | 184:-       | 180:nop     | 180:-       | 180:-       
 1565:  184:-       | 184:-       | 184:-       | 180:nop     | 180:-       
 1566:  184:-       | 184:-       | 184:-       | 184:-       | 180:nop     
 1567:  184:bne     | 184:-       | 184:-       | 184:-       | 184:-       
 1568:  188:-       | 184:bne     | 184:-       | 184:-       | 184:-       
 1569:  188:-       | 188:-       | 184:bne     | 184:-       | 184:-       BUS_LOAD  MEM[184] accepted 1
 1570:  188:-       | 188:-       | 188:-       | 184:bne     | 184:-       
 1571:   44:-       | 188:-       | 188:-       | 188:-       | 184:bne     
 1572:   44:mulq    |  44:-       | 188:-       | 188:-       | 188:-       
 1573:   48:-       |  44:mulq    |  44:-       | 188:-       | 188:-       
 1574:   48:-       |  48:-       |  44:mulq    |  44:-       | 188:-       
 1575:   48:-       |  48:-       |  48:-       |  44:mulq    |  44:-       
 1576:   48:-       |  48:-       |  48:-       |  48:-       |  44:mulq    r2=80  
 1577:   48:nop     |  48:-       |  48:-       |  48:-       |  48:-       
 1578:   52:-       |  48:nop     |  48:-       |  48:-       |  48:-       
 1579:   52:-       |  52:-       |  48:nop     |  48:-       |  48:-       
 1580:   52:-       |  52:-       |  52:-       |  48:nop     |  48:-       
 1581:   52:-       |  52:-       |  52:-       |  52:-       |  48:nop     
 1582:   52:nop     |  52:-       |  52:-       |  52:-       |  52:-       
 1583:   56:-       |  52:nop     |  52:-       |  52:-       |  52:-       
 1584:   56:-       |  56:-       |  52:nop     |  52:-       |  52:-       
 1585:   56:-       |  56:-       |  56:-       |  52:nop     |  52:-       
 1586:   56:-       |  56:-       |  56:-       |  56:-       |  52:nop     
 1587:   56:nop     |  56:-       |  56:-       |  56:-       |  56:-       
 1588:   60:-       |  56:nop     |  56:-       |  56:-       |  56:-       
 1589:   60:-       |  60:-       |  56:nop     |  56:-       |  56:-       
 1590:   60:-       |  60:-       |  60:-       |  56:nop     |  56:-       
 1591:   60:-       |  60:-       |  60:-       |  60:-       |  56:nop     
 1592:   60:nop     |  60:-       |  60:-       |  60:-       |  60:-       
 1593:   64:-       |  60:nop     |  60:-       |  60:-       |  60:-       
 1594:   64:-       |  64:-       |  60:nop     |  60:-       |  60:-       
 1595:   64:-       |  64:-       |  64:-       |  60:nop     |  60:-       
 1596:   64:-       |  64:-       |  64:-       |  64:-       |  60:nop     
 1597:   64:stq     |  64:-       |  64:-       |  64:-       |  64:-       
 1598:   68:-       |  64:stq     |  64:-       |  64:-       |  64:-       
 1599:   68:-       |  68:-       |  64:stq     |  64:-       |  64:-       
 1600:   68:-       |  68:-       |  68:-       |  64:stq     |  64:-       BUS_STORE MEM[4160] = 80 accepted 1
 1601:   68:-       |  68:-       |  68:-       |  68:-       |  64:stq     
 1602:   68:nop     |  68:-       |  68:-       |  68:-       |  68:-       
 1603:   72:-       |  68:nop     |  68:-       |  68:-       |  68:-       
 1604:   72:-       |  72:-       |  68:nop     |  68:-       |  68:-       
 1605:   72:-       |  72:-       |  72:-       |  68:nop     |  68:-       
 1606:   72:-       |  72:-       |  72:-       |  72:-       |  68:nop     
 1607:   72:nop     |  72:-       |  72:-       |  72:-       |  72:-       
 1608:   76:-       |  72:nop     |  72:-       |  72:-       |  72:-       
 1609:   76:-       |  76:-       |  72:nop     |  72:-       |  72:-       
 1610:   76:-       |  76:-       |  76:-       |  72:nop     |  72:-       
 1611:   76:-       |  76:-       |  76:-       |  76:-       |  72:nop     
 1612:   76:nop     |  76:-       |  76:-       |  76:-       |  76:-       
 1613:   80:-       |  76:nop     |  76:-       |  76:-       |  76:-       
 1614:   80:-       |  80:-       |  76:nop     |  76:-       |  76:-       
 1615:   80:-       |  80:-       |  80:-       |  76:nop     |  76:-       
 1616:   80:-       |  80:-       |  80:-       |  80:-       |  76:nop     
 1617:   80:nop     |  80:-       |  80:-       |  80:-       |  80:-       
 1618:   84:-       |  80:nop     |  80:-       |  80:-       |  80:-       
 1619:   84:-       |  84:-       |  80:nop     |  80:-       |  80:-       
 1620:   84:-       |  84:-       |  84:-       |  80:nop     |  80:-       
 1621:   84:-       |  84:-       |  84:-       |  84:-       |  80:nop     
 1622:   84:ldq     |  84:-       |  84:-       |  84:-       |  84:-       
 1623:   88:-       |  84:ldq     |  84:-       |  84:-       |  84:-       
 1624:   88:-       |  88:-       |  84:ldq     |  84:-       |  84:-       
 1625:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       BUS_LOAD  MEM[4160] accepted 1
 1626:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 1627:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 1628:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 1629:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 1630:   88:-       |  88:-       |  88:-       |  88:-       |  84:ldq     r3=80  
 1631:   88:nop     |  88:-       |  88:-       |  88:-       |  88:-       
 1632:   92:-       |  88:nop     |  88:-       |  88:-       |  88:-       
 1633:   92:-       |  92:-       |  88:nop     |  88:-       |  88:-       
 1634:   92:-       |  92:-       |  92:-       |  88:nop     |  88:-       
 1635:   92:-       |  92:-       |  92:-       |  92:-       |  88:nop     
 1636:   92:nop     |  92:-       |  92:-       |  92:-       |  92:-       
 1637:   96:-       |  92:nop     |  92:-       |  92:-       |  92:-       
 1638:   96:-       |  96:-       |  92:nop     |  92:-       |  92:-       
 1639:   96:-       |  96:-       |  96:-       |  92:nop     |  92:-       
 1640:   96:-       |  96:-       |  96:-       |  96:-       |  92:nop     
 1641:   96:nop     |  96:-       |  96:-       |  96:-       |  96:-       
 1642:  100:-       |  96:nop     |  96:-       |  96:-       |  96:-       
 1643:  100:-       | 100:-       |  96:nop     |  96:-       |  96:-       
 1644:  100:-       | 100:-       | 100:-       |  96:nop     |  96:-       
 1645:  100:-       | 100:-       | 100:-       | 100:-       |  96:nop     
 1646:  100:nop     | 100:-       | 100:-       | 100:-       | 100:-       
 1647:  104:-       | 100:nop     | 100:-       | 100:-       | 100:-       
 1648:  104:-       | 104:-       | 100:nop     | 100:-       | 100:-       
 1649:  104:-       | 104:-       | 104:-       | 100:nop     | 100:-       
 1650:  104:-       | 104:-       | 104:-       | 104:-       | 100:nop     
 1651:  104:stq     | 104:-       | 104:-       | 104:-       | 104:-       
 1652:  108:-       | 104:stq     | 104:-       | 104:-       | 104:-       
 1653:  108:-       | 108:-       | 104:stq     | 104:-       | 104:-       
 1654:  108:-       | 108:-       | 108:-       | 104:stq     | 104:-       BUS_STORE MEM[4416] = 80 accepted 1
 1655:  108:-       | 108:-       | 108:-       | 108:-       | 104:stq     
 1656:  108:nop     | 108:-       | 108:-       | 108:-       | 108:-       
 1657:  112:-       | 108:nop     | 108:-       | 108:-       | 108:-       
 1658:  112:-       | 112:-       | 108:nop     | 108:-       | 108:-       
 1659:  112:-       | 112:-       | 112:-       | 108:nop     | 108:-       
 1660:  112:-       | 112:-       | 112:-       | 112:-       | 108:nop     
 1661:  112:nop     | 112:-       | 112:-       | 112:-       | 112:-       
 1662:  116:-       | 112:nop     | 112:-       | 112:-       | 112:-       
 1663:  116:-       | 116:-       | 112:nop     | 112:-       | 112:-       
 1664:  116:-       | 116:-       | 116:-       | 112:nop     | 112:-       
 1665:  116:-       | 116:-       | 116:-       | 116:-       | 112:nop     
 1666:  116:nop     | 116:-       | 116:-       | 116:-       | 116:-       
 1667:  120:-       | 116:nop     | 116:-       | 116:-       | 116:-       
 1668:  120:-       | 120:-       | 116:nop     | 116:-       | 116:-       
 1669:  120:-       | 120:-       | 120:-       | 116:nop     | 116:-       
 1670:  120:-       | 120:-       | 120:-       | 120:-       | 116:nop     
 1671:  120:nop     | 120:-       | 120:-       | 120:-       | 120:-       
 1672:  124:-       | 120:nop     | 120:-       | 120:-       | 120:-       
 1673:  124:-       | 124:-       | 120:nop     | 120:-       | 120:-       
 1674:  124:-       | 124:-       | 124:-       | 120:nop     | 120:-       
 1675:  124:-       | 124:-       | 124:-       | 124:-       | 120:nop     
 1676:  124:addq    | 124:-       | 124:-       | 124:-       | 124:-       
 1677:  128:-       | 124:addq    | 124:-       | 124:-       | 124:-       
 1678:  128:-       | 128:-       | 124:addq    | 124:-       | 124:-       
 1679:  128:-       | 128:-       | 128:-       | 124:addq    | 124:-       
 1680:  128:-       | 128:-       | 128:-       | 128:-       | 124:addq    r1=4168  
 1681:  128:nop     | 128:-       | 128:-       | 128:-       | 128:-       
 1682:  132:-       | 128:nop     | 128:-       | 128:-       | 128:-       
 1683:  132:-       | 132:-       | 128:nop     | 128:-       | 128:-       
 1684:  132:-       | 132:-       | 132:-       | 128:nop     | 128:-       
 1685:  132:-       | 132:-       | 132:-       | 132:-       | 128:nop     
 1686:  132:nop     | 132:-       | 132:-       | 132:-       | 132:-       
 1687:  136:-       | 132:nop     | 132:-       | 132:-       | 132:-       
 1688:  136:-       | 136:-       | 132:nop     | 132:-       | 132:-       
 1689:  136:-       | 136:-       | 136:-       | 132:nop     | 132:-       
 1690:  136:-       | 136:-       | 136:-       | 136:-       | 132:nop     
 1691:  136:nop     | 136:-       | 136:-       | 136:-       | 136:-       
 1692:  140:-       | 136:nop     | 136:-       | 136:-       | 136:-       
 1693:  140:-       | 140:-       | 136:nop     | 136:-       | 136:-       
 1694:  140:-       | 140:-       | 140:-       | 136:nop     | 136:-       
 1695:  140:-       | 140:-       | 140:-       | 140:-       | 136:nop     
 1696:  140:nop     | 140:-       | 140:-       | 140:-       | 140:-       
 1697:  144:-       | 140:nop     | 140:-       | 140:-       | 140:-       
 1698:  144:-       | 144:-       | 140:nop     | 140:-       | 140:-       
 1699:  144:-       | 144:-       | 144:-       | 140:nop     | 140:-       
 1700:  144:-       | 144:-       | 144:-       | 144:-       | 140:nop     
 1701:  144:addq    | 144:-       | 144:-       | 144:-       | 144:-       
 1702:  148:-       | 144:addq    | 144:-       | 144:-       | 144:-       
 1703:  148:-       | 148:-       | 144:addq    | 144:-       | 144:-       
 1704:  148:-       | 148:-       | 148:-       | 144:addq    | 144:-       
 1705:  148:-       | 148:-       | 148:-       | 148:-       | 144:addq    r5=9  
 1706:  148:nop     | 148:-       | 148:-       | 148:-       | 148:-       
 1707:  152:-       | 148:nop     | 148:-       | 148:-       | 148:-       
 1708:  152:-       | 152:-       | 148:nop     | 148:-       | 148:-       
 1709:  152:-       | 152:-       | 152:-       | 148:nop     | 148:-       
 1710:  152:-       | 152:-       | 152:-       | 152:-       | 148:nop     
 1711:  152:nop     | 152:-       | 152:-       | 152:-       | 152:-       
 1712:  156:-       | 152:nop     | 152:-       | 152:-       | 152:-       
 1713:  156:-       | 156:-       | 152:nop     | 152:-       | 152:-       
 1714:  156:-       | 156:-       | 156:-       | 152:nop     | 152:-       
 1715:  156:-       | 156:-       | 156:-       | 156:-       | 152:nop     
 1716:  156:nop     | 156:-       | 156:-       | 156:-       | 156:-       
 1717:  160:-       | 156:nop     | 156:-       | 156:-       | 156:-       
 1718:  160:-       | 160:-       | 156:nop     | 156:-       | 156:-       
 1719:  160:-       | 160:-       | 160:-       | 156:nop     | 156:-       
 1720:  160:-       | 160:-       | 160:-       | 160:-       | 156:nop     
 1721:  160:nop     | 160:-       | 160:-       | 160:-       | 160:-       
 1722:  164:-       | 160:nop     | 160:-       | 160:-       | 160:-       
 1723:  164:-       | 164:-       | 160:nop     | 160:-       | 160:-       
 1724:  164:-       | 164:-       | 164:-       | 160:nop     | 160:-       
 1725:  164:-       | 164:-       | 164:-       | 164:-       | 160:nop     
 1726:  164:cmple   | 164:-       | 164:-       | 164:-       | 164:-       
 1727:  168:-       | 164:cmple   | 164:-       | 164:-       | 164:-       
 1728:  168:-       | 168:-       | 164:cmple   | 164:-       | 164:-       
 1729:  168:-       | 168:-       | 168:-       | 164:cmple   | 164:-       
 1730:  168:-       | 168:-       | 168:-       | 168:-       | 164:cmple   r4=1  
 1731:  168:nop     | 168:-       | 168:-       | 168:-       | 168:-       
 1732:  172:-       | 168:nop     | 168:-       | 168:-       | 168:-       
 1733:  172:-       | 172:-       | 168:nop     | 168:-       | 168:-       
 1734:  172:-       | 172:-       | 172:-       | 168:nop     | 168:-       
 1735:  172:-       | 172:-       | 172:-       | 172:-       | 168:nop     
 1736:  172:nop     | 172:-       | 172:-       | 172:-       | 172:-       
 1737:  176:-       | 172:nop     | 172:-       | 172:-       | 172:-       
 1738:  176:-       | 176:-       | 172:nop     | 172:-       | 172:-       
 1739:  176:-       | 176:-       | 176:-       | 172:nop     | 172:-       
 1740:  176:-       | 176:-       | 176:-       | 176:-       | 172:nop     
 1741:  176:nop     | 176:-       | 176:-       | 176:-       | 176:-       
 1742:  180:-       | 176:nop     | 176:-       | 176:-       | 176:-       
 1743:  180:-       | 180:-       | 176:nop     | 176:-       | 176:-       
 1744:  180:-       | 180:-       | 180:-       | 176:nop     | 176:-       
 1745:  180:-       | 180:-       | 180:-       | 180:-       | 176:nop     
 1746:  180:nop     | 180:-       | 180:-       | 180:-       | 180:-       
 1747:  184:-       | 180:nop     | 180:-       | 180:-       | 180:-       
 1748:  184:-       | 184:-       | 180:nop     | 180:-       | 180:-       
 1749:  184:-       | 184:-       | 184:-       | 180:nop     | 180:-       
 1750:  184:-       | 184:-       | 184:-       | 184:-       | 180:nop     
 1751:  184:bne     | 184:-       | 184:-       | 184:-       | 184:-       
 1752:  188:-       | 184:bne     | 184:-       | 184:-       | 184:-       
 1753:  188:-       | 188:-       | 184:bne     | 184:-       | 184:-       BUS_LOAD  MEM[184] accepted 1
 1754:  188:-       | 188:-       | 188:-       | 184:bne     | 184:-       
 1755:   44:-       | 188:-       | 188:-       | 188:-       | 184:bne     
 1756:   44:mulq    |  44:-       | 188:-       | 188:-       | 188:-       
 1757:   48:-       |  44:mulq    |  44:-       | 188:-       | 188:-       
 1758:   48:-       |  48:-       |  44:mulq    |  44:-       | 188:-       
 1759:   48:-       |  48:-       |  48:-       |  44:mulq    |  44:-       
 1760:   48:-       |  48:-       |  48:-       |  48:-       |  44:mulq    r2=90  
 1761:   48:nop     |  48:-       |  48:-       |  48:-       |  48:-       
 1762:   52:-       |  48:nop     |  48:-       |  48:-       |  48:-       
 1763:   52:-       |  52:-       |  48:nop     |  48:-       |  48:-       
 1764:   52:-       |  52:-       |  52:-       |  48:nop     |  48:-       
 1765:   52:-       |  52:-       |  52:-       |  52:-       |  48:nop     
 1766:   52:nop     |  52:-       |  52:-       |  52:-       |  52:-       
 1767:   56:-       |  52:nop     |  52:-       |  52:-       |  52:-       
 1768:   56:-       |  56:-       |  52:nop     |  52:-       |  52:-       
 1769:   56:-       |  56:-       |  56:-       |  52:nop     |  52:-       
 1770:   56:-       |  56:-       |  56:-       |  56:-       |  52:nop     
 1771:   56:nop     |  56:-       |  56:-       |  56:-       |  56:-       
 1772:   60:-       |  56:nop     |  56:-       |  56:-       |  56:-       
 1773:   60:-       |  60:-       |  56:nop     |  56:-       |  56:-       
 1774:   60:-       |  60:-       |  60:-       |  56:nop     |  56:-       
 1775:   60:-       |  60:-       |  60:-       |  60:-       |  56:nop     
 1776:   60:nop     |  60:-       |  60:-       |  60:-       |  60:-       
 1777:   64:-       |  60:nop     |  60:-       |  60:-       |  60:-       
 1778:   64:-       |  64:-       |  60:nop     |  60:-       |  60:-       
 1779:   64:-       |  64:-       |  64:-       |  60:nop     |  60:-       
 1780:   64:-       |  64:-       |  64:-       |  64:-       |  60:nop     
 1781:   64:stq     |  64:-       |  64:-       |  64:-       |  64:-       
 1782:   68:-       |  64:stq     |  64:-       |  64:-       |  64:-       
 1783:   68:-       |  68:-       |  64:stq     |  64:-       |  64:-       
 1784:   68:-       |  68:-       |  68:-       |  64:stq     |  64:-       BUS_STORE MEM[4168] = 90 accepted 1
 1785:   68:-       |  68:-       |  68:-       |  68:-       |  64:stq     
 1786:   68:nop     |  68:-       |  68:-       |  68:-       |  68:-       
 1787:   72:-       |  68:nop     |  68:-       |  68:-       |  68:-       
 1788:   72:-       |  72:-       |  68:nop     |  68:-       |  68:-       
 1789:   72:-       |  72:-       |  72:-       |  68:nop     |  68:-       
 1790:   72:-       |  72:-       |  72:-       |  72:-       |  68:nop     
 1791:   72:nop     |  72:-       |  72:-       |  72:-       |  72:-       
 1792:   76:-       |  72:nop     |  72:-       |  72:-       |  72:-       
 1793:   76:-       |  76:-       |  72:nop     |  72:-       |  72:-       
 1794:   76:-       |  76:-       |  76:-       |  72:nop     |  72:-       
 1795:   76:-       |  76:-       |  76:-       |  76:-       |  72:nop     
 1796:   76:nop     |  76:-       |  76:-       |  76:-       |  76:-       
 1797:   80:-       |  76:nop     |  76:-       |  76:-       |  76:-       
 1798:   80:-       |  80:-       |  76:nop     |  76:-       |  76:-       
 1799:   80:-       |  80:-       |  80:-       |  76:nop     |  76:-       
 1800:   80:-       |  80:-       |  80:-       |  80:-       |  76:nop     
 1801:   80:nop     |  80:-       |  80:-       |  80:-       |  80:-       
 1802:   84:-       |  80:nop     |  80:-       |  80:-       |  80:-       
 1803:   84:-       |  84:-       |  80:nop     |  80:-       |  80:-       
 1804:   84:-       |  84:-       |  84:-       |  80:nop     |  80:-       
 1805:   84:-       |  84:-       |  84:-       |  84:-       |  80:nop     
 1806:   84:ldq     |  84:-       |  84:-       |  84:-       |  84:-       
